r,g,value
NM,art,0.4453778508
NM,mov,0.4594864609
NM,fpd,0.2578429413
NM,slg,8.8866774105
NM,pri,0.327386693
NM,grd,0.4830008755
NM,pip,0.0047401403
NM,sle,0.4609621828
NM,osv,2.7272966146
NM,trn,0.0417367123
NM,smn,1.9805565087
NM,fmt,1.3711658857
NM,pet,1.8127121101
NM,cep,1.422619978
NM,wst,0.7045413903
NM,mot,2.0844173476
NM,adm,3.4190655337
NM,soc,1.0997414076
NM,alt,0.0626381863
NM,pmt,0.3480520461
NM,trk,0.205728072
NM,fdd,2.9144457937
NM,wtt,0.0627353011
NM,wpd,0.5436072622
NM,wht,0.1943809306
NM,wrh,0.6245189407
NM,ott,0.0407904458
NM,che,3.0659589481
NM,air,0.5248807208
NM,mmf,0.6142774953
NM,otr,0.8572090659
NM,min,0.2317817635
NY,ppd,5.965208828
NY,res,40.0901646528
NY,com,25.5160984231
NY,amb,53.5553476993
NY,fbp,32.557964179
NY,rec,7.3045244106
NY,con,62.5055810122
NY,agr,12.8576869112
NY,eec,3.5978373967
NY,fnd,59.8449261887
NY,pub,15.9630121855
NY,hou,93.5677458667
NY,ins,59.0366242337
NY,tex,1.7890080484
NY,leg,18.9275745628
NY,fen,3.8934802285
NY,uti,4.6745088283
NY,nmp,3.7335869895
NY,brd,34.22373675
NY,bnk,59.474643373
NY,ore,79.765517537
NY,edu,15.7240426792
NY,ote,6.8643693181
NY,man,24.7950552154
NY,mch,7.5654988739
NY,dat,23.4079209712
NY,amd,7.7733498602
NY,oil,3.1921378158
NY,hos,48.8356963125
NY,rnt,17.9793602425
NY,pla,7.8701092312
NY,fof,1.639081266
NY,fin,7.2785308828
NY,tsv,111.5370850227
NY,nrs,10.3268950785
NY,sec,39.4636463539
NY,art,9.576295871
NY,mov,12.7182411878
NY,fpd,2.8830695019
NY,slg,301.6544986824
NY,pri,3.5367954386
NY,grd,4.288231641
NY,pip,5.38338e-05
NY,sle,7.5559367813
NY,osv,43.1373543147
NY,trn,0.2843634284
NY,smn,0.067740677
NY,fmt,11.4185421533
NY,pet,24.1104961876
NY,cep,7.4145101371
NY,wst,6.9787450047
NY,mot,16.4093182884
NY,adm,60.6872811282
NY,soc,11.1970584742
NY,alt,0.7057410868
NY,pmt,9.8330106681
NY,trk,1.9118251459
NY,fdd,93.2810813869
NY,wtt,0.3552541695
NY,wpd,5.61215855
NY,wht,3.193975756
NY,wrh,6.9094942741
NY,ott,0.5339897703
NY,che,23.0578302362
NY,air,5.9768934941
NY,mmf,11.2206983432
NY,otr,14.6960440305
NY,min,2.6798142493
NC,ppd,3.984057563
NC,res,22.8301441538
NC,com,10.9500427698
NC,amb,21.4876823892
NC,fbp,10.7166732587
NC,rec,3.7414016075
NC,con,37.6863173602
NC,agr,15.1266446378
NC,eec,2.9055963208
NC,fnd,7.978062907
NC,pub,6.5185665408
NC,hou,41.8346764126
NC,ins,18.798959151
NC,tex,1.1182526263
NC,leg,7.5891110884
NC,fen,1.1450252902
NC,uti,2.0974228573
NC,nmp,1.9113582726
NC,brd,15.9999887946
NC,bnk,16.9757524384
NC,ore,25.5531893639
NC,edu,6.8804182573
NC,ote,4.3799381715
NC,man,10.1366526671
NC,mch,5.6952347701
NC,dat,11.0700198286
NC,amd,3.2561778716
NC,oil,1.5633985479
NC,hos,20.2427328337
NC,rnt,7.2056255544
NC,pla,5.1520314817
NC,fof,1.2961183734
NC,fin,3.4744046747
NC,tsv,42.9660971453
NC,nrs,4.9003794137
NC,sec,10.6292420498
NC,art,2.8766101646
NC,mov,1.9702528217
NC,fpd,1.3942375256
NC,slg,33.8353800056
NC,pri,1.2218411146
NC,grd,2.4556778484
NC,pip,1.5969e-06
NC,sle,1.7147443236
NC,osv,16.8935889706
NC,trn,0.1915510833
NC,smn,0.0595680157
NC,fmt,7.3564120698
NC,pet,15.1935257808
NC,cep,4.4896078472
NC,wst,3.3259959498
NC,mot,12.3304432043
NC,adm,18.2365605515
NC,soc,5.0565715983
NC,alt,0.314739056
NC,pmt,4.7035798689
NC,trk,1.0150426705
NC,fdd,12.2537459387
NC,wtt,0.2015654648
NC,wpd,2.001553414
NC,wht,1.8119190863
NC,wrh,3.0914347569
NC,ott,0.246898603
NC,che,12.0738439003
NC,air,2.089621505
NC,mmf,2.5456359843
NC,otr,5.9845359311
NC,min,1.500130799
ND,ppd,0.3281150251
ND,res,1.35749248
ND,com,1.0005580772
ND,amb,2.4324063902
ND,fbp,1.7316459178
ND,rec,0.2301071694
ND,con,4.3636111965
ND,agr,0.623894045
ND,eec,0.3191936827
ND,fnd,1.2054856915
ND,pub,0.4889459901
ND,hou,2.94721871
ND,ins,2.1446896471
ND,tex,0.0770193653
ND,leg,0.6630635719
ND,fen,0.1382695148
ND,uti,0.2160330466
ND,nmp,0.1913956525
ND,brd,1.2289080819
ND,bnk,1.6040547522
ND,ore,2.490055256
ND,edu,0.6801849915
ND,ote,0.3349268959
ND,man,2.4783778762
ND,mch,1.4400565866
ND,dat,0.8714584852
ND,amd,0.1991992963
ND,oil,0.270825828
ND,hos,2.0859221545
ND,rnt,0.9458937742
ND,pla,0.5769985412
ND,fof,0.1847779298
ND,fin,0.387589563
ND,tsv,3.8993717342
ND,nrs,0.4420119802
ND,sec,1.4579451437
ND,art,0.2008862087
ND,mov,0.1502071397
ND,fpd,0.1032402337
ND,slg,4.2447814526
ND,pri,0.1308729389
ND,grd,0.1878429275
ND,pip,0.0048512285
ND,sle,0.1763703761
ND,osv,1.3313047255
ND,trn,0.0298224729
ND,smn,1.7921831621
ND,fmt,1.031985989
ND,pet,1.6064509804
ND,cep,0.320869296
ND,wst,0.2659138855
ND,mot,1.0677988219
ND,adm,1.905681272
ND,soc,0.4782569453
ND,alt,0.033045756
ND,pmt,0.5889291719
ND,trk,0.1175813395
ND,fdd,2.1353816165
ND,wtt,0.0120123815
ND,wpd,0.3604338082
ND,wht,0.1856114557
ND,wrh,0.4028492046
ND,ott,0.0181778101
ND,che,1.6686755143
ND,air,0.2876709108
ND,mmf,0.2119534237
ND,otr,0.7551731354
ND,min,0.0832679558
OH,ppd,4.0760174616
OH,res,25.5497017262
OH,com,9.4715132394
OH,amb,30.1417763813
OH,fbp,14.6500828982
OH,rec,4.3209566315
OH,con,35.5649168518
OH,agr,8.4360542449
OH,eec,3.0478291381
OH,fnd,6.6679643122
OH,pub,5.8800987474
OH,hou,42.6641503258
OH,ins,24.232155661
OH,tex,0.9807802453
OH,leg,7.6637743036
OH,fen,1.4272246014
OH,uti,3.1564457931
OH,nmp,2.182509181
OH,brd,13.8293202107
OH,bnk,19.1470946476
OH,ore,31.2973329083
OH,edu,8.8500676461
OH,ote,4.3623757297
OH,man,12.2483583733
OH,mch,7.2229368826
OH,dat,10.3206286241
OH,amd,3.4775410009
OH,oil,11.2504349285
OH,hos,26.7322715052
OH,rnt,8.9826186071
OH,pla,5.7020887638
OH,fof,0.9422023378
OH,fin,4.1718666061
OH,tsv,43.4583538693
OH,nrs,5.645498855
OH,sec,13.6806416059
OH,art,2.8742639406
OH,mov,1.8033439932
OH,fpd,1.1047565441
OH,slg,28.2959944334
OH,pri,1.1473008706
OH,grd,2.2075776414
OH,pip,0.002998384
OH,sle,3.1937042856
OH,osv,16.1505387163
OH,trn,0.2682698777
OH,smn,0.6401665846
OH,fmt,6.533668322
OH,pet,4.8651524478
OH,cep,4.1825506966
OH,wst,2.7337709528
OH,mot,17.1870151337
OH,adm,19.9134561951
OH,soc,6.1291950579
OH,alt,0.3658297991
OH,pmt,7.428600285
OH,trk,1.3227931005
OH,fdd,9.2743490194
OH,wtt,0.1460830561
OH,wpd,2.5999182888
OH,wht,2.2682888414
OH,wrh,3.3997528946
OH,ott,0.2777444962
OH,che,16.960588339
OH,air,2.3333406676
OH,mmf,2.4203409656
OH,otr,7.2125300236
OH,min,2.434888159
OK,ppd,0.9743671223
OK,res,8.4140690939
OK,com,3.3258846611
OK,amb,9.0562147544
OK,fbp,4.7126177578
OK,rec,1.0686452768
OK,con,14.3790354835
OK,agr,1.7749827856
OK,eec,0.7070280284
OK,fnd,3.6773382557
OK,pub,1.9175568502
OK,hou,15.766177294
OK,ins,6.6850381739
OK,tex,0.3544624692
OK,leg,2.0983214509
OK,fen,0.3736849646
OK,uti,0.7558717
OK,nmp,0.491884408
OK,brd,4.5425249902
OK,bnk,6.7148896828
OK,ore,8.5750021718
OK,edu,2.7494003167
OK,ote,1.8007666653
OK,man,6.0388654501
OK,mch,2.1784086631
OK,dat,3.3894465589
OK,amd,0.8825060793
OK,oil,2.130606299
OK,hos,8.2605860965
OK,rnt,2.5612324104
OK,pla,1.542143198
OK,fof,0.1925909286
OK,fin,1.2024595951
OK,tsv,13.6207396913
OK,nrs,1.8518167825
OK,sec,4.1305068616
OK,art,0.8253260675
OK,mov,0.6537151461
OK,fpd,0.4255177135
OK,slg,15.5957829289
OK,pri,0.4633061764
OK,grd,0.7405502655
OK,pip,0.0143868523
OK,sle,0.7064786852
OK,osv,5.1634982482
OK,trn,0.0789222214
OK,smn,2.3010179176
OK,fmt,2.5129435762
OK,pet,2.1065296828
OK,cep,1.0777922691
OK,wst,1.0391793999
OK,mot,4.4895550799
OK,adm,5.8211499873
OK,soc,2.0259228113
OK,alt,0.1536923251
OK,pmt,1.8986796951
OK,trk,0.3933896742
OK,fdd,5.1147421985
OK,wtt,0.086669044
OK,wpd,0.859822407
OK,wht,0.5822118694
OK,wrh,0.9792187658
OK,ott,0.0867824859
OK,che,4.898686214
OK,air,0.6803707113
OK,mmf,0.8647885631
OK,otr,2.2144862034
OK,min,0.3040443871
OR,ppd,0.6450348177
OR,res,8.4947947245
OR,com,4.1259791814
OR,amb,9.8887166524
OR,fbp,6.6019998409
OR,rec,1.8132548612
OR,con,14.8754988709
OR,agr,2.5467610408
OR,eec,1.0704487179
OR,fnd,6.4506975966
OR,pub,2.875702286
OR,hou,19.7493997077
OR,ins,7.3267800012
OR,tex,0.4111457422
OR,leg,2.7031115962
OR,fen,0.4876704509
OR,uti,2.9184360694
OR,nmp,0.8074442473
OR,brd,5.0986361878
OR,bnk,8.2951833237
OR,ore,11.3464135598
OR,edu,3.8346676468
OR,ote,1.529251383
OR,man,4.0269108241
OR,mch,2.7391799768
OR,dat,2.9868850337
OR,amd,1.2773622687
OR,oil,0.4821732331
OR,hos,10.3962929054
OR,rnt,3.3227359152
OR,pla,1.5935667868
OR,fof,0.7639414473
OR,fin,1.5842583473
OR,tsv,18.0056849457
OR,nrs,1.9988950208
OR,sec,4.0931881213
OR,art,1.0933687726
OR,mov,0.6209233701
OR,fpd,0.4283027971
OR,slg,36.2160879983
OR,pri,0.4739711838
OR,grd,0.6324336324
OR,pip,3.649e-07
OR,sle,1.2972076867
OR,osv,5.8175421358
OR,trn,0.0852599888
OR,smn,0.0118660455
OR,fmt,2.4202070318
OR,pet,4.3897265188
OR,cep,3.6056794526
OR,wst,1.0228526997
OR,mot,4.540724266
OR,adm,7.1961777903
OR,soc,2.1674296571
OR,alt,0.2712427859
OR,pmt,1.6728324313
OR,trk,0.4703589868
OR,fdd,10.1112341774
OR,wtt,0.0693839517
OR,wpd,1.4689174498
OR,wht,0.6813132929
OR,wrh,1.0900202017
OR,ott,0.0886385443
OR,che,5.8149993712
OR,air,1.0699832841
OR,mmf,0.8625205048
OR,otr,2.4841943784
OR,min,0.3779576504
PA,ppd,4.1916508451
PA,res,23.9841949989
PA,com,11.2579420398
PA,amb,30.756499416
PA,fbp,22.1816868924
PA,rec,5.409812559
PA,con,48.0187873528
PA,agr,10.1106358167
PA,eec,2.8418337739
PA,fnd,17.0074274981
PA,pub,9.341684693
PA,hou,54.5323625907
PA,ins,26.360912315
PA,tex,1.1144320382
PA,leg,8.5418448265
PA,fen,1.6567161671
PA,uti,5.5059066193
PA,nmp,2.2279106073
PA,brd,18.3592197036
PA,bnk,27.2271677305
PA,ore,36.576435303
PA,edu,9.2204851282
PA,ote,4.2401492976
PA,man,13.2873033773
PA,mch,5.5923890767
PA,dat,11.9169004639
PA,amd,4.0582455993
PA,oil,2.2146356505
PA,hos,29.6933456568
PA,rnt,10.6513136176
PA,pla,5.5222468691
PA,fof,1.114518625
PA,fin,6.4944636983
PA,tsv,51.2682888828
PA,nrs,6.2430870825
PA,sec,11.6958241577
PA,art,4.1822941779
PA,mov,4.2229758769
PA,fpd,1.4664876681
PA,slg,86.8206289871
PA,pri,1.4984715592
PA,grd,1.83069817
PA,pip,0.0059490912
PA,sle,4.0440850186
PA,osv,28.6518535613
PA,trn,0.2620597715
PA,smn,2.075114132
PA,fmt,6.9029526657
PA,pet,3.5657335519
PA,cep,4.8363381491
PA,wst,2.9400833961
PA,mot,11.1944901277
PA,adm,26.2473937201
PA,soc,6.7913765062
PA,alt,0.4319324021
PA,pmt,6.3676898241
PA,trk,1.3748224168
PA,fdd,22.8315895305
PA,wtt,0.2308542086
PA,wpd,2.4888011122
PA,wht,2.1828124481
PA,wrh,3.3874977633
PA,ott,0.3215051193
PA,che,14.6090583019
PA,air,3.3970325401
PA,mmf,2.731795506
PA,otr,8.2449744015
PA,min,1.931673041
RI,ppd,0.3865123002
RI,res,2.4556195835
RI,com,1.4600719225
RI,amb,2.6586212675
RI,fbp,2.656991207
RI,rec,0.4751854292
RI,con,3.9153685686
RI,agr,0.6731082889
RI,eec,0.1731319881
RI,fnd,2.2342684835
RI,pub,0.7665656202
RI,hou,5.5274165265
RI,ins,2.3986987372
RI,tex,0.1081209442
RI,leg,0.758417994
RI,fen,0.1383690713
RI,uti,0.2267179674
RI,nmp,0.2305353201
RI,brd,1.7844426925
RI,bnk,1.9136704261
RI,ore,3.2644940809
RI,edu,0.8723047803
RI,ote,0.6246523082
RI,man,1.063186649
RI,mch,0.3806454992
RI,dat,1.3025010942
RI,amd,0.3663765575
RI,oil,0.2063844158
RI,hos,2.5168134704
RI,rnt,0.8848023484
RI,pla,0.5423461587
RI,fof,0.0164768558
RI,fin,0.4375968426
RI,tsv,5.6319160176
RI,nrs,0.534257901
RI,sec,1.0299447814
RI,art,0.3261863161
RI,mov,0.2096517639
RI,fpd,0.133851411
RI,slg,7.7873041517
RI,pri,0.1632251932
RI,grd,0.2489665903
RI,sle,0.2544107267
RI,osv,1.8655650005
RI,trn,0.0159094758
RI,smn,0.0004945037
RI,fmt,0.6447996422
RI,pet,1.3720732919
RI,cep,0.3448199783
RI,wst,0.3436102865
RI,mot,0.803269699
RI,adm,2.0696169226
RI,soc,0.5770531912
RI,alt,0.0361881463
RI,pmt,0.5011897711
RI,trk,0.1140335142
RI,fdd,2.9815812735
RI,wtt,0.0239529632
RI,wpd,0.2880877795
RI,wht,0.1589678214
RI,wrh,0.384011552
RI,ott,0.0269600091
RI,che,1.4463107497
RI,air,0.4922831574
RI,mmf,0.3231658466
RI,otr,0.5302790865
RI,min,0.1182632887
SC,ppd,2.0352777541
SC,res,9.378767048
SC,com,3.8348611349
SC,amb,9.7118127434
SC,fbp,11.1662379211
SC,rec,2.2676332698
SC,con,17.0761692004
SC,agr,3.508403512
SC,eec,1.241917358
SC,fnd,4.8062306299
SC,pub,2.5855347006
SC,hou,23.1728749518
SC,ins,8.1656300392
SC,tex,0.5412936695
SC,leg,2.7592840129
SC,fen,0.542498872
SC,uti,1.0105740303
SC,nmp,0.8943269882
SC,brd,6.544768804
SC,bnk,8.8295532452
SC,ore,11.6398579545
SC,edu,3.9136716992
SC,ote,1.9545556075
SC,man,5.9897093467
SC,mch,2.3473581195
SC,dat,4.7000801962
SC,amd,1.5037390606
SC,oil,0.9762151436
SC,hos,11.3819627687
SC,rnt,3.6059938027
SC,pla,2.1851889351
SC,fof,0.7775120926
SC,fin,1.5174397548
SC,tsv,16.9249898729
SC,nrs,2.6835076092
SC,sec,4.6022531948
SC,art,1.4183358118
SC,mov,0.860870505
SC,fpd,0.4884362789
SC,slg,19.8916953556
SC,pri,0.5783999982
SC,grd,1.0172686289
SC,pip,1.103e-06
SC,sle,0.8830745175
SC,osv,7.2929561969
SC,trn,0.0934233677
SC,smn,0.0589458249
SC,fmt,3.3198473938
SC,pet,6.1401679025
SC,cep,1.5977230481
SC,wst,1.4507099408
SC,mot,7.7037997895
SC,adm,7.8147371465
SC,soc,2.2180883402
SC,alt,0.1429733191
SC,pmt,2.8520210672
SC,trk,0.5034252844
SC,fdd,7.9890193171
SC,wtt,0.0689664249
SC,wpd,1.3536497614
SC,wht,0.9069805184
SC,wrh,1.4381132197
SC,ott,0.1267106029
SC,che,7.8958542261
SC,air,1.5044621988
SC,mmf,1.098130714
SC,otr,2.5250324758
SC,min,0.7484961363
SD,ppd,0.3507796198
SD,res,1.6022806343
SD,com,0.9095112695
SD,amb,3.0254506228
SD,fbp,1.8135430099
SD,rec,0.4070288178
SD,con,3.9949407393
SD,agr,0.6694536203
SD,eec,0.1926656952
SD,fnd,1.0912589106
SD,pub,0.5217041473
SD,hou,3.3313886436
SD,ins,1.7500307777
SD,tex,0.084886073
SD,leg,0.6676078018
SD,fen,0.141323177
SD,uti,0.1926062208
SD,nmp,0.1317686433
SD,brd,1.0059372613
SD,bnk,1.7471634138
SD,ore,2.8353155743
SD,edu,0.77378358
SD,ote,0.3136534622
SD,man,1.1493084058
SD,mch,0.6816677356
SD,dat,1.0222222961
SD,amd,0.3040321521
SD,oil,0.0882344734
SD,hos,2.4987887827
SD,rnt,0.6499326758
SD,pla,0.5810046042
SD,fof,0.2888790128
SD,fin,0.2424350131
SD,tsv,4.2520824223
SD,nrs,0.5273173307
SD,sec,1.7723463603
SD,art,0.275415615
SD,mov,0.1884787938
SD,fpd,0.115323245
SD,slg,4.4561729689
SD,pri,0.1191408231
SD,grd,0.2112347462
SD,pip,5.399e-06
SD,sle,0.229182129
SD,osv,1.2652379556
SD,trn,0.0206818117
SD,smn,0.0205883335
SD,fmt,0.5860887127
SD,pet,1.2800978903
SD,cep,0.2661460791
SD,wst,0.2364650571
SD,mot,1.0489318968
SD,adm,1.8817313244
SD,soc,0.6023048202
SD,alt,0.0333548339
SD,pmt,0.3646704905
SD,trk,0.1022971693
SD,fdd,1.7147523437
SD,wtt,0.0220536583
SD,wpd,0.3390137469
SD,wht,0.1754351535
SD,wrh,0.4000713804
SD,ott,0.0186421464
SD,che,1.3796185329
SD,air,0.3244175204
SD,mmf,0.2847486032
SD,otr,0.6371578536
SD,min,0.09582595
TN,ppd,3.2748055686
TN,res,15.8038412492
TN,com,6.6344446183
TN,amb,16.5058673038
TN,fbp,11.0956273624
TN,rec,2.515126364
TN,con,21.7057043143
TN,agr,9.0422399857
TN,eec,1.7167014791
TN,fnd,7.2678554467
TN,pub,8.7104083514
TN,hou,31.7278622093
TN,ins,15.3671845548
TN,tex,0.7562229401
TN,leg,5.0164110274
TN,fen,1.1130989469
TN,uti,7.5129372733
TN,nmp,1.3560571768
TN,brd,8.7667968205
TN,bnk,13.3039335527
TN,ore,23.8559877642
TN,edu,5.7435226224
TN,ote,2.4701530355
TN,man,9.7829167114
TN,mch,4.6375843695
TN,dat,6.675991354
TN,amd,2.1593417608
TN,oil,1.7824480379
TN,hos,15.8000701619
TN,rnt,6.5126640001
TN,pla,4.017917
TN,fof,1.1450044625
TN,fin,2.623435333
TN,tsv,33.5260576405
TN,nrs,3.336798969
TN,sec,8.1047816817
TN,art,2.4551168075
TN,mov,1.884210739
TN,fpd,0.8376711223
TN,slg,37.3959971136
TN,pri,0.8055437408
TN,grd,1.3682850499
TN,pip,8.7923e-06
TN,sle,1.5938482551
TN,osv,11.6232774242
TN,trn,0.2249402029
TN,smn,0.0411679877
TN,fmt,5.4240545506
TN,pet,5.422426863
TN,cep,4.9999435316
TN,wst,1.7809021075
TN,mot,15.1603872273
TN,adm,14.3184500006
TN,soc,3.6673473732
TN,alt,0.2635137353
TN,pmt,5.1093836784
TN,trk,1.1703531299
TN,fdd,9.3848134591
TN,wtt,0.1170917844
TN,wpd,1.8622252385
TN,wht,1.6493826189
TN,wrh,2.6225287733
TN,ott,0.2071693336
TN,che,9.18561649
TN,air,2.2392970038
TN,mmf,1.7623661568
TN,otr,6.2748754779
TN,min,0.4947036987
TX,ppd,9.3494491634
TX,res,46.30055958
TX,com,16.5996427574
TX,amb,28.2562077842
TX,fbp,37.0673323085
TX,rec,11.017234721
TX,con,59.8576701127
TX,agr,13.8888043682
TX,eec,9.1341004574
TX,fnd,6.6638827902
TX,pub,11.9680711523
TX,hou,64.7399920754
TX,ins,39.52457697
TX,tex,2.9685954086
TX,leg,11.001230567
TX,fen,2.4106982944
TX,uti,8.5250494986
TX,nmp,2.8091854595
TX,brd,19.1427489331
TX,bnk,42.9664235918
TX,ore,40.991211307
TX,edu,15.687672273
TX,ote,11.2137506613
TX,man,46.671284081
TX,mch,17.7151739736
TX,dat,19.2278120429
TX,amd,6.2625787323
TX,oil,14.5287265654
TX,hos,33.4766214389
TX,rnt,13.4202751781
TX,pla,12.1174940708
TX,fof,0.9989266074
TX,fin,4.7805276013
TX,tsv,61.1064076731
TX,nrs,7.5996001672
TX,sec,43.5641380613
TX,art,7.9718189763
TX,mov,6.7206094966
TX,fpd,3.0707067805
TX,slg,28.2618737336
TX,pri,3.6577021866
TX,grd,5.8165990656
TX,pip,0.0501454158
TX,sle,2.5788168826
TX,osv,23.3545946557
TX,trn,0.327017159
TX,smn,16.7121310984
TX,fmt,17.1647766878
TX,pet,3.5046041466
TX,cep,17.8316217864
TX,wst,4.0542001472
TX,mot,30.1637348714
TX,adm,28.9340689301
TX,soc,10.0754339981
TX,alt,1.1290999736
TX,pmt,9.9180210259
TX,trk,1.7840956752
TX,fdd,9.2686721054
TX,wtt,0.2274664917
TX,wpd,6.5353388699
TX,wht,3.2744029117
TX,wrh,5.9884780384
TX,ott,0.369146068
TX,che,20.7770071475
TX,air,3.458537207
TX,mmf,7.4332240556
TX,otr,12.6246377209
TX,min,2.6690352437
UT,ppd,1.063362081
UT,res,5.2456683296
UT,com,3.8339720482
UT,amb,5.3763646271
UT,fbp,5.3097738039
UT,rec,1.402228387
UT,con,18.2318980053
UT,agr,2.4988052055
UT,eec,1.1901733285
UT,fnd,2.7230971033
UT,pub,2.4434091395
UT,hou,12.6333727156
UT,ins,5.9906133267
UT,tex,0.3240407349
UT,leg,2.1557823241
UT,fen,0.3970725536
UT,uti,0.6937047445
UT,nmp,0.6135073692
UT,brd,3.7517444725
UT,bnk,5.7129078881
UT,ore,8.8099536205
UT,edu,1.9647732229
UT,ote,1.8021478077
UT,man,4.4794344701
UT,mch,1.4035846932
UT,dat,2.6645807947
UT,amd,1.1068222828
UT,oil,4.4395159255
UT,hos,5.3528534589
UT,rnt,2.5938597286
UT,pla,1.7282115707
UT,fof,0.3862468731
UT,fin,0.8972882203
UT,tsv,14.7395006171
UT,nrs,1.1431598848
UT,sec,5.03953211
UT,art,0.9053678748
UT,mov,0.6018801668
UT,fpd,0.4094574846
UT,slg,13.6070675139
UT,pri,0.398601319
UT,grd,0.7096043878
UT,pip,0.0003866097
UT,sle,0.6336464538
UT,osv,4.3766247997
UT,trn,0.0690068916
UT,smn,0.6056787934
UT,fmt,2.3637381339
UT,pet,1.9068972417
UT,cep,1.8518738144
UT,wst,0.9044897003
UT,mot,3.8023944844
UT,adm,6.0683973485
UT,soc,1.1864960073
UT,alt,0.1121317747
UT,pmt,2.1502348352
UT,trk,0.4061699279
UT,fdd,3.7875057165
UT,wtt,0.0884695965
UT,wpd,1.3498699267
UT,wht,0.6264817791
UT,wrh,1.1277204492
UT,ott,0.0727217751
UT,che,4.3416729488
UT,air,0.78082226
UT,mmf,0.6735904345
UT,otr,2.1378544231
UT,min,0.7649114209
VT,ppd,0.1832283928
VT,res,1.3431432738
VT,com,0.7451037505
VT,amb,2.0451552546
VT,fbp,1.2269140617
VT,rec,0.305660851
VT,con,2.524520975
VT,agr,0.5100589704
VT,eec,0.0940527406
VT,fnd,1.1703295245
VT,pub,0.4738266225
VT,hou,3.9344228921
VT,ins,1.2644139935
VT,tex,0.0507696447
VT,leg,0.4315993998
VT,fen,0.0989429266
VT,uti,0.2064662891
VT,nmp,0.1190344715
VT,brd,0.9562435794
VT,bnk,1.2851041895
VT,ore,2.1528424973
VT,edu,0.5548999639
VT,ote,0.3701898742
VT,man,1.0858102735
VT,mch,0.3960747951
VT,dat,0.6566041204
VT,amd,0.2369588575
VT,oil,0.0747825786
VT,hos,1.8639496694
VT,rnt,0.6205963262
VT,pla,0.252971291
VT,fof,0.0544180327
VT,fin,0.2574986099
VT,tsv,2.8925308895
VT,nrs,0.3924781071
VT,sec,0.6419106947
VT,art,0.2000596854
VT,mov,0.1255538557
VT,fpd,0.0713021691
VT,slg,5.7832481135
VT,pri,0.0606243563
VT,grd,0.1169523655
VT,sle,0.220070261
VT,osv,1.1705620933
VT,trn,0.0109136091
VT,smn,0.0032983556
VT,fmt,0.381345055
VT,pet,0.5502602534
VT,cep,0.4299670227
VT,wst,0.1853920912
VT,mot,0.7697925893
VT,adm,1.2076125723
VT,soc,0.4379548537
VT,alt,0.019569552
VT,pmt,0.2089437862
VT,trk,0.0704266348
VT,fdd,1.5908922753
VT,wtt,0.0121726155
VT,wpd,0.1432174062
VT,wht,0.0985594289
VT,wrh,0.2313274271
VT,ott,0.0179205546
VT,che,0.6605740132
VT,air,0.2369184357
VT,mmf,0.145144796
VT,otr,0.3619188169
VT,min,0.0473071265
VA,ppd,4.2445659383
VA,res,19.6486999165
VA,com,19.1493217875
VA,amb,17.6067156454
VA,fbp,11.3490555606
VA,rec,4.3132873328
VA,con,44.260252591
VA,agr,14.1817825042
VA,eec,1.9496089207
VA,fnd,7.9728960701
VA,pub,6.1268468056
VA,hou,40.3208476779
VA,ins,17.1440421158
VA,tex,0.7134715802
VA,leg,6.9728966019
VA,fen,1.0770064477
VA,uti,2.0026623874
VA,nmp,1.94053354
VA,brd,18.4608583474
VA,bnk,15.7234339551
VA,ore,24.775731508
VA,edu,6.6871632655
VA,ote,1.7965625374
VA,man,8.4189541226
VA,mch,3.0375577464
VA,dat,10.8981315325
VA,amd,4.2413884943
VA,oil,1.9144266569
VA,hos,16.7333900427
VA,rnt,9.5756693773
VA,pla,3.763541757
VA,fof,1.4625819419
VA,fin,2.371827833
VA,tsv,47.4824453105
VA,nrs,4.1440564836
VA,sec,9.7924558885
VA,art,3.4689313792
VA,mov,2.1462048347
VA,fpd,0.7823916988
VA,slg,33.813467181
VA,pri,1.6495181402
VA,grd,2.3389477314
VA,pip,5.75802e-05
VA,sle,2.0620888438
VA,osv,20.2703462892
VA,trn,0.1723568572
VA,smn,0.0687695117
VA,fmt,6.8600531537
VA,pet,17.2163311438
VA,cep,3.523026654
VA,wst,4.2654214982
VA,mot,8.6502718027
VA,adm,20.1301022594
VA,soc,3.8367845768
VA,alt,0.2875784003
VA,pmt,2.2869481768
VA,trk,1.0292952534
VA,fdd,11.0893546196
VA,wtt,0.1909884848
VA,wpd,2.4978273013
VA,wht,1.2640779875
VA,wrh,2.9509786046
VA,ott,0.2155128439
VA,che,14.4548934927
VA,air,2.234119795
VA,mmf,2.5237521605
VA,otr,4.8891012448
VA,min,3.2215773294
WA,ppd,2.3136468783
WA,res,10.6157561344
WA,com,8.8576905831
WA,amb,12.7487931778
WA,fbp,14.4886788926
WA,rec,3.6098798783
WA,con,24.5947065932
WA,agr,3.3869080139
WA,eec,1.8796718336
WA,fnd,3.3532136522
WA,pub,14.8740314217
WA,hou,28.5802681623
WA,ins,13.9733937762
WA,tex,0.7047643052
WA,leg,5.0234231116
WA,fen,0.9214315589
WA,uti,7.2021439319
WA,nmp,1.475081137
WA,brd,10.3843767476
WA,bnk,16.8556509599
WA,ore,19.943641593
WA,edu,6.1962222323
WA,ote,7.247552627
WA,man,10.0839094897
WA,mch,2.8991423222
WA,dat,7.7325061655
