r,m,s,value
VA,trn,alt,0.23953148584534095
VA,trn,pmt,0.24423286161818114
VA,trn,wpd,0.36785648190171355
VA,trn,che,1.125633024615274
VA,trn,mmf,0.606485147036508
VA,trn,min,0.7511560265232585
VA,trd,ppd,2.2446491026732467
VA,trd,fbp,21.90605421419772
VA,trd,agr,6.548697692614375
VA,trd,eec,3.0647399480431217
VA,trd,pub,3.443057321839396
VA,trd,tex,2.2687303028901162
VA,trd,nmp,1.599629639043733
VA,trd,ote,1.3025328603577593
VA,trd,mch,3.9543386439508983
VA,trd,oil,0.19105938712983345
VA,trd,pla,3.817780255537472
VA,trd,fof,0.37055924580515354
VA,trd,mov,0.1914323706088402
VA,trd,fpd,2.6569224340790845
VA,trd,pri,0.45358378615814626
VA,trd,fmt,3.9021706990460916
VA,trd,pet,7.196426366024649
VA,trd,cep,6.361269381686614
VA,trd,mot,5.992410605166153
VA,trd,alt,7.974213997521565
VA,trd,pmt,0.679268876222443
VA,trd,wpd,1.643151417060573
VA,trd,che,13.914282763078281
VA,trd,mmf,7.8180363745610695
VA,trd,min,0.24511838510634634
WA,trn,ppd,0.34139524151546147
WA,trn,fbp,0.7993812585106802
WA,trn,agr,1.7188575233318248
WA,trn,eec,0.31332827968516513
WA,trn,pub,0.7665152425709486
WA,trn,tex,0.12403599417196583
WA,trn,nmp,0.7965286995505986
WA,trn,ote,0.4466141525292091
WA,trn,mch,0.3154226444923164
WA,trn,oil,2.2162662053479143
WA,trn,pla,0.1783210863820681
WA,trn,fof,0.2180342067528603
WA,trn,mov,0.003053658308378743
WA,trn,fpd,0.44320596329851414
WA,trn,pri,0.1327015190838081
WA,trn,fmt,0.37257263536216234
WA,trn,pet,0.9869318334889324
WA,trn,cep,0.37083186079585984
WA,trn,mot,0.2923213405435787
WA,trn,alt,0.2031694913563903
WA,trn,pmt,0.25712168884677594
WA,trn,wpd,0.4434307204152202
WA,trn,che,0.8847359696140947
WA,trn,mmf,0.4910319653082324
WA,trn,min,0.6347227529712288
WA,trd,ppd,1.6258142844482457
WA,trd,fbp,16.74991198406268
WA,trd,agr,3.71064956865818
WA,trd,eec,3.413942969342248
WA,trd,pub,13.78946865199848
WA,trd,tex,1.863592875658085
WA,trd,nmp,1.4817870577717038
WA,trd,ote,2.8201650529725613
WA,trd,mch,3.5296012522218216
WA,trd,oil,0.7576282437417707
WA,trd,pla,2.9667624851276693
WA,trd,fof,0.4966567312735402
WA,trd,mov,0.19038368228233946
WA,trd,fpd,2.323644598535264
WA,trd,pri,0.5178942836665711
WA,trd,fmt,3.7653961118815187
WA,trd,pet,4.985050201994647
WA,trd,cep,8.310865608186273
WA,trd,mot,4.804246378994037
WA,trd,alt,6.763691195442799
WA,trd,pmt,0.7151157279908172
WA,trd,wpd,1.9807284972978636
WA,trd,che,10.936483012378122
WA,trd,mmf,6.3297605631566825
WA,trd,min,0.20712370094223642
WV,trn,ppd,0.04034932210059587
WV,trn,fbp,0.14325282409593862
WV,trn,agr,0.20851089168733
WV,trn,eec,0.028043299752196174
WV,trn,pub,0.020724753963159384
WV,trn,tex,0.01823588572972505
WV,trn,nmp,0.1240279455823306
WV,trn,ote,0.027187390502409575
WV,trn,mch,0.06304591168161715
WV,trn,oil,0.3590703165493578
WV,trn,pla,0.027090490461420903
WV,trn,fof,0.02479148461847229
WV,trn,mov,0.00027257461748343915
WV,trn,fpd,0.06852189571873295
WV,trn,pri,0.010331384173715338
WV,trn,fmt,0.055226353719090696
WV,trn,pet,0.13572104306863217
WV,trn,cep,0.030698048549021854
WV,trn,mot,0.0965188374695704
WV,trn,alt,0.0335703775997961
WV,trn,pmt,0.08542661091390646
WV,trn,wpd,0.07241375831579347
WV,trn,che,0.18213938555137002
WV,trn,mmf,0.07239820636232293
WV,trn,min,0.32174865056479557
WV,trd,ppd,0.19215412595603235
WV,trd,fbp,3.0016618097174557
WV,trd,agr,0.45013088042362365
WV,trd,eec,0.3055524580237886
WV,trd,pub,0.372834523338152
WV,trd,tex,0.2739871353803487
WV,trd,nmp,0.2307299218089706
WV,trd,ote,0.1716759940145406
WV,trd,mch,0.7054881211114915
WV,trd,oil,0.12274780558880827
WV,trd,pla,0.4507097418218432
WV,trd,fof,0.05647213754851414
WV,trd,mov,0.016993964004030585
WV,trd,fpd,0.3592472711405962
WV,trd,pri,0.04032029808604743
WV,trd,fmt,0.5581437760857527
WV,trd,pet,0.6855348973519518
WV,trd,cep,0.6879866130622038
WV,trd,mot,1.5862689824685245
WV,trd,alt,1.1175874186795778
WV,trd,pmt,0.23759144289804054
WV,trd,wpd,0.3234597606548894
WV,trd,che,2.2514788189705963
WV,trd,mmf,0.9332657420537748
WV,trd,min,0.10499351246854015
WI,trn,ppd,0.48955240519029136
WI,trn,fbp,0.5845005862909782
WI,trn,agr,2.0643129491904753
WI,trn,eec,0.3350813995063302
WI,trn,pub,0.11985638042562552
WI,trn,tex,0.10222179441930303
WI,trn,nmp,0.537695650193536
WI,trn,ote,0.06347033635604368
WI,trn,mch,0.8004971014677713
WI,trn,oil,0.18392345221180556
WI,trn,pla,0.153621865880602
WI,trn,fof,0.16176235405217373
WI,trn,mov,0.0012107620537611663
WI,trn,fpd,0.3752698132581563
WI,trn,pri,0.05406665143210683
WI,trn,fmt,0.3726224123624203
WI,trn,pet,0.479828013857548
WI,trn,cep,0.1981681077915176
WI,trn,mot,0.3594976276904216
WI,trn,alt,0.1361270607625577
WI,trn,pmt,0.6230781414705365
WI,trn,wpd,0.28280666156126993
WI,trn,che,0.7094058225971077
WI,trn,mmf,0.3375384496316114
WI,trn,min,0.4673575601998791
WI,trd,ppd,2.331377818306014
WI,trd,fbp,12.247389178534409
WI,trd,agr,4.456414711814589
WI,trd,eec,3.650959272337135
WI,trd,pub,2.1561943048617045
WI,trd,tex,1.5358429550109947
WI,trd,nmp,1.0002784029331893
WI,trd,ote,0.4007862793376697
WI,trd,mch,8.957618043841526
WI,trd,oil,0.06287403640677676
WI,trd,pla,2.555836765223495
WI,trd,fof,0.36847595248084514
WI,trd,mov,0.07548629050286944
WI,trd,fpd,1.9674682806181802
WI,trd,pri,0.21100594708337247
WI,trd,fmt,3.7658991819018115
WI,trd,pet,2.423639258800019
WI,trd,cep,4.4412271053228265
WI,trd,mot,5.90827605291164
WI,trd,alt,4.531789670753924
WI,trd,pmt,1.7329264626851226
WI,trd,wpd,1.2632485481735534
WI,trd,che,8.769175205004343
WI,trd,mmf,4.351117071749223
WI,trd,min,0.15250883488703432
WY,trn,ppd,0.016254613759714362
WY,trn,fbp,0.0633009149788948
WY,trn,agr,0.11529894686470073
WY,trn,eec,0.01539907794325793
WY,trn,pub,0.008459206819997456
WY,trn,tex,0.008980137309385449
WY,trn,nmp,0.06995315411908593
WY,trn,ote,0.011142084579816572
WY,trn,mch,0.03251424723009425
WY,trn,oil,0.7073736851474298
WY,trn,pla,0.01147437721613674
WY,trn,fof,0.01222021164887555
WY,trn,mov,0.0001608091671345621
WY,trn,fpd,0.028798420518644157
WY,trn,pri,0.004568883572838448
WY,trn,fmt,0.027252034160924723
WY,trn,pet,0.09465753780833172
WY,trn,cep,0.013002416729170295
WY,trn,mot,0.027510780550753695
WY,trn,alt,0.019163769522812374
WY,trn,pmt,0.016558083936799545
WY,trn,wpd,0.029739758636367436
WY,trn,che,0.07908296977730299
WY,trn,mmf,0.02688357658401744
WY,trn,min,0.17224500789242184
WY,trd,ppd,0.07740876270396335
WY,trd,fbp,1.3263818023236242
WY,trd,agr,0.24890602137920825
WY,trd,eec,0.16778432489899425
WY,trd,pub,0.15217957946130434
WY,trd,tex,0.13492309247749426
WY,trd,nmp,0.13013426695416425
WY,trd,ote,0.07035719170858136
WY,trd,mch,0.3638366799032596
WY,trd,oil,0.24181494147868426
WY,trd,pla,0.19090143827466818
WY,trd,fof,0.0278362302107981
WY,trd,mov,0.010025824205619302
WY,trd,fpd,0.15098464331677677
WY,trd,pri,0.017830984162410007
WY,trd,fmt,0.27542200830359104
WY,trd,pet,0.4781207394067015
WY,trd,cep,0.29140251807342465
WY,trd,mot,0.4521345160722352
WY,trd,alt,0.6379787552136539
WY,trd,pmt,0.04605191534679802
WY,trd,wpd,0.1328423691048162
WY,trd,che,0.9775679810047004
WY,trd,mmf,0.34654893139451404
WY,trd,min,0.056207254799829555
