r,g,h,value
AR,nrs,hh5,0.7213681046224069
AR,sec,hh1,0.28302086827238593
AR,sec,hh2,0.43253450701471724
AR,sec,hh3,0.37566760099415913
AR,sec,hh4,0.667242272849267
AR,sec,hh5,0.6244618758141335
AR,art,hh1,0.06712667873373042
AR,art,hh2,0.07351525654625601
AR,art,hh3,0.07243118459205465
AR,art,hh4,0.08068165142592736
AR,art,hh5,0.08381146446703662
AR,mov,hh1,0.02697993631922001
AR,mov,hh2,0.027943116336649906
AR,mov,hh3,0.02778373742770687
AR,mov,hh4,0.02886148186129582
AR,mov,hh5,0.029181874999400538
AR,fpd,hh1,0.16674614675364932
AR,fpd,hh2,0.21340837386199452
AR,fpd,hh3,0.20545171340279594
AR,fpd,hh4,0.30318458632703343
AR,fpd,hh5,0.4006247895477217
AR,pri,hh1,0.009935262877103626
AR,pri,hh2,0.010062093889938962
AR,pri,hh3,0.010041306405239469
AR,pri,hh4,0.010175586903056545
AR,pri,hh5,0.01021154804797233
AR,grd,hh1,0.035967747230572035
AR,grd,hh2,0.037708702632318195
AR,grd,hh3,0.037415467495415126
AR,grd,hh4,0.039412459608732076
AR,grd,hh5,0.0399881329674337
AR,sle,hh1,0.10721226545206866
AR,sle,hh2,0.12480628449537703
AR,sle,hh3,0.12137916043461898
AR,sle,hh4,0.14680072461690508
AR,sle,hh5,0.15385138533576836
AR,osv,hh1,0.31787192963513217
AR,osv,hh2,0.5520215780796902
AR,osv,hh3,0.5012206803774569
AR,osv,hh4,1.2138900114712543
AR,osv,hh5,1.5808813071530787
AR,trn,hh1,0.0008665495981387843
AR,trn,hh2,0.0008674990497182473
AR,trn,hh3,0.0008673447962483434
AR,trn,hh4,0.0008683238065777089
AR,trn,hh5,0.0008685791862408334
AR,fmt,hh1,0.06504247374561652
AR,fmt,hh2,0.07101731110896362
AR,fmt,hh3,0.0700064105795275
AR,fmt,hh4,0.07766875365602317
AR,fmt,hh5,0.0805790818908599
AR,pet,hh1,0.26178482148739335
AR,pet,hh2,0.3978542767920962
AR,pet,hh3,0.3596947923866424
AR,pet,hh4,0.668603404799737
AR,pet,hh5,0.7026626647922436
AR,cep,hh1,0.17153345578997617
AR,cep,hh2,0.22190634087135064
AR,cep,hh3,0.21253270639701605
AR,cep,hh4,0.31412767893252375
AR,cep,hh5,0.3762959874248454
AR,wst,hh1,0.04140241735298208
AR,wst,hh2,0.04372204066151222
AR,wst,hh3,0.04328958520440463
AR,wst,hh4,0.045943256727703885
AR,wst,hh5,0.046557544200562295
AR,mot,hh1,0.3130544848608751
AR,mot,hh2,0.5374355482795964
AR,mot,hh3,0.48808170173261656
AR,mot,hh4,1.1615018938589297
AR,mot,hh5,1.4943892679565474
AR,adm,hh1,0.07320856515154492
AR,adm,hh2,0.08087531667414535
AR,adm,hh3,0.07957939547932612
AR,adm,hh4,0.08976379452978003
AR,adm,hh5,0.09406525699910966
AR,soc,hh1,0.22036889094926457
AR,soc,hh2,0.3125803817435431
AR,soc,hh3,0.2970016405532017
AR,soc,hh4,0.5599433769447771
AR,soc,hh5,0.8940929874919628
AR,alt,hh1,0.31003591266982283
AR,alt,hh2,0.5314335693987357
AR,alt,hh3,0.4852099720591928
AR,alt,hh4,1.1756001579123878
AR,alt,hh5,1.579042452639587
AR,pmt,hh1,0.0013164361718532923
AR,pmt,hh2,0.0013186289339453964
AR,pmt,hh3,0.0013182727704482836
AR,pmt,hh4,0.0013205374649902482
AR,pmt,hh5,0.0013211327259471882
AR,trk,hh1,0.015853443003052657
AR,trk,hh2,0.016179391777848676
AR,trk,hh3,0.016126077511730758
AR,trk,hh4,0.016478768140200478
AR,trk,hh5,0.016582428424263065
AR,wtt,hh1,0.006947173416868473
AR,wtt,hh2,0.007008864714324394
AR,wtt,hh3,0.006998714184428747
AR,wtt,hh4,0.007063339752299979
AR,wtt,hh5,0.007080097914627352
AR,wpd,hh1,0.016952520563802403
AR,wpd,hh2,0.01732604066168712
AR,wpd,hh3,0.017264833625262464
AR,wpd,hh4,0.017670107629050653
AR,wpd,hh5,0.017787942243705814
AR,wrh,hh1,0.00037380764064505137
AR,wrh,hh2,0.00037398415864460364
AR,wrh,hh3,0.0003739555012933342
AR,wrh,hh4,0.000374137279743774
AR,wrh,hh5,0.00037418473835698965
AR,ott,hh1,0.018461985973532997
AR,ott,hh2,0.01890598174990767
AR,ott,hh3,0.01883326676558064
AR,ott,hh4,0.019317843817114367
AR,ott,hh5,0.01946308696836094
AR,che,hh1,0.31143585121978173
AR,che,hh2,0.5373893261575242
AR,che,hh3,0.4919151890943593
AR,che,hh4,1.2180230935441165
AR,che,hh5,1.6880985617965945
AR,air,hh1,0.10370467598920877
AR,air,hh2,0.12005112932813637
AR,air,hh3,0.11702213461867449
AR,air,hh4,0.14073285866490187
AR,air,hh5,0.1485518968304292
AR,mmf,hh1,0.23088543656768232
AR,mmf,hh2,0.33442531202812975
AR,mmf,hh3,0.31502969898413075
AR,mmf,hh4,0.5980758189781001
AR,mmf,hh5,0.8361982552667392
AR,otr,hh1,0.0235054734201842
AR,otr,hh2,0.024233000223480544
AR,otr,hh3,0.024111116835002156
AR,otr,hh4,0.024911379600073717
AR,otr,hh5,0.02512601547633813
AR,min,hh1,0.0005670953436259934
AR,min,hh2,0.000567501749843647
AR,min,hh3,0.0005674357538928723
AR,min,hh4,0.0005678544842621753
AR,min,hh5,0.0005679637514308623
AZ,ppd,hh1,0.16070854575323343
AZ,ppd,hh2,0.21455023451727306
AZ,ppd,hh3,0.23303886105967306
AZ,ppd,hh4,0.3396952947687503
AZ,ppd,hh5,0.7861166517108915
AZ,res,hh1,0.6632116008937828
AZ,res,hh2,1.904493782443068
AZ,res,hh3,2.378054998552093
AZ,res,hh4,5.653703349759222
AZ,res,hh5,10.015309713948767
AZ,amb,hh1,0.4281739597195737
AZ,amb,hh2,1.4121054732326581
AZ,amb,hh3,1.9835566023521478
AZ,amb,hh4,5.686069586783242
AZ,amb,hh5,14.341453952181935
AZ,fbp,hh1,0.9281776570065631
AZ,fbp,hh2,2.6518251719446417
AZ,fbp,hh3,3.2737945108343136
AZ,fbp,hh4,7.599329725098575
AZ,fbp,hh5,13.473017602010268
AZ,rec,hh1,0.20458759628254466
AZ,rec,hh2,0.31445383792992554
AZ,rec,hh3,0.3666388131101372
AZ,rec,hh4,0.8364640699642518
AZ,rec,hh5,3.284314203905272
AZ,agr,hh1,0.23475085348688277
AZ,agr,hh2,0.3802625285716564
AZ,agr,hh3,0.4431222714641377
AZ,agr,hh4,0.9694344476792561
AZ,agr,hh5,2.2788840669683803
AZ,eec,hh1,0.17252198072772107
AZ,eec,hh2,0.23769273562509657
AZ,eec,hh3,0.26211631892655274
AZ,eec,hh4,0.4209898737442433
AZ,eec,hh5,1.3519270228442686
AZ,pub,hh1,0.2310455991330998
AZ,pub,hh2,0.3723187299505471
AZ,pub,hh3,0.43464452235373924
AZ,pub,hh4,0.9609098067771553
AZ,pub,hh5,2.428359966540695
AZ,hou,hh1,4.345893125236129
AZ,hou,hh2,7.620748041368716
AZ,hou,hh3,8.251793132255694
AZ,hou,hh4,16.207630997758045
AZ,hou,hh5,18.78755087919639
AZ,ins,hh1,0.2995562750571223
AZ,ins,hh2,0.5914390333157358
AZ,ins,hh3,0.7359459845514075
AZ,ins,hh4,1.9183476234138495
AZ,ins,hh5,4.087577120411899
AZ,tex,hh1,0.16194828310115442
AZ,tex,hh2,0.21726727266186519
AZ,tex,hh3,0.237019770574029
AZ,tex,hh4,0.35552978431146687
AZ,tex,hh5,1.0678123753088566
AZ,leg,hh1,0.16401403836256245
AZ,leg,hh2,0.22169850919335798
AZ,leg,hh3,0.24300886652280126
AZ,leg,hh4,0.3767340816432559
AZ,leg,hh5,1.3437806022573844
AZ,fen,hh1,0.02024979686815064
AZ,fen,hh2,0.020901624852630647
AZ,fen,hh3,0.021047378084019703
AZ,fen,hh4,0.021549138058027554
AZ,fen,hh5,0.021992564991520736
AZ,uti,hh1,0.4141904823659776
AZ,uti,hh2,0.855325428938554
AZ,uti,hh3,0.972876505080524
AZ,uti,hh4,2.1418344813236954
AZ,uti,hh5,2.4881170083827953
AZ,nmp,hh1,0.10058852577436869
AZ,nmp,hh2,0.11908947926391844
AZ,nmp,hh3,0.1242563351652446
AZ,nmp,hh4,0.14651140851909658
AZ,nmp,hh5,0.19284271787868634
AZ,brd,hh1,0.3091254701272268
AZ,brd,hh2,0.6141168869076739
AZ,brd,hh3,0.7569839636711513
AZ,brd,hh4,1.9158940313656514
AZ,brd,hh5,3.7473314800667983
AZ,bnk,hh1,0.35389518526193653
AZ,bnk,hh2,0.676663751309023
AZ,bnk,hh3,0.7667488059300914
AZ,bnk,hh4,1.669974187090093
AZ,bnk,hh5,1.9669381644132433
AZ,ore,hh1,0.027039984529727917
AZ,ore,hh2,0.0282148809881286
AZ,ore,hh3,0.028482888318714573
AZ,ore,hh4,0.029417700519238796
AZ,ore,hh5,0.030357344934235184
AZ,edu,hh1,0.2043491841813135
AZ,edu,hh2,0.3334958953676466
AZ,edu,hh3,0.4098747251843925
AZ,edu,hh4,1.2660835026166848
AZ,edu,hh5,6.013124412207037
AZ,ote,hh1,0.15057353069214657
AZ,ote,hh2,0.19664260276670167
AZ,ote,hh3,0.21139004222819227
AZ,ote,hh4,0.2908443139881692
AZ,ote,hh5,0.48885370485108115
AZ,mch,hh1,0.1421187248017513
AZ,mch,hh2,0.18221242078625063
AZ,mch,hh3,0.1950949036072775
AZ,mch,hh4,0.26170683663266325
AZ,mch,hh5,0.5168739508732932
AZ,dat,hh1,0.19020979712539837
AZ,dat,hh2,0.27201252942283777
AZ,dat,hh3,0.30205457041185285
AZ,dat,hh4,0.5065293871473209
AZ,dat,hh5,1.1229381922494208
AZ,amd,hh1,0.23574670291022248
AZ,amd,hh2,0.3735211693454174
AZ,amd,hh3,0.42339764005194364
AZ,amd,hh4,0.8283640889482872
AZ,amd,hh5,1.372425287087305
AZ,hos,hh1,0.42841755158963574
AZ,hos,hh2,1.4136166463329811
AZ,hos,hh3,1.9856641267167057
AZ,hos,hh4,5.691528424881275
AZ,hos,hh5,14.354839977426717
AZ,rnt,hh1,0.1989809413865648
AZ,rnt,hh2,0.29010772099912996
AZ,rnt,hh3,0.3232470989012707
AZ,rnt,hh4,0.5570155757354226
AZ,rnt,hh5,1.1054832648645407
AZ,pla,hh1,0.18754445848860288
AZ,pla,hh2,0.26690657378690913
AZ,pla,hh3,0.2965196241631754
AZ,pla,hh4,0.497795329793585
AZ,pla,hh5,1.218036068649387
AZ,fof,hh1,0.04706817919887808
AZ,fof,hh2,0.05076770867672195
AZ,fof,hh3,0.051648731665651336
AZ,fof,hh4,0.05489350607308041
AZ,fof,hh5,0.05811923066564659
AZ,fin,hh1,0.24532868497069926
AZ,fin,hh2,0.38757473427908545
AZ,fin,hh3,0.4302883859897854
AZ,fin,hh4,0.8103891783983049
AZ,fin,hh5,1.0535597079658574
AZ,tsv,hh1,0.16101866696200495
AZ,tsv,hh2,0.2152654770867799
AZ,tsv,hh3,0.23420650006635407
AZ,tsv,hh4,0.3450344437795777
AZ,tsv,hh5,0.898996036421826
AZ,nrs,hh1,0.22390190552688863
AZ,nrs,hh2,0.35938777874189753
AZ,nrs,hh3,0.42316409233878216
AZ,nrs,hh4,0.9860910305540052
AZ,nrs,hh5,3.0147786376282553
AZ,sec,hh1,0.32778239858545755
AZ,sec,hh2,0.6031052634436024
AZ,sec,hh3,0.6823189270523135
AZ,sec,hh4,1.468249785395993
AZ,sec,hh5,1.7635897884533336
AZ,art,hh1,0.15918426581556738
AZ,art,hh2,0.21177150740005926
AZ,art,hh3,0.22969762363093163
AZ,art,hh4,0.3320066268745499
AZ,art,hh5,0.7495414004811652
AZ,mov,hh1,0.07450801996331505
AZ,mov,hh2,0.08423021664234716
AZ,mov,hh3,0.0867338863856223
AZ,mov,hh4,0.09665982294236163
AZ,mov,hh5,0.10998696482273483
AZ,fpd,hh1,0.1745362599618017
AZ,fpd,hh2,0.24528060998746976
AZ,fpd,hh3,0.27489294517899876
AZ,fpd,hh4,0.4988818923219234
AZ,fpd,hh5,2.4313141249187997
AZ,pri,hh1,0.03736524797889704
AZ,pri,hh2,0.03965480241540528
AZ,pri,hh3,0.040188220286059666
AZ,pri,hh4,0.04210130863696311
AZ,pri,hh5,0.043952222763083686
AZ,grd,hh1,0.1251730159440727
AZ,grd,hh2,0.15540290406848495
AZ,grd,hh3,0.16429684815364137
AZ,grd,hh4,0.206906711387915
AZ,grd,hh5,0.28340281885510754
AZ,sle,hh1,0.1536091590540807
AZ,sle,hh2,0.20197205792769246
AZ,sle,hh3,0.21688933005948124
AZ,sle,hh4,0.299665028230604
AZ,sle,hh5,0.43433198054636085
AZ,osv,hh1,0.3511947422357553
AZ,osv,hh2,0.8647736885497644
AZ,osv,hh3,1.1582411263812387
AZ,osv,hh4,3.283873059454751
AZ,osv,hh5,7.7236129518969685
AZ,trn,hh1,0.004222864053929737
AZ,trn,hh2,0.004250393949479382
AZ,trn,hh3,0.004256329821773682
AZ,trn,hh4,0.004276053485141874
AZ,trn,hh5,0.004292298616393495
AZ,fmt,hh1,0.15139240160404369
AZ,fmt,hh2,0.19796453367493452
AZ,fmt,hh3,0.2133433446651655
AZ,fmt,hh4,0.2969171084293459
AZ,fmt,hh5,0.6088993077686017
AZ,pet,hh1,0.425897076291834
AZ,pet,hh2,0.9848449711147755
AZ,pet,hh3,1.1915160766354012
AZ,pet,hh4,2.8101581986617
AZ,pet,hh5,4.2238745057953855
AZ,cep,hh1,0.2151918593740967
AZ,cep,hh2,0.3350455714387034
AZ,cep,hh3,0.3889349355111755
AZ,cep,hh4,0.8470239291442264
AZ,cep,hh5,2.6186074441106326
AZ,wst,hh1,0.11072248142620626
AZ,wst,hh2,0.13364189076890903
AZ,wst,hh3,0.13957998352749781
AZ,wst,hh4,0.16814753902229482
AZ,wst,hh5,0.19390364226257445
AZ,mot,hh1,0.3323921701697122
AZ,mot,hh2,0.7613673407339567
AZ,mot,hh3,1.0017388558568117
AZ,mot,hh4,2.816168399941009
AZ,mot,hh5,6.543143017999505
AZ,adm,hh1,0.14459570543475164
AZ,adm,hh2,0.1863551540117683
AZ,adm,hh3,0.1998705366162838
AZ,adm,hh4,0.27066397080394583
AZ,adm,hh5,0.5395873144730701
AZ,soc,hh1,0.19367929919734925
AZ,soc,hh2,0.2925161846863461
AZ,soc,hh3,0.3409022982090725
AZ,soc,hh4,0.7969075480082155
AZ,soc,hh5,3.8246771075473864
AZ,alt,hh1,0.2961401668350803
AZ,alt,hh2,0.6180355216029089
AZ,alt,hh3,0.8043550237154792
AZ,alt,hh4,2.326121900192791
AZ,alt,hh5,5.91582514063112
AZ,pmt,hh1,0.005259500503272971
AZ,pmt,hh2,0.005302274768914655
AZ,pmt,hh3,0.005311525894444197
AZ,pmt,hh4,0.005342316757394696
AZ,pmt,hh5,0.005368259265069694
AZ,trk,hh1,0.06712115679591497
AZ,trk,hh2,0.07488848328149446
AZ,trk,hh3,0.07685775588669706
AZ,trk,hh4,0.08447302794277842
AZ,trk,hh5,0.09539235621215947
AZ,wtt,hh1,0.03210948026227545
AZ,wtt,hh2,0.03378558348367863
AZ,wtt,hh3,0.03416788064748427
AZ,wtt,hh4,0.035530389002597806
AZ,wtt,hh5,0.03671373520826761
AZ,wpd,hh1,0.044130080328655626
AZ,wpd,hh2,0.04735688424673065
AZ,wpd,hh3,0.04812522108452781
AZ,wpd,hh4,0.05091913867043581
AZ,wpd,hh5,0.05405392962737069
AZ,wrh,hh1,0.0011984845641541144
AZ,wrh,hh2,0.0012006896781683106
AZ,wrh,hh3,0.0012011620547688665
AZ,wrh,hh4,0.0012027215118644555
AZ,wrh,hh5,0.0012039959794065754
AZ,ott,hh1,0.04669318223686101
AZ,ott,hh2,0.05031989937685383
AZ,ott,hh3,0.05119008672473797
AZ,ott,hh4,0.054373176674006415
AZ,ott,hh5,0.058150901241547974
AZ,che,hh1,0.35286812041871635
AZ,che,hh2,0.9599562091129759
AZ,che,hh3,1.3428647474045472
AZ,che,hh4,4.022187002342676
AZ,che,hh5,10.440838147702486
AZ,air,hh1,0.21232391684964985
AZ,air,hh2,0.321192894271377
AZ,air,hh3,0.3635738133519428
AZ,air,hh4,0.6863619034940835
AZ,air,hh5,1.5097057272215129
AZ,mmf,hh1,0.25490080259737424
AZ,mmf,hh2,0.48241852996564627
AZ,mmf,hh3,0.6217053563865529
AZ,mmf,hh4,1.918144738927632
AZ,mmf,hh5,6.052831015092258
AZ,otr,hh1,0.09304933461006717
AZ,otr,hh2,0.10880154178493855
AZ,otr,hh3,0.11299376777854787
AZ,otr,hh4,0.13086130097377627
AZ,otr,hh5,0.15267218182879866
AZ,min,hh1,0.0009948966423789847
AZ,min,hh2,0.0009964157231983225
AZ,min,hh3,0.0009967409583319352
AZ,min,hh4,0.0009978142788969406
AZ,min,hh5,0.0009986878575007703
CA,ppd,hh1,0.16331246343028302
CA,ppd,hh2,0.27094858771464025
CA,ppd,hh3,0.3362193411371644
CA,ppd,hh4,1.6002369003911183
CA,ppd,hh5,7.254441317904766
CA,res,hh1,5.99848821197009
CA,res,hh2,12.303603086895498
CA,res,hh3,14.007298595898893
CA,res,hh4,36.24469529543648
CA,res,hh5,69.42191995235
CA,amb,hh1,0.7100831115803976
CA,amb,hh2,7.305748347226534
CA,amb,hh3,10.186352544717531
CA,amb,hh4,38.8096339231837
CA,amb,hh5,107.35697963803582
CA,fbp,hh1,7.710565953511721
CA,fbp,hh2,15.442869328192712
CA,fbp,hh3,17.563070889270712
CA,fbp,hh4,45.54445672017749
CA,fbp,hh5,88.06248314297233
CA,rec,hh1,0.13269688951908082
CA,rec,hh2,0.28933509333115004
CA,rec,hh3,0.4841034281607644
CA,rec,hh4,6.314372192966386
CA,rec,hh5,26.500652342410024
CA,agr,hh1,0.403857862381208
CA,agr,hh2,1.5126658573750218
CA,agr,hh3,2.038283467368866
CA,agr,hh4,6.973092337890159
CA,agr,hh5,15.954290613941597
CA,eec,hh1,0.13785131580277538
CA,eec,hh2,0.22782838442080014
CA,eec,hh3,0.29207560485874934
CA,eec,hh4,2.3185447518600033
CA,eec,hh5,12.409202901070403
CA,pub,hh1,0.3698949448068745
CA,pub,hh2,1.555189148161936
CA,pub,hh3,2.182415896420017
CA,pub,hh4,8.090174247994778
CA,pub,hh5,20.035821122214738
CA,hou,hh1,34.09291233360105
CA,hou,hh2,47.527357937542355
CA,hou,hh3,47.983858582124576
CA,hou,hh4,97.42287123031136
CA,hou,hh5,127.07901805421734
CA,ins,hh1,1.2062988465687687
CA,ins,hh2,4.16778585399903
CA,ins,hh3,5.140017052212497
CA,ins,hh4,15.247696110036095
CA,ins,hh5,32.897818137682876
CA,tex,hh1,0.11984588954008267
CA,tex,hh2,0.18246456742114758
CA,tex,hh3,0.22406617350767602
CA,tex,hh4,1.7669694129051319
CA,tex,hh5,12.643719178872864
CA,leg,hh1,0.10401161632634999
CA,leg,hh2,0.15179602154209826
CA,leg,hh3,0.1836795046568291
CA,leg,hh4,1.688249952203005
CA,leg,hh5,14.976244217720769
CA,fen,hh1,0.11839120250321336
CA,fen,hh2,0.15397961375911393
CA,fen,hh3,0.16626125359554994
CA,fen,hh4,0.22697500271591903
CA,fen,hh5,0.29334991463961385
CA,uti,hh1,3.967265818357946
CA,uti,hh2,6.283225441233479
CA,uti,hh3,6.336289919828744
CA,uti,hh4,12.751372845971058
CA,uti,hh5,14.736813426669698
CA,nmp,hh1,0.14020834396197351
CA,nmp,hh2,0.19845710035669967
CA,nmp,hh3,0.2245466671789224
CA,nmp,hh4,0.47357858865936253
CA,nmp,hh5,2.755795370555392
CA,brd,hh1,1.520262502846518
CA,brd,hh2,4.364025696188027
CA,brd,hh3,5.190269351777243
CA,brd,hh4,14.268075663101852
CA,brd,hh5,28.122517868091425
CA,bnk,hh1,3.8450482016413248
CA,bnk,hh2,6.047469673027057
CA,bnk,hh3,6.067057692399705
CA,bnk,hh4,12.117913847312105
CA,bnk,hh5,13.68523279792037
CA,ore,hh1,0.11127287232108063
CA,ore,hh2,0.14212645648792474
CA,ore,hh3,0.1528499968620803
CA,ore,hh4,0.20459239496260231
CA,ore,hh5,0.30956069870045355
CA,edu,hh1,0.07168215331530836
CA,edu,hh2,0.12250170301764647
CA,edu,hh3,0.18123613837121058
CA,edu,hh4,8.502192267107363
CA,edu,hh5,47.00314170349817
CA,ote,hh1,0.19080546698206674
CA,ote,hh2,0.31628790201277107
CA,ote,hh3,0.3776266687104875
CA,ote,hh4,1.0727242362661231
CA,ote,hh5,3.036691697718728
CA,mch,hh1,0.14149441481358657
CA,mch,hh2,0.21040139773693164
CA,mch,hh3,0.24690179023232436
CA,mch,hh4,0.8535211605932628
CA,mch,hh5,5.752255716050702
CA,dat,hh1,0.28391279603141517
CA,dat,hh2,0.7965185627012742
CA,dat,hh3,1.1144902038831832
CA,dat,hh4,4.385178172346089
CA,dat,hh5,10.847931796479726
CA,amd,hh1,0.8184753555526633
CA,amd,hh2,2.2321351543735943
CA,amd,hh3,2.5694639401984642
CA,amd,hh4,6.354024986256669
CA,amd,hh5,9.804938382009436
CA,hos,hh1,0.7108531888573898
CA,hos,hh2,7.313168250051507
CA,hos,hh3,10.196328260634308
CA,hos,hh4,38.84625848606675
CA,hos,hh5,107.45867301144605
CA,rnt,hh1,0.36472109858138124
CA,rnt,hh2,1.0805860730214536
CA,rnt,hh3,1.4118070675867909
CA,rnt,hh4,4.5322212548485465
CA,rnt,hh5,9.279991356034497
CA,pla,hh1,0.2250516594878525
CA,pla,hh2,0.49930146753847177
CA,pla,hh3,0.6877917020984698
CA,pla,hh4,3.1626721040793093
CA,pla,hh5,9.11714417815996
CA,fof,hh1,0.15127361099121303
CA,fof,hh2,0.21460256329254532
CA,fof,hh3,0.23887704838509768
CA,fof,hh4,0.3934016101618568
CA,fof,hh5,0.653478851787548
CA,fin,hh1,1.621770084683434
CA,fin,hh2,3.1345315232998137
CA,fin,hh3,3.249324330918997
CA,fin,hh4,6.77617112166931
CA,fin,hh5,7.713678180602831
CA,tsv,hh1,0.13887044123277
CA,tsv,hh2,0.22403620597845483
CA,tsv,hh3,0.28119757318520605
CA,tsv,hh4,1.9446850694752111
CA,tsv,hh5,10.91334218219924
CA,nrs,hh1,0.2281058682337087
CA,nrs,hh2,0.8780556701151513
CA,nrs,hh3,1.4781811722414475
CA,nrs,hh4,7.880939604658197
CA,nrs,hh5,24.042089521355134
CA,sec,hh1,3.3098016654853915
CA,sec,hh2,5.3635018799106335
CA,sec,hh3,5.406254736482891
CA,sec,hh4,10.867782323807385
CA,sec,hh5,12.287499630448645
CA,art,hh1,0.1619811072222442
CA,art,hh2,0.2755486523113705
CA,art,hh3,0.34919620110039756
CA,art,hh4,1.9229094944344094
CA,art,hh5,8.620885520476996
CA,mov,hh1,0.16199543943545333
CA,mov,hh2,0.24152052929900125
CA,mov,hh3,0.27679261775979674
CA,mov,hh4,0.5974708624466387
CA,mov,hh5,2.0139430847088096
CA,fpd,hh1,0.10023287046544112
CA,fpd,hh2,0.14618844079099313
CA,fpd,hh3,0.17762401841701358
CA,fpd,hh4,1.854644979930552
CA,fpd,hh5,16.372973509799767
CA,pri,hh1,0.12811286890721932
CA,pri,hh2,0.17079424910103427
CA,pri,hh3,0.18605465229464566
CA,pri,hh4,0.2669469779714678
CA,pri,hh5,0.3762939317920117
CA,grd,hh1,0.20248227907689118
CA,grd,hh2,0.350708582183301
CA,grd,hh3,0.42509872886656236
CA,grd,hh4,1.2882938824886887
CA,grd,hh5,3.385918307072798
CA,sle,hh1,0.3535997645929355
CA,sle,hh2,0.9184507353431008
CA,sle,hh3,1.155149441029764
CA,sle,hh4,3.3921464682014837
CA,sle,hh5,6.028962965200044
CA,osv,hh1,1.0521624996853154
CA,osv,hh2,5.393140441113021
CA,osv,hh3,7.070584189563833
CA,osv,hh4,23.970563420317774
CA,osv,hh5,59.94107967060691
CA,trn,hh1,0.024131008739554732
CA,trn,hh2,0.025327111131278293
CA,trn,hh3,0.02563805737541402
CA,trn,hh4,0.026629176756973887
CA,trn,hh5,0.0270053154547696
CA,fmt,hh1,0.16005548919963258
CA,fmt,hh2,0.25623114971386723
CA,fmt,hh3,0.3108019953620691
CA,fmt,hh4,1.2751836796888978
CA,fmt,hh5,6.148715502498555
CA,pet,hh1,2.982123160305595
CA,pet,hh2,5.902291411524406
CA,pet,hh3,6.450434487836858
CA,pet,hh4,14.960007675127086
CA,pet,hh5,23.19128294978379
CA,cep,hh1,0.21633027729083185
CA,cep,hh2,0.6679884586344833
CA,cep,hh3,1.0954266124769252
CA,cep,hh4,6.236798945566698
CA,cep,hh5,19.498486186800058
CA,wst,hh1,0.2840165204997703
CA,wst,hh2,0.5505933358935765
CA,wst,hh3,0.6375733165639841
CA,wst,hh4,1.5053016449674161
CA,wst,hh5,1.8068696122782264
CA,mot,hh1,0.47625729926156163
CA,mot,hh2,2.269755729119169
CA,mot,hh3,3.078038945860023
CA,mot,hh4,10.759941384823678
CA,mot,hh5,26.16180227441105
CA,adm,hh1,0.14199410067629087
CA,adm,hh2,0.2193309398842202
CA,adm,hh3,0.26489156858918983
CA,adm,hh4,1.2767560283603916
CA,adm,hh5,7.860917037095835
CA,soc,hh1,0.08854474995142597
CA,soc,hh2,0.146661385345857
CA,soc,hh3,0.20349052021173963
CA,soc,hh4,5.485203876015975
CA,soc,hh5,31.62504412295716
CA,alt,hh1,0.48949864488705885
CA,alt,hh2,3.3806401700528963
CA,alt,hh3,4.723029418721755
CA,alt,hh4,17.657431102798217
CA,alt,hh5,46.69603145610606
CA,pmt,hh1,0.027375457142391278
CA,pmt,hh2,0.028924806453360884
CA,pmt,hh3,0.029332993247005067
CA,pmt,hh4,0.03064874459498842
CA,pmt,hh5,0.03127155355549092
CA,trk,hh1,0.1391711178783657
CA,trk,hh2,0.1931057296226689
CA,trk,hh3,0.21532428168338852
CA,trk,hh4,0.37753760244774087
CA,trk,hh5,1.4849130337581753
CA,wtt,hh1,0.1269611352972186
CA,wtt,hh2,0.16860033898571436
CA,wtt,hh3,0.1827659267173807
CA,wtt,hh4,0.2562823136358134
CA,wtt,hh5,0.3068621070562249
CA,wpd,hh1,0.12777512041709302
CA,wpd,hh2,0.17027542982653365
CA,wpd,hh3,0.18597129339455634
CA,wpd,hh4,0.27214213567354373
CA,wpd,hh5,0.5023299355554465
CA,wrh,hh1,0.008556954817020948
CA,wrh,hh2,0.008702329655502317
CA,wrh,hh3,0.008738642089418023
CA,wrh,hh4,0.008849009594313327
CA,wrh,hh5,0.008888359682059763
CA,ott,hh1,0.12687936333937086
CA,ott,hh2,0.16874611680543228
CA,ott,hh3,0.18431260516434736
CA,ott,hh4,0.27069023730968195
CA,ott,hh5,0.5568783380319994
CA,che,hh1,0.3821849479829854
CA,che,hh2,3.7898982189873247
CA,che,hh3,5.543021058025196
CA,che,hh4,22.39283982706627
CA,che,hh5,62.90931483522599
CA,air,hh1,0.35089727815581756
CA,air,hh2,1.0870525823349384
CA,air,hh3,1.4556831606546408
CA,air,hh4,4.9504448368442375
CA,air,hh5,10.851830492769132
CA,mmf,hh1,0.18620952855474016
CA,mmf,hh2,0.9375514479954955
CA,mmf,hh3,1.839275429007128
CA,mmf,hh4,11.389211267179377
CA,mmf,hh5,37.43383016895525
CA,otr,hh1,0.1978211333001047
CA,otr,hh2,0.3249001467330086
CA,otr,hh3,0.3805738833213939
CA,otr,hh4,0.9016656300956807
CA,otr,hh5,1.8118029470660224
CA,min,hh1,0.0052104312998746145
CA,min,hh2,0.0052639532100011155
CA,min,hh3,0.005277193185292052
CA,min,hh4,0.0053170412605945076
CA,min,hh5,0.00533003299683003
CO,ppd,hh1,0.11389029381507638
