r,s,g,value
VA,wht,pip,0.001548775827220235
VA,wht,osv,1.6779365275687939
VA,wht,mot,0.0013787912848965745
VA,wht,adm,0.0005217168958037785
VA,wht,wht,41.6954316929604
VA,wht,wrh,0.006954214794084241
VA,wht,mmf,0.00011879222156832304
VA,wht,otr,0.01456698020554191
VA,wrh,com,0.003949511250411975
VA,wrh,con,0.0021676666089780897
VA,wrh,tsv,0.021295691551305628
VA,wrh,trk,0.008322234448343777
VA,wrh,wrh,3.34984517398113
VA,wrh,otr,0.04492716249395576
VA,ott,res,0.5008739776889497
VA,ott,com,0.05198020657264031
VA,ott,amb,0.0002181134769732407
VA,ott,rec,0.009081507289772469
VA,ott,con,0.12017605668903772
VA,ott,agr,0.005451320331704253
VA,ott,bnk,0.00886733484273356
VA,ott,edu,0.002738939510756879
VA,ott,rnt,0.03136317029186073
VA,ott,tsv,0.2453509315063258
VA,ott,mov,0.01888913983628154
VA,ott,osv,0.46002410524851123
VA,ott,adm,0.001890241340785024
VA,ott,ott,29.625816511532225
VA,ott,mmf,0.05951540047600327
VA,che,ppd,0.0007746266704299009
VA,che,com,0.0030892978292537225
VA,che,fbp,0.08005088451171985
VA,che,con,0.0010882726005034123
VA,che,eec,0.000694295686883874
VA,che,tex,1.3318486573543378e-05
VA,che,nmp,0.0007341110623565589
VA,che,mch,0.0009986824736209717
VA,che,pla,0.018234215665393187
VA,che,tsv,0.42620363504388104
VA,che,fmt,0.0003092348931092865
VA,che,pet,0.07343404557537643
VA,che,cep,0.008160499683269299
VA,che,mot,6.829549394530232e-06
VA,che,alt,0.0009347333616016783
VA,che,pmt,2.3120533610186442e-05
VA,che,wpd,1.9965263830813753e-05
VA,che,wht,0.07486247059090469
VA,che,che,5.280831121900756
VA,che,mmf,0.010972663511834025
VA,air,com,0.003171541457075861
VA,air,amb,0.0016522856639794056
VA,air,con,0.0008123717816207077
VA,air,rnt,0.011274443723919352
VA,air,fof,0.017419633578985162
VA,air,tsv,0.03995825817960586
VA,air,air,4.147686447372827
VA,air,otr,0.03235874557735324
VA,mmf,ppd,0.0005240863565382748
VA,mmf,com,0.002754508491767347
VA,mmf,fbp,3.530953278440569e-05
VA,mmf,con,0.005811614517831801
VA,mmf,eec,0.0004977916816234773
VA,mmf,tex,0.0008343515375189821
VA,mmf,nmp,0.0002992639904022614
VA,mmf,ote,0.00013620212949586966
VA,mmf,mch,0.001975446635419556
VA,mmf,pla,0.008430887003986616
VA,mmf,tsv,0.1323703801324146
VA,mmf,fpd,0.002014055285237316
VA,mmf,pri,0.003181372666967958
VA,mmf,fmt,0.008608284898325508
VA,mmf,cep,0.007375724200649269
VA,mmf,mot,0.0003961882015220531
VA,mmf,alt,0.015794777400139924
VA,mmf,pmt,9.132556110966279e-05
VA,mmf,wpd,0.0009128462814132622
VA,mmf,wht,0.05197339558604997
VA,mmf,che,0.0011266984873754115
VA,mmf,mmf,1.2922951287992201
VA,otr,res,0.000779796183325547
VA,otr,com,0.006705367343962682
VA,otr,con,0.002578151449252436
VA,otr,fbt,0.00023109066478266884
VA,otr,rnt,0.00012045119066005426
VA,otr,tsv,0.2023129158915049
VA,otr,grd,0.010075717777411843
VA,otr,osv,0.03160408546739355
VA,otr,adm,0.00011932400190356292
VA,otr,trk,0.02105666183171316
VA,otr,wtt,0.008794493380585472
VA,otr,wrh,0.04864309809227659
VA,otr,air,0.0008424740607175251
VA,otr,otr,8.21489814995903
VA,min,com,5.065139118789952e-05
VA,min,con,0.3405688576235758
VA,min,nmp,0.005513860844065852
VA,min,tsv,0.001162476281348141
VA,min,smn,0.15545846905300814
VA,min,pet,0.003084981458492512
VA,min,wht,0.0020345265543272686
VA,min,che,0.05212648806989482
VA,min,min,2.269141890127135
WA,ppd,ppd,3.700165835899588
WA,ppd,com,0.001617291194965405
WA,ppd,con,0.0018775086057213654
WA,ppd,tex,0.00440453154882891
WA,ppd,nmp,0.000573289312340979
WA,ppd,pla,0.007954537733546607
WA,ppd,tsv,0.017227536659826296
WA,ppd,pri,0.005384463848513298
WA,ppd,cep,0.001138464403904421
WA,ppd,wpd,0.0040207309478882906
WA,ppd,wht,0.020914889747135186
WA,ppd,che,0.0004237958831926498
WA,ppd,mmf,0.008284263540207275
WA,res,res,21.83005136551749
WA,res,com,9.553655498775642e-05
WA,res,rec,0.047373323910374056
WA,res,con,0.017872125915626598
WA,res,fbt,0.010870446069930255
WA,res,amd,0.00044380286932938363
WA,res,wht,0.0009265124809443619
WA,res,ott,0.03851052675198603
WA,com,com,19.290486013459628
WA,com,con,0.0003177816827531686
WA,com,pub,0.5296653965451552
WA,com,brd,0.006599888534819607
WA,com,edu,0.015435495865286164
WA,com,dat,0.8311047435973298
WA,com,rnt,0.00473852566941713
WA,com,tsv,0.3967702721526187
WA,com,osv,0.16637205538870403
WA,com,adm,0.2404879567787064
WA,com,wht,0.004885250782552816
WA,com,ott,0.04995006531020026
WA,amb,res,0.0010410307473870182
WA,amb,com,0.019668444805024617
WA,amb,amb,27.96314183014669
WA,amb,con,0.015490297638595722
WA,amb,rnt,0.011237917696241507
WA,amb,tsv,0.010472876672912012
WA,amb,ott,0.20445818669427596
WA,fbp,ppd,0.0006804064361967882
WA,fbp,com,0.0021523147508482167
WA,fbp,fbp,18.630735317417706
WA,fbp,con,0.0032161978669482012
WA,fbp,tsv,0.06434391464349619
WA,fbp,pet,0.0007404507640357894
WA,fbp,alt,0.011218339482297718
WA,fbp,wht,0.16098404176880066
WA,fbp,che,0.04163114986047403
WA,fbp,mmf,5.316679751101775e-05
WA,rec,res,0.1628750753805137
WA,rec,com,0.0011040578891682155
WA,rec,rec,2.481035465312289
WA,rec,con,0.009183587043884436
WA,rec,ore,0.0010654704279218605
WA,rec,edu,0.06271180310562195
WA,rec,amd,0.002614204815504354
WA,rec,rnt,0.003488538643716384
WA,rec,tsv,0.0013631903196071728
WA,rec,art,0.00023189889370178187
WA,rec,osv,0.04696977319317534
WA,rec,mvt,9.014456049681256e-05
WA,rec,soc,0.013047185265079017
WA,rec,ott,0.04098440424585077
WA,con,com,0.01354014490861392
WA,con,con,58.0698244971277
WA,con,tsv,0.0007948110190658629
WA,agr,rec,0.05364759567725077
WA,agr,agr,13.583239258989227
WA,agr,fof,0.1524140852476692
WA,agr,wpd,0.0003107570164627922
WA,eec,ppd,0.00014839713516588332
WA,eec,com,0.003954004026765125
WA,eec,con,0.0015636311267273818
WA,eec,eec,2.51372162642743
WA,eec,nmp,0.0016172617679002263
WA,eec,ote,1.896897932363493e-05
WA,eec,mch,0.007879030032807342
WA,eec,pla,0.0016958986176992589
WA,eec,tsv,0.053892468620647865
WA,eec,fpd,0.00020110607605809252
WA,eec,fmt,0.002999041361741701
WA,eec,pet,5.6134868330454376e-05
WA,eec,cep,0.0030619368041886518
WA,eec,mot,0.001241265913382617
WA,eec,pmt,0.012419677143155922
WA,eec,wht,0.03906748789439888
WA,eec,mmf,0.00022028840249651335
WA,fnd,com,0.06616265660750323
WA,fnd,con,0.01166953786936511
WA,fnd,fnd,15.33694512779509
WA,fnd,pub,0.008160858651810763
WA,fnd,fen,0.020369181435289107
WA,fnd,uti,0.002402184126983435
WA,fnd,hos,0.061072641500287406
WA,fnd,fof,0.004559859969966134
WA,fnd,fin,0.003722870275436837
WA,fnd,tsv,1.1495922140490786
WA,fnd,pri,0.0003520108161699999
WA,fnd,pmt,3.4067790231485626e-05
WA,fnd,che,0.0002970216331492468
WA,fnd,mmf,0.002736996801078702
WA,pub,com,3.3099544914932166
WA,pub,con,0.004313612940462293
WA,pub,pub,70.83634441793053
WA,pub,edu,0.07991475281396149
WA,pub,dat,9.320906097653367
WA,pub,tsv,8.63444308205626
WA,pub,pri,0.3017874581996998
WA,pub,osv,0.0003857517327593102
WA,pub,wst,0.0001872114763269977
WA,pub,adm,0.031498667000441426
WA,pub,wht,0.35084755052850297
WA,pub,ott,0.5063851256116468
WA,hou,com,0.0026182185457654175
WA,hou,con,0.6164394456039278
WA,hou,hou,70.34773156272279
WA,hou,tsv,0.005534202123543889
WA,fbt,res,0.5762779041528374
WA,fbt,com,0.0005523612989651307
WA,fbt,fbp,0.505722003491002
WA,fbt,rec,4.9735538638343744e-05
WA,fbt,fbt,12.542023873364522
WA,fbt,bnk,0.002137143376388631
WA,fbt,rnt,0.00015098753488589133
WA,fbt,tsv,5.011368936191273e-05
WA,fbt,adm,9.975197235183746e-05
WA,ins,com,0.04202795406705674
WA,ins,con,8.175971182161645e-05
WA,ins,ins,19.60550974158995
WA,ins,leg,0.001570601003433763
WA,ins,tsv,0.08804899692656053
WA,ins,sec,0.029605068801208285
WA,tex,ppd,8.658448082730705e-06
WA,tex,com,0.00010494178405368638
WA,tex,con,0.00039095247924331183
WA,tex,tex,0.383708449175521
WA,tex,nmp,8.579614313219362e-06
WA,tex,mch,6.0712063071626193e-05
WA,tex,pla,0.00583396468635844
WA,tex,tsv,0.002251540251631768
WA,tex,fpd,0.0004523613783836088
WA,tex,pri,0.002127027362142221
WA,tex,fmt,0.0008640934865230984
WA,tex,cep,0.0003291342881207791
WA,tex,mot,0.0064066573509050226
WA,tex,alt,0.0020566242663046306
WA,tex,wht,0.003692231373518591
WA,tex,che,0.02643397813750163
WA,tex,mmf,0.0002485180691536912
WA,leg,com,0.009471822230076135
WA,leg,con,4.87543540486969e-05
WA,leg,leg,9.502282604241596
WA,leg,tsv,0.008154107177436273
WA,fen,res,0.0402414436419533
WA,fen,com,0.01948124037709539
WA,fen,ins,0.3809597348916565
WA,fen,fen,2.3311496751909457
WA,fen,uti,0.7159132863930875
WA,fen,ore,0.02382070349440519
WA,fen,mov,0.00014860291692939028
WA,fen,gmt,0.08419841461856839
WA,fen,ott,0.0014818516357109736
WA,uti,com,0.005542681632040944
WA,uti,con,0.0419703219168475
WA,uti,uti,7.732709844271997
WA,uti,oil,0.0014475415635824367
WA,uti,tsv,0.01743760295220408
WA,uti,pip,0.04534571121462197
WA,uti,sle,0.06926503225762069
WA,uti,wst,9.639573991585759e-05
WA,uti,wht,0.02283981187572497
WA,uti,ott,0.014280688991958288
WA,nmp,ppd,0.0005773545584492262
WA,nmp,com,0.0006456918486141466
WA,nmp,con,0.020215553394516153
WA,nmp,eec,0.0012793416819971756
WA,nmp,tex,0.0004688777405852409
WA,nmp,nmp,2.8695143841496042
WA,nmp,ote,2.1081542385940208e-05
WA,nmp,mch,0.0001859062356104003
WA,nmp,pla,0.0036476109724709626
WA,nmp,tsv,0.017979086448490326
WA,nmp,fpd,0.002174834127393724
WA,nmp,fmt,0.0005967940263085254
WA,nmp,pet,0.002558121538859527
WA,nmp,mot,0.0003971630711432571
WA,nmp,alt,0.001551849622791647
WA,nmp,pmt,2.357206571365556e-05
WA,nmp,wpd,0.0004074733718923741
WA,nmp,wht,0.027445571879402126
WA,nmp,che,0.0038304291027476916
WA,nmp,mmf,0.00042857115746987263
WA,nmp,min,0.013228325287080617
WA,brd,com,0.08186056133187436
WA,brd,con,0.030758605144797148
WA,brd,brd,19.822342504614088
WA,brd,dat,0.00018198493921270243
WA,brd,rnt,0.2432160464878386
WA,brd,tsv,3.149684109957566
WA,brd,mov,0.03440911995884233
WA,brd,osv,0.020094417847810967
WA,brd,wht,0.0032422872740053535
WA,brd,ott,0.10232969487946582
WA,bnk,com,0.03665765284084854
WA,bnk,con,5.720397533724027e-05
WA,bnk,bnk,16.017971762044482
WA,bnk,rnt,0.9109823227436645
WA,bnk,tsv,0.07174955111036542
WA,bnk,sec,0.5146789249599144
WA,ore,com,0.008062705669650758
WA,ore,con,0.011121907786995781
WA,ore,ins,0.011540912899825726
WA,ore,bnk,0.056780041659443274
WA,ore,ore,46.106097380100934
WA,ore,amd,0.0022256526047591614
WA,ore,tsv,0.025671961886131824
WA,ore,osv,0.008294754461747291
WA,edu,res,0.06600271693174413
WA,edu,com,0.06124463340611355
WA,edu,con,0.006942539554213166
WA,edu,ins,0.001611145563370603
WA,edu,ore,0.0011400290929329013
WA,edu,edu,3.9157705583023907
WA,edu,amd,0.2247315354796604
WA,edu,tsv,0.45369742828679727
WA,edu,art,0.021541011563624243
WA,edu,osv,0.0002226570461259197
WA,edu,ott,0.008603517385016454
WA,ote,com,0.08069655853095775
WA,ote,con,0.1454015722932113
WA,ote,eec,0.06803764008407132
WA,ote,ote,42.96692216667023
WA,ote,mch,0.10910917971349876
WA,ote,pla,0.0360746492861029
WA,ote,tsv,2.674914643296913
WA,ote,fmt,0.006258086089711254
WA,ote,cep,0.07494993749528535
WA,ote,mot,0.7843136677439254
WA,ote,pmt,0.00018916645576081765
WA,ote,wht,0.16130558523458643
WA,ote,che,0.004284956991630051
WA,ote,mmf,0.0008164499668361846
WA,man,com,0.2515357445599143
WA,man,con,0.0014966772709829768
WA,man,man,11.610270564648543
WA,man,tsv,0.11460037920265947
WA,mch,com,0.0054506295743277835
WA,mch,con,0.00722276564251198
WA,mch,eec,0.012011609600961618
WA,mch,nmp,0.0019211200184558333
WA,mch,ote,0.001928782781374405
WA,mch,mch,3.9058932375439634
WA,mch,rnt,0.00011737478672620349
WA,mch,pla,0.0007749616315297029
WA,mch,tsv,0.1160379199819032
WA,mch,fpd,6.232031438563707e-05
WA,mch,smn,2.1336084290885195e-05
WA,mch,fmt,0.01883630263397218
WA,mch,cep,0.005482089952311243
WA,mch,mot,0.009530257115690773
WA,mch,alt,1.0298970281048604e-05
WA,mch,pmt,0.0003014499693522809
WA,mch,wht,0.048141918283078636
WA,mch,che,0.0008735521325020984
WA,mch,mmf,0.0005631750683580653
WA,dat,com,1.7316572442176104
WA,dat,con,0.0643074534279031
WA,dat,pub,1.5770643243336468
WA,dat,brd,0.2619689502031473
WA,dat,edu,0.011685390500508023
WA,dat,dat,28.17645358472521
WA,dat,rnt,0.002234866298691597
WA,dat,tsv,20.08403929269073
WA,dat,osv,0.010250156532937432
WA,dat,cep,0.0628464499335028
WA,dat,adm,0.00640509117310089
WA,dat,wht,0.37213017791610004
WA,dat,ott,0.013217131916611152
WA,amd,res,0.855260024809365
WA,amd,com,0.001965265586556956
WA,amd,rec,0.6685922566698659
WA,amd,con,0.026449450077042903
WA,amd,fbt,0.004843498410483839
WA,amd,brd,0.0030638967230582665
WA,amd,ore,0.02248718290856308
WA,amd,amd,3.963820524909898
WA,amd,rnt,0.01956876029060175
WA,amd,tsv,0.00010188435042828421
WA,amd,art,0.019020151629526
WA,amd,osv,0.03829727648355454
WA,amd,mvt,7.382616387371269e-05
WA,amd,gmt,0.009771701071293255
WA,amd,ott,0.015489193116211789
WA,oil,com,1.975094794827068e-06
WA,oil,con,6.614729723648911e-06
WA,oil,mch,3.7262471672377957e-06
WA,oil,oil,0.005927386578070449
WA,oil,tsv,7.290512144023274e-06
WA,oil,smn,0.0002948651339227784
WA,oil,pet,0.0007720167404137043
WA,oil,wht,2.6265382508557774e-05
WA,oil,che,4.889685539371295e-06
WA,oil,min,9.85391822575811e-07
WA,hos,res,0.03662175128447557
WA,hos,com,0.05907020425317418
WA,hos,amb,0.0554216164341877
WA,hos,con,0.025547413343402752
WA,hos,hos,21.00005641837016
WA,hos,rnt,0.0034215295863269614
WA,hos,tsv,0.1851289709337567
WA,hos,ott,0.03337524450362851
WA,rnt,com,0.003948479268663436
WA,rnt,con,0.0019735021827752795
WA,rnt,ins,0.016735481228278618
WA,rnt,bnk,0.001937697912477696
WA,rnt,ore,0.030296564617447293
WA,rnt,edu,7.531877816906155e-05
WA,rnt,rnt,11.718962263752829
WA,rnt,tsv,0.007403299596190457
WA,rnt,sec,0.0023406272280653926
WA,rnt,osv,0.030087730262695674
WA,rnt,mvt,0.013436051889625263
WA,rnt,trk,0.030381175949274464
WA,rnt,gmt,0.07378303657050596
WA,rnt,ott,0.0068917875687971265
WA,pla,ppd,0.006142509315169636
WA,pla,com,0.0015233670578548328
WA,pla,con,0.0011052414420966905
WA,pla,eec,0.003077689153636285
WA,pla,tex,0.009239174236130748
WA,pla,nmp,0.0007975097849702173
WA,pla,ote,0.0008574953055110445
WA,pla,mch,0.003250663274072537
WA,pla,pla,2.1963977047687555
WA,pla,tsv,0.015193194993432559
WA,pla,fpd,0.0020377884292294268
WA,pla,pri,0.0003677801761060996
WA,pla,fmt,0.004295501818004701
WA,pla,pet,1.709162287672264e-05
WA,pla,cep,0.0015341333967338624
WA,pla,mot,0.009868592144190185
WA,pla,pmt,5.8107244939980887e-05
WA,pla,wpd,0.001674268792907062
WA,pla,wht,0.016489066187319563
WA,pla,che,0.015104157603725717
WA,pla,mmf,0.011899031224480053
WA,fof,con,0.045983768708365146
WA,fof,agr,0.0017640913937470265
WA,fof,fof,3.8728700585040987
WA,fin,com,6.313985124169583e-05
WA,fin,fin,0.8531012040629155
WA,fin,tsv,6.300308673687966e-05
WA,tsv,com,0.35163993860478543
WA,tsv,con,0.01606014214033975
WA,tsv,dat,1.7852310230960813
WA,tsv,rnt,0.0009058551732850828
WA,tsv,tsv,42.313882204564194
WA,tsv,sec,0.014814365909555132
WA,tsv,pri,0.00024515318403302733
WA,tsv,osv,0.06215745072114719
WA,tsv,adm,0.04003865904075326
WA,tsv,gmt,0.01433950987677239
WA,tsv,ott,0.05672840225574866
WA,nrs,res,0.009504591562807925
WA,nrs,com,0.0006889931981767777
WA,nrs,amb,0.00048550788839279004
WA,nrs,con,0.0010481034058636657
WA,nrs,ore,0.0034412088698687676
WA,nrs,tsv,0.0004941808896679633
WA,nrs,nrs,5.495694933239929
WA,nrs,soc,0.012377357142809395
WA,nrs,ott,0.00039504024694274873
WA,sec,com,0.009933159036981614
WA,sec,con,9.329627448512945e-06
WA,sec,ins,0.03934389405563535
WA,sec,bnk,0.25161967511996636
WA,sec,tsv,0.019848154553797643
WA,sec,sec,6.915097980812428
WA,art,res,0.07169326154740904
WA,art,com,0.0029879945532028515
WA,art,rec,0.05548276991622406
WA,art,con,0.01198949983296805
WA,art,ore,0.023517227748015304
WA,art,edu,0.006101822264382125
WA,art,amd,0.0001770920297863031
WA,art,rnt,0.03269026006409429
WA,art,tsv,0.16778450630326333
WA,art,art,3.768486290346871
WA,art,osv,0.0073442083326569945
WA,art,ott,0.02493585813437045
WA,mov,com,0.004735043019610203
WA,mov,rec,0.000663376840911533
WA,mov,con,0.0007201810943759267
WA,mov,ore,0.0007791463292542378
WA,mov,rnt,0.0005794387536073647
WA,mov,tsv,0.024788749465410653
WA,mov,mov,1.4785922709916328
WA,mov,cep,6.3619560423454e-05
WA,mov,wht,1.7771977154615526e-05
WA,mov,ott,0.0010278729272627427
WA,fpd,ppd,1.2809527771858416e-05
WA,fpd,com,0.000866779443515108
WA,fpd,con,0.005359596584086862
WA,fpd,eec,0.000333263590493027
WA,fpd,tex,0.0008992356734112179
WA,fpd,nmp,0.0004442494416721837
WA,fpd,mch,0.0005260754817365029
WA,fpd,pla,0.00012730505934683488
WA,fpd,tsv,0.003550303882784149
WA,fpd,fpd,0.9122619959653763
WA,fpd,pri,6.319433105191401e-05
WA,fpd,fmt,0.0026078946106150567
WA,fpd,cep,0.0001281395737565706
WA,fpd,alt,2.5046732282702785e-05
WA,fpd,pmt,0.00030701936082687344
WA,fpd,wpd,0.006721252806833855
WA,fpd,wht,0.010249657627342638
WA,fpd,che,0.00011513522359982691
WA,fpd,mmf,0.001470751027947025
WA,slg,ppd,0.024688229510731713
WA,slg,res,0.5073291750619396
WA,slg,com,0.17406864559836194
WA,slg,amb,1.2694994276257632
WA,slg,fbp,0.11660734874390478
WA,slg,rec,0.0888548171895669
WA,slg,con,0.7749707970786784
WA,slg,agr,0.021566477921753806
WA,slg,pub,0.02137412586752349
WA,slg,uti,0.0478649889380315
WA,slg,edu,3.84178127626809
WA,slg,dat,0.09305589210377137
WA,slg,amd,0.4031548232802659
WA,slg,hos,8.645763525903565
WA,slg,fof,0.10899148738589556
WA,slg,fin,1.2343504215821848
WA,slg,tsv,2.1476517041712477
WA,slg,art,0.11869954197809017
WA,slg,mov,3.448277497425766e-05
WA,slg,slg,75.41796912448963
WA,slg,pri,0.06620058425533762
WA,slg,osv,0.04599990870480329
WA,slg,wst,0.5236723548661117
WA,slg,adm,0.333046448042642
WA,slg,soc,0.14167702429334794
WA,slg,alt,0.04706323515468732
WA,slg,wpd,0.008129846382781214
WA,slg,che,0.004143961929448399
WA,slg,mmf,0.044619781019702896
WA,slg,min,0.026743238051981238
WA,pri,ppd,0.007810174911469381
WA,pri,com,0.0026903394199619167
WA,pri,con,0.00022057598713983513
WA,pri,eec,0.00014233883053859446
WA,pri,tex,0.007160297476503486
WA,pri,mch,0.0010751194037324596
WA,pri,pla,0.002544675230596583
WA,pri,tsv,0.18779105202159355
WA,pri,fpd,0.000229480510858353
WA,pri,pri,0.7650345018385779
WA,pri,fmt,0.00156157757607357
WA,pri,cep,0.00012935974258581083
WA,pri,adm,0.0035411521414046685
WA,pri,alt,7.585739455988738e-05
WA,pri,wpd,0.00021723694955809835
WA,pri,wht,0.006666621687495904
WA,pri,mmf,0.008729559567872287
WA,grd,com,0.0005984020638124484
WA,grd,tsv,0.0025130934778882764
WA,grd,grd,1.9504304470198408
WA,grd,otr,0.00014959721247717592
WA,pip,com,3.196061858978845e-05
WA,pip,con,0.00023134531655583538
WA,pip,uti,0.0004780544049181964
WA,pip,tsv,0.0007836962832276855
WA,pip,pip,0.13286227503924097
WA,sle,rec,1.6561387587409337
WA,sle,hou,1.202105478805912
WA,sle,fbt,0.2341905389451848
WA,sle,ins,0.017289412022728462
WA,sle,uti,5.337969358009343
WA,sle,bnk,0.0008471453336582597
WA,sle,ore,0.9191075508683536
WA,sle,art,0.005138749314395534
WA,sle,grd,0.8363324694527674
WA,sle,sle,3.996774483235279
WA,sle,osv,0.1074627646631591
WA,sle,trn,0.004524843895738797
WA,sle,wtt,0.014744843278608718
WA,sle,otr,0.5379214475264684
WA,osv,res,0.06748039628802513
WA,osv,com,0.02752896598782475
WA,osv,con,0.011623015354441006
WA,osv,ore,0.03921221843605764
WA,osv,edu,0.00017037755536666643
WA,osv,dat,0.019618664426349273
WA,osv,rnt,0.009581412754428177
WA,osv,tsv,0.027808915731720864
WA,osv,osv,19.309099501398755
WA,osv,mvt,0.03757591334439343
WA,osv,gmt,0.004103204614476582
WA,osv,wht,0.012679576151671677
WA,osv,ott,0.09291455114697349
WA,trn,com,0.004347095796135908
WA,trn,con,0.0038446626208718452
WA,trn,rnt,0.014632100414878535
WA,trn,tsv,0.014293350597249817
WA,trn,trn,2.0328743732422287
WA,smn,com,2.1209720465611744e-05
WA,smn,con,0.003722102742507967
WA,smn,oil,0.00012750248266828312
WA,smn,tsv,9.053823632155787e-05
WA,smn,smn,0.0404629877382147
WA,smn,fmt,0.0007531420370552035
WA,smn,pet,7.05926886831015e-05
WA,smn,wht,0.00011860533507466439
WA,fmt,com,0.003947113882800062
WA,fmt,con,0.029673351856580342
WA,fmt,eec,0.0027506797321841816
WA,fmt,tex,0.0013769828949624537
WA,fmt,nmp,0.0026257159933711547
WA,fmt,ote,0.001978590401017869
WA,fmt,mch,0.035265540957236566
WA,fmt,pla,0.008586862563383552
WA,fmt,tsv,0.057044279668173034
WA,fmt,fpd,0.0006560689412101011
WA,fmt,pri,0.0007539027784712525
WA,fmt,osv,0.005316022623939569
WA,fmt,fmt,4.514676760750312
WA,fmt,pet,3.729938060489536e-05
WA,fmt,cep,0.004451518137927318
WA,fmt,mot,0.010334361723060882
WA,fmt,alt,1.2047216955622575e-05
WA,fmt,pmt,0.05141404410972697
WA,fmt,wpd,0.0028010070680138262
WA,fmt,wht,0.04062028770708255
WA,fmt,che,0.00039393224414643164
WA,fmt,mmf,0.005709127014322652
WA,pet,com,0.0015361537507218525
WA,pet,con,0.01079530965610488
WA,pet,eec,0.0003043138760218918
WA,pet,nmp,0.00685349374967034
WA,pet,oil,3.848061067855193e-05
WA,pet,tsv,0.021000336431862148
WA,pet,pet,21.561634035820912
WA,pet,pmt,0.005270089565118427
WA,pet,wht,0.4663410210912937
WA,pet,che,1.2294118311539577
WA,pet,min,0.0017472347764251439
WA,mvt,com,0.004710033241482633
WA,mvt,rec,0.006451231655281784
WA,mvt,con,0.0003982492113308074
WA,mvt,bnk,0.2238736503726713
WA,mvt,rnt,0.009140097611239859
WA,mvt,tsv,0.00025001758572571825
WA,mvt,osv,3.0012619996625043
WA,mvt,mvt,15.614638371234037
WA,cep,com,0.019268276578080033
WA,cep,con,0.0008168798132263922
WA,cep,eec,0.007486040437112195
WA,cep,tex,0.00023586963398036022
WA,cep,nmp,0.0001807711324494814
WA,cep,ote,0.007677676410869972
WA,cep,mch,0.007971989191434476
WA,cep,pla,0.0019247554611696992
WA,cep,tsv,0.8357554277929857
WA,cep,pri,1.384594336236641e-05
WA,cep,fmt,0.0014287228226038153
WA,cep,cep,4.403839105244492
WA,cep,mot,9.96061928708837e-05
WA,cep,pmt,0.000802938806352505
WA,cep,wht,0.02814722519617179
WA,cep,che,0.0036444472440771212
WA,cep,mmf,0.023946121401460733
WA,wst,com,0.0013508373958812166
WA,wst,con,5.3680391058907764e-05
WA,wst,oil,0.01624085392016247
WA,wst,rnt,0.008773549309966523
WA,wst,tsv,0.010568334428414924
WA,wst,wst,7.459860073980849
WA,wst,ott,0.005060182222733175
WA,wst,otr,0.03306755334968627
WA,mot,com,0.0012968651436610064
WA,mot,con,0.002885466048760766
WA,mot,eec,0.0006987917068040033
WA,mot,tex,0.0025172475888412694
WA,mot,ote,0.024807188622514357
WA,mot,mch,0.00695423755662541
WA,mot,pla,0.0004642867884962759
WA,mot,tsv,0.08208693976758377
WA,mot,fmt,0.0050164971596444695
WA,mot,cep,0.000282511021126161
WA,mot,mot,3.3461329787512994
WA,mot,pmt,8.236805025781459e-05
WA,mot,wht,0.01115770002064268
WA,mot,che,1.0256051303453862e-05
WA,mot,mmf,4.5726634377853046e-05
WA,adm,com,0.31276027126318917
WA,adm,con,0.03069663629190628
WA,adm,ins,0.0034584509662542754
WA,adm,ore,0.006411362962947234
WA,adm,edu,0.0005504609573817214
WA,adm,rnt,0.0051952190534002365
WA,adm,tsv,1.1115273957134408
WA,adm,pri,0.03726399497485481
WA,adm,wst,0.010760059271710498
WA,adm,adm,24.78877857806563
WA,adm,soc,0.00535303296987755
WA,adm,ott,0.024720121122544566
WA,soc,com,0.002620088416599831
WA,soc,amb,0.00621787670415652
WA,soc,con,0.0037580640690241664
WA,soc,tsv,0.0005482570615538883
WA,soc,nrs,0.045593931263580585
WA,soc,soc,5.617627604964435
WA,soc,ott,0.0020626961453811704
WA,alt,com,0.0001992634127145492
WA,alt,fbp,0.008000378961461153
WA,alt,con,2.0842396494568855e-05
WA,alt,tex,0.002475674707593814
WA,alt,nmp,0.0005558927913785371
WA,alt,pla,2.0648885978018733e-05
WA,alt,tsv,0.0022397931772740417
WA,alt,pri,0.00010251523603393139
WA,alt,alt,0.16730146412947952
WA,alt,wht,0.003710428684754558
WA,alt,che,0.0018049698712988478
WA,alt,mmf,0.00021594885964521752
WA,pmt,ppd,1.6558613518396334e-05
WA,pmt,com,0.000612007057968151
WA,pmt,con,0.002070302472824186
WA,pmt,eec,0.0026597372766482227
WA,pmt,tex,1.6323054566851884e-05
WA,pmt,nmp,0.0009901613326731772
WA,pmt,mch,0.001916536187290962
WA,pmt,pla,8.21567815394975e-06
WA,pmt,tsv,0.005577214245364915
WA,pmt,fpd,1.6262194737036925e-05
WA,pmt,fmt,0.01152795174495006
WA,pmt,pet,0.007079346456885415
WA,pmt,cep,8.284151305721152e-06
WA,pmt,pmt,2.6760527193532333
WA,pmt,wht,0.007413637780404839
WA,pmt,che,0.001743959124287604
WA,trk,com,0.0019366175307027975
WA,trk,con,0.0008669372383345345
WA,trk,rnt,0.00853167006042977
WA,trk,tsv,0.010449101766751746
WA,trk,wst,0.11283737867605034
