r,s,g,value
RI,wpd,nmp,0.00018024589704793313
RI,wpd,pla,0.00015714791098817352
RI,wpd,tsv,0.00012817568539298687
RI,wpd,fpd,0.0003258208913710295
RI,wpd,fmt,0.00020585445537615787
RI,wpd,wpd,0.13455905778605112
RI,wpd,wht,0.001300201895985009
RI,wpd,che,2.5549982971042153e-06
RI,wht,com,0.020286012540281752
RI,wht,fbp,0.003139483216688136
RI,wht,con,0.015627073939141093
RI,wht,mch,2.798506456177001e-06
RI,wht,rnt,0.030783406989737593
RI,wht,fof,0.00022019756494001276
RI,wht,tsv,0.0013803970443725098
RI,wht,pip,0.00016327433490666263
RI,wht,osv,0.1948825059703227
RI,wht,mot,0.0001645380994109807
RI,wht,adm,5.9179021752626214e-05
RI,wht,wht,4.783567723053183
RI,wht,wrh,0.0008931019630847878
RI,wht,mmf,1.1089397317331998e-05
RI,wht,otr,0.0014976007032151202
RI,wrh,com,0.00015147285147787748
RI,wrh,con,7.726834508537845e-05
RI,wrh,tsv,0.0007201389848373326
RI,wrh,trk,0.0003671189339778834
RI,wrh,wrh,0.14784418035588381
RI,wrh,otr,0.0019302407055183171
RI,ott,res,0.04761217515328389
RI,ott,com,0.004411242934157421
RI,ott,amb,2.623618506540567e-05
RI,ott,rec,0.0008945595886229649
RI,ott,con,0.013499220376840268
RI,ott,agr,0.0005498362843540267
RI,ott,bnk,0.0008636427328061396
RI,ott,edu,0.0002894240010481792
RI,ott,rnt,0.003391426514349286
RI,ott,tsv,0.013549013863075336
RI,ott,mov,0.0011904343884948359
RI,ott,osv,0.03336289346312996
RI,ott,adm,0.00026661433826538167
RI,ott,ott,2.446961109924082
RI,ott,mmf,0.004712672595751282
RI,che,ppd,0.0005653484686362381
RI,che,com,0.0012254010231344948
RI,che,fbp,0.0193443297060654
RI,che,con,0.00029958520637454896
RI,che,eec,8.306358686508564e-05
RI,che,tex,4.832830155934447e-06
RI,che,nmp,0.00026235335334803334
RI,che,mch,0.00020773435625319483
RI,che,pla,0.006875623466255618
RI,che,tsv,0.11534592563616024
RI,che,fmt,9.349557301086438e-05
RI,che,pet,0.01751090513066477
RI,che,cep,0.0024745646183991377
RI,che,mot,2.435678939609173e-06
RI,che,alt,0.00016855983602492213
RI,che,pmt,1.4264041212606769e-05
RI,che,wpd,9.684341225307349e-06
RI,che,wht,0.03345257437147346
RI,che,che,1.6891934124264512
RI,che,mmf,0.0016196891197912805
RI,air,com,0.00010639301668425737
RI,air,amb,8.960342093525042e-05
RI,air,con,3.851792131145587e-05
RI,air,rnt,0.0005854363676846294
RI,air,fof,0.0007789513319569311
RI,air,tsv,0.00175096074811534
RI,air,air,0.23779059903724678
RI,air,otr,0.0017069065010256498
RI,mmf,ppd,0.00042167467240487096
RI,mmf,com,0.003842749804689083
RI,mmf,fbp,8.832879017873026e-06
RI,mmf,con,0.006767032614884195
RI,mmf,eec,0.00018725784205929507
RI,mmf,tex,0.0002204858675046905
RI,mmf,nmp,0.0003280584791253969
RI,mmf,ote,0.0002169903110760225
RI,mmf,mch,0.001275599566446591
RI,mmf,pla,0.002525515547392823
RI,mmf,tsv,0.10945577291994145
RI,mmf,fpd,0.0016948527330811842
RI,mmf,pri,0.001404649717657875
RI,mmf,fmt,0.002810886016883337
RI,mmf,pet,9.00386975935712e-06
RI,mmf,cep,0.001651878175801758
RI,mmf,mot,0.00024890822075776054
RI,mmf,alt,0.005343707616810885
RI,mmf,pmt,0.00014579564851388742
RI,mmf,wpd,0.0005832222082804385
RI,mmf,wht,0.043228422693698906
RI,mmf,che,0.0016302895840647872
RI,mmf,mmf,1.219104182548897
RI,otr,res,7.805248214347496e-05
RI,otr,com,0.0005784774834126961
RI,otr,con,0.00018146768617608193
RI,otr,fbt,2.2492041874994033e-05
RI,otr,rnt,6.35432802903637e-06
RI,otr,tsv,0.01080029889895776
RI,otr,grd,0.0009888230299597142
RI,otr,osv,0.0018184411450391563
RI,otr,adm,6.3454434780485475e-06
RI,otr,trk,0.0011002153495560717
RI,otr,wtt,0.0007660820904654977
RI,otr,wrh,0.0025587170757846943
RI,otr,air,6.46131644831528e-05
RI,otr,otr,0.4923821754596801
RI,min,com,2.176738954348076e-06
RI,min,con,0.010507369605653214
RI,min,nmp,0.0002026421529240015
RI,min,tsv,0.00011294918096798962
RI,min,smn,0.006589938381026548
RI,min,pet,0.0001045258272020733
RI,min,wht,8.119458289783798e-05
RI,min,che,0.0022960761835716997
RI,min,min,0.08757609799791809
SC,ppd,ppd,7.800973854071434
SC,ppd,com,0.0021370126314399413
SC,ppd,con,0.003474628030448548
SC,ppd,tex,0.00957053233414601
SC,ppd,nmp,0.002620392894069627
SC,ppd,pla,0.025502018832990504
SC,ppd,tsv,0.044303231439904285
SC,ppd,pri,0.004350500838995906
SC,ppd,fmt,4.352189396889525e-05
SC,ppd,cep,0.024870941121663742
SC,ppd,alt,4.2578567997243875e-05
SC,ppd,wpd,0.01635368274570007
SC,ppd,wht,0.08591411776146358
SC,ppd,che,0.0037775617196152047
SC,ppd,mmf,0.00368172569952956
SC,res,res,14.017199893586918
SC,res,com,3.69771882553698e-05
SC,res,rec,0.02401794031438944
SC,res,con,0.013588530429106663
SC,res,fbt,0.005625239349808015
SC,res,amd,0.00027656968528589574
SC,res,wht,0.0005373612111327011
SC,res,ott,0.02240991798556105
SC,com,com,2.5962584513568956
SC,com,con,4.295482000709355e-05
SC,com,pub,0.07260949192665912
SC,com,brd,0.000956086147754738
SC,com,edu,0.002111135109897896
SC,com,dat,0.11232237140159364
SC,com,rnt,0.0006713377581934004
SC,com,tsv,0.05927875934948153
SC,com,osv,0.022922444476511664
SC,com,adm,0.029965893507498283
SC,com,wht,0.0007460701674943281
SC,com,ott,0.004898711278445873
SC,amb,res,0.0005045918086552525
SC,amb,com,0.009393984528133852
SC,amb,amb,13.027162060990314
SC,amb,con,0.005096464535558891
SC,amb,rnt,0.004719762370122937
SC,amb,tsv,0.002368247461200636
SC,amb,ott,0.0943537693770366
SC,fbp,ppd,0.00017480043295220164
SC,fbp,com,0.0010440446409965133
SC,fbp,fbp,7.1644542427267535
SC,fbp,con,0.0013176543163467176
SC,fbp,tsv,0.02505270948501518
SC,fbp,pet,0.000151492280360055
SC,fbp,alt,0.00500534371591573
SC,fbp,wht,0.0633998883874637
SC,fbp,che,0.0128929114571595
SC,fbp,mmf,3.130603940662741e-05
SC,rec,res,0.03803696711785718
SC,rec,com,0.0001926761849349103
SC,rec,rec,0.5670228636708026
SC,rec,con,0.0022758534873618904
SC,rec,ore,0.00025906340557617754
SC,rec,edu,0.012112380333443282
SC,rec,amd,0.0006390149051627029
SC,rec,rnt,0.0008196516044588211
SC,rec,tsv,0.00032193817026477593
SC,rec,art,5.358200607325123e-05
SC,rec,osv,0.009512650311464295
SC,rec,mvt,4.334267379610345e-06
SC,rec,soc,0.002617213295469691
SC,rec,ott,0.008793082068902237
SC,con,com,0.005445045967080304
SC,con,con,22.13688506243196
SC,con,tsv,0.00021115063675605572
SC,agr,rec,0.007276697499384685
SC,agr,agr,2.1064282905224174
SC,agr,fof,0.019693906064365423
SC,agr,wpd,7.898249465087538e-05
SC,eec,ppd,0.008135039607042462
SC,eec,com,0.008690195572578954
SC,eec,con,0.002392348895016559
SC,eec,eec,4.08527013731732
SC,eec,tex,0.00013845421807919596
SC,eec,nmp,0.011622971859674322
SC,eec,ote,0.00031942638980241695
SC,eec,mch,0.01656093367635097
SC,eec,pla,0.003130161855769338
SC,eec,tsv,0.0841807005053474
SC,eec,fpd,0.0002771569805309352
SC,eec,fmt,0.0027495742837654108
SC,eec,pet,0.0006714904526051848
SC,eec,cep,0.007250305042735783
SC,eec,mot,0.020201854892902542
SC,eec,pmt,0.028077188517092743
SC,eec,wht,0.07648612875214539
SC,eec,che,0.00013910124689899838
SC,eec,mmf,0.0008670396320185797
SC,fnd,com,0.02893743219033159
SC,fnd,con,0.003751450267954046
SC,fnd,agr,0.00028970788370679274
SC,fnd,fnd,5.5598227681483205
SC,fnd,pub,0.004278486497886761
SC,fnd,fen,0.007468996294691901
SC,fnd,uti,0.0011752169985737705
SC,fnd,hos,0.030343564684876742
SC,fnd,fof,0.0014291447567037184
SC,fnd,fin,0.0018373072999503211
SC,fnd,tsv,0.25411350686139594
SC,fnd,pri,0.00016051097598229947
SC,fnd,pmt,6.839293030634866e-05
SC,fnd,che,0.00015996968470131348
SC,fnd,mmf,0.0013488654484363732
SC,pub,com,0.05366277104978434
SC,pub,con,7.275119504964616e-05
SC,pub,pub,1.2830925901405046
SC,pub,edu,0.001441531267335088
SC,pub,dat,0.15451972314597145
SC,pub,tsv,0.2212222434393491
SC,pub,pri,0.007860805606474923
SC,pub,osv,4.59783462253787e-06
SC,pub,wst,4.519073106866206e-06
SC,pub,adm,0.0008157773599430816
SC,pub,wht,0.0062772362275157105
SC,pub,ott,0.008467488683444584
SC,hou,com,0.0009058225770119048
SC,hou,con,0.2446970386062544
SC,hou,hou,24.380000581631204
SC,hou,tsv,0.0006508261365099437
SC,fbt,res,0.12471345454750903
SC,fbt,com,0.00010866256904446126
SC,fbt,fbp,0.11166785278253122
SC,fbt,fbt,2.7481283654077253
SC,fbt,bnk,0.00047743759050331887
SC,fbt,rnt,9.504109304923947e-05
SC,fbt,tsv,1.3555494698982384e-05
SC,fbt,adm,2.7119051920457275e-05
SC,ins,com,0.027321557347665976
SC,ins,con,2.9438209103330142e-05
SC,ins,ins,9.946140986928558
SC,ins,leg,0.0007564684476463358
SC,ins,tsv,0.021718889378042307
SC,ins,sec,0.013962152825613095
SC,tex,ppd,0.0001578083680423688
SC,tex,com,0.0010288631430766225
SC,tex,con,0.0037047390081050807
SC,tex,tex,3.4025355381474296
SC,tex,nmp,0.00015596484893777758
SC,tex,mch,0.00023535682755191956
SC,tex,pla,0.041072322900737396
SC,tex,tsv,0.02329873205851718
SC,tex,fpd,0.002562045669636411
SC,tex,pri,0.013370060069832263
SC,tex,fmt,0.002606255940537333
SC,tex,cep,0.0011716162302852682
SC,tex,mot,0.03932560731313569
SC,tex,alt,0.008889733189314207
SC,tex,pmt,9.152317997720654e-05
SC,tex,wht,0.038198744629106315
SC,tex,che,0.2781168045496721
SC,tex,mmf,0.0017098319804956155
SC,leg,com,0.00310677913558384
SC,leg,con,1.7238010253547197e-05
SC,leg,leg,2.9232034824971267
SC,leg,tsv,0.0016667084976757876
SC,fen,res,0.022474456327034622
SC,fen,com,0.008289730415713377
SC,fen,ins,0.13341140734936544
SC,fen,fen,1.0301152532709694
SC,fen,uti,0.23327249585981055
SC,fen,ore,0.011639487864806005
SC,fen,mov,0.000264114725338594
SC,fen,gmt,0.04372121938329248
SC,fen,ott,0.0008688995586524612
SC,uti,com,0.009041547776189929
SC,uti,con,0.048143207503714786
SC,uti,uti,7.990058788445349
SC,uti,oil,0.0013916007682783244
SC,uti,tsv,0.002525484268165956
SC,uti,pip,0.04352668360644291
SC,uti,sle,0.07523449022328561
SC,uti,wst,9.074172901534011e-05
SC,uti,wht,0.025127422604973658
SC,uti,ott,0.014769583275923674
SC,nmp,ppd,0.0003814806530593459
SC,nmp,com,0.0007270473712171653
SC,nmp,con,0.01324335675276104
SC,nmp,eec,0.0025782067246040373
SC,nmp,tex,0.00016874652988717635
SC,nmp,nmp,2.3315726718848118
SC,nmp,ote,5.7666826975937815e-05
SC,nmp,mch,0.00013275067140545413
SC,nmp,pla,0.000772401656808239
SC,nmp,tsv,0.014453246938761745
SC,nmp,fpd,0.0004128621235974114
SC,nmp,fmt,0.0018328775793345277
SC,nmp,pet,0.0006699420188274294
SC,nmp,alt,0.0002802716287142684
SC,nmp,pmt,2.214557316891946e-05
SC,nmp,wpd,0.0005448040665037376
SC,nmp,wht,0.01946626026086584
SC,nmp,che,0.0010548457692631835
SC,nmp,mmf,0.0001315051317097135
SC,nmp,min,0.008974548338387
SC,brd,com,0.019508711947888068
SC,brd,con,0.015010436658619824
SC,brd,brd,6.892491641085417
SC,brd,dat,6.84022781648567e-05
SC,brd,rnt,0.08980836635715908
SC,brd,tsv,1.0103732869677455
SC,brd,mov,0.012150267339464775
SC,brd,osv,0.006716708048110339
SC,brd,wht,0.0010719730870829666
SC,brd,ott,0.03367324910306707
SC,bnk,com,0.01930753385638713
SC,bnk,con,1.226335085316764e-05
SC,bnk,bnk,5.901792888949307
SC,bnk,rnt,0.424311364930443
SC,bnk,tsv,0.011949504585449685
SC,bnk,sec,0.17893369550613913
SC,ore,com,0.0027682858438292917
SC,ore,con,0.003536151509629116
SC,ore,ins,0.004618399291539059
SC,ore,bnk,0.017830696555609284
SC,ore,ore,15.143862694169563
SC,ore,amd,0.0007082033649733929
SC,ore,tsv,0.0033630032864817847
SC,ore,osv,0.0025938766824332654
SC,edu,res,0.10006537544298005
SC,edu,com,0.03359385121628544
SC,edu,con,0.004957071975416172
SC,edu,ins,0.0007719905186346062
SC,edu,ore,0.0004504103785387763
SC,edu,edu,1.9851287787256024
SC,edu,amd,0.19143212602594337
SC,edu,tsv,0.21565301550075125
SC,edu,art,0.011513913999674583
SC,edu,osv,0.00011556351753069246
SC,edu,ott,0.004252756616507389
SC,ote,com,0.006088227547150468
SC,ote,con,0.007765535106525731
SC,ote,eec,0.004630924878106897
SC,ote,ote,3.281647836322439
SC,ote,mch,0.004036560652953119
SC,ote,pla,0.001776256494400504
SC,ote,tsv,0.20616112620365817
SC,ote,fmt,0.002263732578124137
SC,ote,cep,0.00694399118622929
SC,ote,mot,0.023301134878106658
SC,ote,alt,1.0301996487432695e-05
SC,ote,pmt,1.2234066402719478e-05
SC,ote,wht,0.008032963562180792
SC,ote,che,0.000384284014672629
SC,ote,mmf,0.00016572880608445995
SC,man,com,0.06977787558048071
SC,man,con,0.0004624532563122902
SC,man,man,3.4148919931963007
SC,man,tsv,0.033412576129747615
SC,mch,com,0.013500193987968308
SC,mch,con,0.011448439956670114
SC,mch,eec,0.030213509250968423
SC,mch,nmp,0.00110523507649708
SC,mch,ote,0.00297509776463171
SC,mch,mch,6.561324256831885
SC,mch,rnt,0.00023900522042290755
SC,mch,pla,0.00016297542460481536
SC,mch,tsv,0.14376609775623286
SC,mch,fpd,0.00014430494197188953
SC,mch,fmt,0.028392999528883994
SC,mch,pet,1.8401847684400117e-05
SC,mch,cep,0.009618832144353535
SC,mch,mot,0.017821117647484966
SC,mch,pmt,0.0001917701622436383
SC,mch,wht,0.06346850134551651
SC,mch,che,0.001738164907560608
SC,mch,mmf,0.0013904152872339865
SC,dat,com,0.042806808461622034
SC,dat,con,0.0017830427046794414
SC,dat,pub,0.03858490733096016
SC,dat,brd,0.0063908797911644034
SC,dat,edu,0.0002916182406337053
SC,dat,dat,0.6837669925168757
SC,dat,rnt,5.3822747209778406e-05
SC,dat,tsv,0.43633222472195865
SC,dat,osv,0.0002474021484087377
SC,dat,cep,0.0015375027524100798
SC,dat,adm,0.0001578888416975239
SC,dat,wht,0.008515991651254854
SC,dat,ott,0.0003222854465011922
SC,amd,res,0.6200579266770383
SC,amd,com,0.0005714818332751874
SC,amd,rec,0.4531371687253679
SC,amd,con,0.02425807850364495
SC,amd,fbt,0.001820029388521091
SC,amd,brd,0.0021337686000026464
SC,amd,ore,0.015766176921209768
SC,amd,amd,2.7919492657631966
SC,amd,rnt,0.013678988194174324
SC,amd,tsv,3.0826969377776135e-05
SC,amd,art,0.013898692717024473
SC,amd,osv,0.02653596170747428
SC,amd,mvt,2.9884817927535198e-05
SC,amd,gmt,0.004675593099104803
SC,amd,ott,0.008456579951212085
SC,oil,com,9.28705502113959e-07
SC,oil,con,6.715656435642171e-06
SC,oil,mch,1.0405293813069613e-06
SC,oil,oil,0.0016443580568778456
SC,oil,tsv,7.6235182320430445e-06
SC,oil,smn,0.00010495410505176777
SC,oil,pet,0.00020484153379295104
SC,oil,wht,9.25510422997105e-06
SC,oil,che,1.3594088567080787e-06
SC,oil,min,4.2442694439374853e-07
SC,hos,res,0.010246372334557616
SC,hos,com,0.01717207022951902
SC,hos,amb,0.024005086304471342
SC,hos,con,0.008410513071971592
SC,hos,hos,5.656118591453691
SC,hos,rnt,0.0009157406193037453
SC,hos,tsv,0.04850758910801127
SC,hos,ott,0.00902982457549121
SC,rnt,com,0.0013239990881598477
SC,rnt,con,0.0005150733333703062
SC,rnt,ins,0.00572156289180416
SC,rnt,bnk,0.0006960661428921135
SC,rnt,ore,0.009981061095989027
SC,rnt,edu,2.0605800453808095e-05
SC,rnt,rnt,3.403206533553376
SC,rnt,tsv,0.0017444088379874561
SC,rnt,sec,0.0007111258305195233
SC,rnt,osv,0.009958540692064288
SC,rnt,mvt,0.004492656423663332
SC,rnt,trk,0.010274700193553015
SC,rnt,gmt,0.026198796152131384
SC,rnt,ott,0.002341250098286615
SC,pla,ppd,0.02183701504816189
SC,pla,com,0.0063169108103329095
SC,pla,con,0.0038401882159875126
SC,pla,eec,0.007600459130416725
SC,pla,tex,0.008924439967401155
SC,pla,nmp,0.001697389842177226
SC,pla,ote,0.003296739614442727
SC,pla,mch,0.009229573904938091
SC,pla,pla,9.18333903638912
SC,pla,tsv,0.09447428778174768
SC,pla,fpd,0.004265042008806649
SC,pla,pri,0.0014993161955972186
SC,pla,fmt,0.00822747496398039
SC,pla,pet,0.002380134119276707
SC,pla,cep,0.0007691310660593487
SC,pla,mot,0.017990551332412372
SC,pla,alt,4.006426768347196e-05
SC,pla,pmt,0.0005219888035387723
SC,pla,wpd,0.00048334557911969094
SC,pla,wht,0.1070494255748075
SC,pla,che,0.05423833360061437
SC,pla,mmf,0.03810374649421878
SC,fof,con,0.010542867820647705
SC,fof,agr,0.0003468558318141329
SC,fof,fof,0.6488772041994347
SC,fin,com,5.628175019114454e-06
SC,fin,fin,0.4440725450911028
SC,fin,tsv,1.1232146978729572e-05
SC,tsv,com,0.11340000971873612
SC,tsv,con,0.004715705656159708
SC,tsv,dat,0.5062281183692854
SC,tsv,rnt,0.0003149207604340601
SC,tsv,tsv,11.972840578618587
SC,tsv,sec,0.0044100726381480675
SC,tsv,pri,6.40703409867441e-05
SC,tsv,osv,0.016405083223423163
SC,tsv,adm,0.012505658075378814
SC,tsv,gmt,0.004570423251719565
SC,tsv,ott,0.013185145429068333
SC,nrs,res,0.00290817010411494
SC,nrs,com,0.00019930315873290018
SC,nrs,amb,0.000921430363999779
SC,nrs,con,0.0002806257955499309
SC,nrs,ore,0.0010755837313629027
SC,nrs,tsv,6.858103238795348e-05
SC,nrs,nrs,1.6380964338197266
SC,nrs,soc,0.004068980895011319
SC,nrs,ott,0.00011967279646211604
SC,sec,com,0.003573521174391902
SC,sec,con,2.7348173992335335e-06
SC,sec,ins,0.008973878432071416
SC,sec,bnk,0.05797797861419651
SC,sec,tsv,0.0030227364738399363
SC,sec,sec,1.5216413797758757
SC,art,res,0.024846602652766253
SC,art,com,0.0006612357701437922
SC,art,rec,0.01530127322452143
SC,art,con,0.003985544225486948
SC,art,ore,0.006667022859020661
SC,art,edu,0.0019621073871898876
SC,art,amd,4.808482955317052e-05
SC,art,rnt,0.009941963876692269
SC,art,tsv,0.05250589852601801
SC,art,art,1.1989152693773062
SC,art,osv,0.0021849773984371776
SC,art,ott,0.007289521613033302
SC,mov,com,0.0008203184566195006
SC,mov,rec,0.00010861137824895461
SC,mov,con,0.00014432308931160856
SC,mov,ore,0.000340504862828789
SC,mov,rnt,0.00013450745528133484
SC,mov,tsv,0.003591996181520032
SC,mov,mov,0.375960184164698
SC,mov,cep,1.5320979090835726e-05
SC,mov,wht,7.52128044477729e-06
SC,mov,ott,0.0004656042900784845
SC,fpd,ppd,1.5121700428179242e-05
SC,fpd,com,0.0005763560274075259
SC,fpd,con,0.006359600623084597
SC,fpd,eec,0.0004358324282910351
SC,fpd,tex,0.0013972658588428293
SC,fpd,nmp,0.0002988723125919655
SC,fpd,mch,0.001292937134433654
SC,fpd,pla,0.00044805680159668324
SC,fpd,tsv,0.004116895522388721
SC,fpd,fpd,1.090964021015223
SC,fpd,pri,0.00014983574514155807
SC,fpd,fmt,0.0014075913690181588
SC,fpd,cep,0.00020955505383977427
SC,fpd,mot,1.4983433295280518e-05
SC,fpd,alt,1.4814280053330175e-05
SC,fpd,pmt,0.0005439419899217214
SC,fpd,wpd,0.008712741942978395
SC,fpd,wht,0.014933613438706061
SC,fpd,che,0.00013439933450221125
SC,fpd,mmf,0.0023978698040676414
SC,slg,ppd,0.012128268054652131
SC,slg,res,0.3580153739018833
SC,slg,com,0.09370436819493716
SC,slg,amb,0.3642845893631483
SC,slg,fbp,0.03369345028184266
SC,slg,rec,0.051750254931848545
SC,slg,con,0.3814437856996943
SC,slg,agr,0.010032514565080827
SC,slg,pub,0.00988623214030474
SC,slg,uti,0.022207628551369492
SC,slg,edu,1.8811398022723012
SC,slg,dat,0.05300948086983443
SC,slg,amd,0.1983870042044504
SC,slg,hos,4.2234314036782035
SC,slg,fof,0.05925819258320388
SC,slg,fin,0.557575931231795
SC,slg,tsv,1.039660895682305
SC,slg,art,0.060426828931222164
SC,slg,mov,1.9093292838015093e-05
SC,slg,slg,33.03497332016838
SC,slg,pri,0.031794967594346066
SC,slg,osv,0.022090536567600082
SC,slg,wst,0.2727601070819461
SC,slg,adm,0.18648469594271874
SC,slg,soc,0.07040119450062053
SC,slg,alt,0.023256220486962385
SC,slg,wpd,0.0037622994934793912
SC,slg,che,0.001980485635030866
SC,slg,mmf,0.02135108481481124
SC,slg,min,0.013736372139581733
SC,pri,ppd,0.007856030444144475
SC,pri,com,0.002050309757408642
SC,pri,con,0.00014438379969116018
SC,pri,eec,1.0260859260920427e-05
SC,pri,tex,0.005104358497300731
SC,pri,mch,2.052864389746722e-05
SC,pri,pla,0.002487880082824428
SC,pri,tsv,0.17122533558640732
SC,pri,fpd,0.00011172676831281411
SC,pri,pri,0.6482009929414596
SC,pri,fmt,0.0007129963713864691
SC,pri,cep,5.109445369394786e-05
SC,pri,adm,0.0037419285167503225
SC,pri,alt,8.090249036715149e-05
SC,pri,wpd,0.00022368993483192946
SC,pri,wht,0.009492270842864067
SC,pri,mmf,0.005907453633337695
SC,grd,com,3.287792085283706e-06
SC,grd,tsv,0.00018371828035489043
SC,grd,grd,0.2531473142142227
SC,grd,otr,2.6631655095714155e-05
SC,pip,com,1.0160540109487489e-05
SC,pip,con,5.869856234083034e-05
SC,pip,uti,8.28669824296481e-05
SC,pip,tsv,9.58217115097746e-05
SC,pip,pip,0.022545175645311537
SC,sle,rec,0.8038628194387869
SC,sle,hou,0.5130887329751188
SC,sle,fbt,0.09323089577142347
SC,sle,ins,0.007714143417289503
SC,sle,uti,2.634688586278895
SC,sle,bnk,0.00038201343702554987
SC,sle,ore,0.4435214190769504
SC,sle,art,0.0026152402080554383
SC,sle,grd,0.32069924841525466
SC,sle,sle,1.955638044009067
SC,sle,osv,0.06023258437780076
SC,sle,trn,0.0022180228967948173
SC,sle,wtt,0.0073056031193989256
SC,sle,otr,0.26189773336087074
SC,osv,res,0.03824197405806611
SC,osv,com,0.013842261200896417
SC,osv,con,0.006788012153631278
SC,osv,ore,0.017974575079009403
SC,osv,edu,0.00012520240236366432
SC,osv,dat,0.009894848351201786
SC,osv,rnt,0.004788987133618561
SC,osv,tsv,0.014537346936452032
SC,osv,osv,9.593498227249666
SC,osv,mvt,0.015826243597372412
SC,osv,gmt,0.0010935086485436862
SC,osv,wht,0.007600306330764791
SC,osv,ott,0.055766694428048706
SC,trn,com,0.0008413893236319575
SC,trn,con,0.0011805932627377918
SC,trn,rnt,0.0027279344841477406
SC,trn,tsv,0.0022926936365554236
SC,trn,trn,0.5481147019646931
SC,smn,com,2.2728908431709793e-05
SC,smn,con,0.0037892054260480444
SC,smn,oil,0.00015578229147202269
SC,smn,tsv,0.00021086679443637807
SC,smn,smn,0.061352941108318695
SC,smn,fmt,0.00022741346373891856
SC,smn,pet,2.089534240895548e-05
SC,smn,wht,9.398974149443864e-05
SC,fmt,ppd,1.9840065555961904e-05
SC,fmt,com,0.00620904997445056
SC,fmt,con,0.04647545884933422
SC,fmt,eec,0.003923457460116173
SC,fmt,tex,0.0007603736815627791
SC,fmt,nmp,0.0008036942820958128
SC,fmt,ote,0.002219415845000832
SC,fmt,mch,0.04686219292121748
SC,fmt,pla,0.011833026927456544
SC,fmt,tsv,0.05899991864680631
SC,fmt,fpd,0.001151358797213544
SC,fmt,pri,0.002358672075445101
SC,fmt,osv,0.0043091136441976725
SC,fmt,fmt,6.453002951424269
SC,fmt,pet,0.0001393679651565959
SC,fmt,cep,0.005222942114733855
SC,fmt,mot,0.009689532469543781
SC,fmt,pmt,0.07850566249355424
SC,fmt,wpd,0.00324289690288338
SC,fmt,wht,0.07461382671964617
SC,fmt,che,0.0004309458905697389
SC,fmt,mmf,0.003145224621545881
SC,pet,com,6.75517520449016e-05
SC,pet,con,0.0005320716709186583
SC,pet,eec,2.2307664719438914e-05
SC,pet,nmp,0.000336715896356374
SC,pet,oil,6.131446227831552e-06
SC,pet,tsv,0.0003574679822660554
SC,pet,fmt,2.042768962337522e-06
SC,pet,pet,1.0139637711593783
SC,pet,pmt,0.00019943615175202996
SC,pet,wht,0.020495552735565123
SC,pet,che,0.06462985446459908
SC,pet,min,9.945696314356183e-05
SC,mvt,com,0.0009070242770350327
SC,mvt,rec,0.0011905125861540577
SC,mvt,con,8.090008657159079e-05
SC,mvt,bnk,0.04856476921102976
SC,mvt,rnt,0.002070417649841067
SC,mvt,tsv,4.052962513500587e-05
SC,mvt,osv,0.6808662884647689
SC,mvt,mvt,3.3537485435773333
SC,cep,ppd,2.061606202097304e-05
SC,cep,com,0.007263659860872814
SC,cep,con,0.00023684770081263396
SC,cep,eec,0.0029966073032530144
SC,cep,nmp,0.00025466305493062973
SC,cep,ote,0.0035474821262026766
SC,cep,mch,0.0026031310171469187
SC,cep,pla,0.00031560413044698566
SC,cep,tsv,0.2517145439075099
SC,cep,fpd,5.071069759708633e-06
SC,cep,pri,1.532112485734102e-05
SC,cep,fmt,0.00031985488130932375
SC,cep,cep,1.5235108429148565
SC,cep,mot,3.063968773105435e-05
SC,cep,pmt,0.00024537627772061485
SC,cep,wht,0.011265888742382674
SC,cep,che,0.0006362129896590085
SC,cep,mmf,0.0034416184469601772
SC,wst,com,0.0005800631388539743
SC,wst,con,3.0408002257652514e-05
SC,wst,oil,0.006919433302237968
SC,wst,rnt,0.003875667120930214
SC,wst,tsv,0.004326171434065602
SC,wst,wst,3.384364834971592
SC,wst,ott,0.002215642483336749
SC,wst,otr,0.01390961961171826
SC,mot,com,0.0082618862951809
SC,mot,con,0.01243510094315524
SC,mot,eec,0.0028690717845270197
SC,mot,tex,0.016843294263501507
SC,mot,nmp,2.6173686019738302e-05
SC,mot,ote,0.05420613422732703
SC,mot,mch,0.039128391602292686
SC,mot,pla,0.004655997583769641
SC,mot,tsv,0.3816369029220265
SC,mot,fpd,0.0001302829089774833
SC,mot,fmt,0.021419658019241613
SC,mot,cep,0.003670144109716839
SC,mot,mot,15.009748203348424
SC,mot,pmt,0.0007072898690681901
SC,mot,wht,0.09369608927117361
SC,mot,che,0.0003138457539884441
SC,mot,mmf,0.0009911946542896146
SC,adm,com,0.15428898136407512
SC,adm,con,0.014830637509589847
SC,adm,ins,0.0017809977447068976
SC,adm,ore,0.0033555172805594547
SC,adm,edu,0.00031733995949587813
SC,adm,rnt,0.0027139598163176187
SC,adm,tsv,0.5537350920002171
SC,adm,pri,0.02016885845599554
SC,adm,wst,0.004990479324991364
SC,adm,adm,12.13140734984067
SC,adm,soc,0.00038530343634269416
SC,adm,ott,0.01656227560991437
SC,soc,com,0.0012919695926270115
SC,soc,amb,0.0029824205140561544
SC,soc,con,0.0015765221080164486
SC,soc,tsv,0.00016260996660207198
SC,soc,nrs,0.022668424198019867
SC,soc,soc,2.554872818664803
