r,s,value
CT,mov,0.4401985929905347
CT,fpd,0.0366708056726572
CT,pri,0.009736023562171228
CT,pip,0.006477432634456722
CT,osv,0.000891363109065819
CT,trn,0.0039606035999458665
CT,smn,0.0005816025664799911
CT,fmt,0.5083806591735573
CT,pet,0.12632539727530054
CT,cep,0.665568642654942
CT,wst,0.002440407080644858
CT,mot,0.15593092685923293
CT,adm,0.029044253930866085
CT,alt,0.0174116632636468
CT,pmt,0.2432229562050178
CT,trk,0.008637131603050002
CT,wtt,0.08131825673216103
CT,wpd,0.017602238878112002
CT,wht,0.029742517694886055
CT,wrh,0.0018010795881268215
CT,che,0.9747966512171121
CT,air,0.13698279491680712
CT,mmf,0.18186699111590174
CT,otr,0.10213440430093763
CT,min,0.04556464677595709
DE,ppd,0.08377785927858392
DE,res,0.004348484650818241
DE,com,0.06322191633499095
DE,amb,0.0021518256467445377
DE,fbp,0.18168314652120396
DE,rec,3.075641862797983e-06
DE,con,0.00030599489490786875
DE,agr,0.11584476562161833
DE,eec,0.033761053028706516
DE,pub,0.069180680322029
DE,ins,0.2148335304134076
DE,tex,0.031690333354672306
DE,leg,0.09174019497818939
DE,fen,0.0021446495695918778
DE,uti,0.013562682054966656
DE,nmp,0.020127553779880885
DE,brd,0.014590048769171884
DE,bnk,1.1057711682471285
DE,ore,0.010811691485497849
DE,edu,0.004612937731664246
DE,ote,0.07101288738288386
DE,man,0.021487329578473942
DE,mch,0.33084647291674063
DE,dat,0.006439152512694799
DE,oil,0.00023133581051413407
DE,hos,0.014329302119503543
DE,rnt,0.7912186754886393
DE,pla,0.13250935774767475
DE,fof,0.0018065040692026146
DE,tsv,0.4046907877361556
DE,nrs,0.0010180676461459001
DE,sec,0.4256221349334627
DE,art,0.003313980263311785
DE,mov,0.004408040931184447
DE,fpd,0.00683607446164631
DE,pri,0.0006131009361295691
DE,pip,1.623260226466263e-05
DE,osv,0.0002120268955068435
DE,trn,0.005090891866287726
DE,smn,2.8233134295145197e-05
DE,fmt,0.027862206208899273
DE,pet,0.24663607468271964
DE,cep,0.44192855191835473
DE,wst,0.00046395906619763354
DE,mot,0.7647855499555336
DE,adm,0.006802309266152828
DE,alt,0.007336313133828907
DE,pmt,0.029408571710496982
DE,trk,0.002640750813353037
DE,wtt,0.00048735256603178707
DE,wpd,0.0016920543004586318
DE,wht,0.0038120825928846004
DE,wrh,0.000791757954967529
DE,che,1.4120050411174758
DE,air,0.011390399190568442
DE,mmf,0.08013249738501609
DE,otr,0.025038881244199816
DE,min,0.0044680070986486495
DC,ppd,0.00030506526852989475
DC,res,0.03019823674852936
DC,com,0.3216981560974713
DC,amb,0.0020790398925905305
DC,fbp,0.004396547602164906
DC,rec,3.5185342910408926e-05
DC,con,0.00020607819452978917
DC,eec,0.16357487200282778
DC,pub,0.009671253499292775
DC,ins,0.05594086121209255
DC,tex,0.0007733113137158631
DC,leg,0.6692682413904151
DC,fen,0.013288155248621295
DC,uti,0.01670255860344994
DC,nmp,0.0001426462887676803
DC,brd,0.1073290621807483
DC,bnk,0.26578939171871946
DC,ore,0.015445738684515474
DC,edu,0.0479856881733609
DC,ote,0.505076116914412
DC,man,0.008890668426030916
DC,mch,0.02067653128578891
DC,dat,0.039034880056032215
DC,oil,3.212318366603023e-05
DC,hos,0.019066361990989322
DC,rnt,0.06508953023656601
DC,pla,0.003522012467239341
DC,fof,0.00030907723155817617
DC,tsv,2.17875003007471
DC,nrs,0.001354626073960165
DC,sec,0.31639526636655424
DC,art,0.009146354083334968
DC,mov,0.04376554924533129
DC,fpd,0.0008449819814556952
DC,pri,0.002633888830717021
DC,pip,8.55333273176454e-05
DC,osv,0.00046407875589124194
DC,trn,0.010497284251364643
DC,fmt,0.0905503874010879
DC,pet,0.0005739827006414319
DC,cep,0.15127022166305268
DC,wst,0.00013440433416730938
DC,mot,0.02482657594147801
DC,adm,0.015275431043186452
DC,alt,0.00085697158370801
DC,pmt,0.00017888893948083345
DC,trk,0.00031945304466558404
DC,wtt,0.0011487596199320695
DC,wpd,0.00040762538151740095
DC,wht,0.0025526089514990875
DC,wrh,5.4323015778218114e-06
DC,che,0.025924344020468757
DC,air,0.017218045288068577
DC,mmf,0.002939218379417765
DC,otr,0.012131741815738104
DC,min,4.373298098022682e-06
FL,ppd,1.3412987973319659
FL,res,0.263188539035606
FL,com,1.1214717522589186
FL,amb,0.05147988165005092
FL,fbp,3.0213753155396383
FL,rec,0.00021349055383635066
FL,con,0.006295223429009477
FL,agr,1.4830559180865819
FL,eec,1.4153564260032554
FL,pub,3.78233289045565
FL,ins,1.04967053883456
FL,tex,0.3965839723009344
FL,leg,0.8808381329716121
FL,fen,0.03404807079201311
FL,uti,0.2236340970105531
FL,nmp,0.2868917771963542
FL,brd,0.686057387359919
FL,bnk,1.6331977149189119
FL,ore,0.23517177277365575
FL,edu,0.10923028937594852
FL,ote,6.703138449078665
FL,man,0.18235271632926156
FL,mch,4.894379022319075
FL,dat,0.17775748555419363
FL,oil,0.04746002850983832
FL,hos,0.14593109047440095
FL,rnt,5.483774066830965
FL,pla,0.7831598062566463
FL,fof,0.34103509693116624
FL,tsv,7.505391904579514
FL,nrs,0.010368105895161702
FL,sec,2.5193695853360527
FL,art,0.1179522385992883
FL,mov,0.5389193338449731
FL,fpd,0.290266047421859
FL,pri,0.07701265466213235
FL,pip,0.0005650194249815261
FL,osv,0.00500643618664896
FL,trn,0.030104263093788067
FL,smn,0.0035969013092014986
FL,fmt,1.457143571561909
FL,pet,0.26765222128989863
FL,cep,7.614839345518067
FL,wst,0.007360544780752083
FL,mot,1.4916983531056542
FL,adm,0.16795095879241867
FL,alt,0.3346037901223784
FL,pmt,1.6706653732816577
FL,trk,0.055270868756567226
FL,wtt,1.1000243633288909
FL,wpd,0.38786301301571874
FL,wht,0.14086536403805344
FL,wrh,0.006091239759211596
FL,che,6.100528927131659
FL,air,3.563142025863576
FL,mmf,1.9894487061491428
FL,otr,0.7206351563250024
FL,min,0.1265486953429897
GA,ppd,3.295378938893904
GA,res,0.04471827398066811
GA,com,0.865845872360765
GA,amb,0.020946921482330717
GA,fbp,2.487292685952978
GA,rec,6.058856744488293e-05
GA,con,0.0030327075090699467
GA,agr,1.227104310342639
GA,eec,1.0520011862089504
GA,pub,0.988646347880426
GA,ins,0.45827509694775204
GA,tex,1.0664033638179535
GA,leg,0.3587744527826842
GA,fen,0.02020453385874811
GA,uti,0.13132658262307062
GA,nmp,0.44446334973315055
GA,brd,0.9303215960851366
GA,bnk,2.769440197515338
GA,ore,0.08951036951521128
GA,edu,0.06599305908168632
GA,ote,6.421138419975798
GA,man,0.12286880551541239
GA,mch,3.7779943098016084
GA,dat,0.12598329539485204
GA,oil,0.0012987608394032899
GA,hos,0.07466152963563365
GA,rnt,4.242283670007101
GA,pla,0.675651319431922
GA,fof,0.10135923088231935
GA,tsv,3.9676604717373776
GA,nrs,0.005304549174822995
GA,sec,0.9462186424657347
GA,art,0.02491054304430041
GA,mov,1.0154963745203378
GA,fpd,0.08586329740318444
GA,pri,0.026539832943492537
GA,pip,0.0025279156372930377
GA,osv,0.002150364192040938
GA,trn,0.039210894573013945
GA,smn,0.002828960056373549
GA,fmt,1.174866013666483
GA,pet,0.058813218634554194
GA,cep,1.6001628706292035
GA,wst,0.0027652664647566734
GA,mot,2.117409147145909
GA,adm,0.08398012668928596
GA,alt,0.05734722981272342
GA,pmt,0.4208761417418402
GA,trk,0.05035733310108053
GA,wtt,0.013541439156168941
GA,wpd,0.4363668712663621
GA,wht,0.09009221185246817
GA,wrh,0.00690146753954372
GA,che,3.522556760464376
GA,air,3.5669167511767297
GA,mmf,0.9712162047188911
GA,otr,0.3602206534609108
GA,min,0.7268112421922154
HI,ppd,0.00023061484660311923
HI,res,0.08004990377159753
HI,com,0.06310042558667538
HI,amb,0.003383320785037189
HI,fbp,0.08558763872491884
HI,rec,1.528041967527531e-05
HI,con,0.0006214630241440365
HI,agr,0.1572473767539437
HI,eec,0.0049077150203305775
HI,pub,0.0032921549953727394
HI,ins,0.05970118699802371
HI,tex,0.0007431478114033751
HI,leg,0.04279822489826589
HI,fen,0.005508101200781009
HI,uti,0.023622555148031528
HI,nmp,0.00042293263275406534
HI,brd,0.03625652342043347
HI,bnk,0.11501418408565164
HI,ore,0.01869969343987271
HI,edu,0.010047400698163709
HI,ote,0.32339172722970716
HI,man,0.012681389454675429
HI,mch,0.005684767046868572
HI,dat,0.0033358781299247064
HI,hos,0.010778678585467268
HI,rnt,0.6154090636909159
HI,pla,0.0004373158509273765
HI,fof,0.025183232901937216
HI,tsv,0.3836530533089786
HI,nrs,0.0007658030966584205
HI,sec,0.05584340946931328
HI,art,0.007299146402737348
HI,mov,0.09264151957022258
HI,fpd,0.000495167601670941
HI,pri,0.0002508292600776925
HI,osv,0.0005295911559223459
HI,smn,2.258650743611616e-05
HI,fmt,0.003332742320237801
HI,pet,0.3186679665716442
HI,cep,0.012453337587620648
HI,wst,0.0008272616113922383
HI,mot,0.0006892125308829079
HI,adm,0.012242297761844441
HI,alt,0.0035031038735134205
HI,pmt,0.00026257089215653544
HI,trk,0.0029135216079385503
HI,wtt,0.08998617022801211
HI,wpd,0.0006043937277990961
HI,wht,0.005739720080408458
HI,wrh,0.00011489317837093129
HI,che,0.03435419278501942
HI,air,1.0064609703387164
HI,mmf,0.006426673296378445
HI,otr,0.0713527344875036
HI,min,0.00010758061257844843
ID,ppd,0.0990734995735769
ID,res,0.011851963110460455
ID,com,0.05239989429272642
ID,amb,0.0030775763709312977
ID,fbp,0.5879429171425054
ID,rec,5.315340039809847e-06
ID,con,0.00045279467910721953
ID,agr,0.8751190560881641
ID,eec,0.04210183163228937
ID,pub,0.010695307326919647
ID,ins,0.046402557687450045
ID,tex,0.002886201522533095
ID,leg,0.021252451865369417
ID,fen,0.0029477834818494282
ID,uti,0.017935762050452938
ID,nmp,0.011064084991267027
ID,brd,0.024348510124196178
ID,bnk,0.16007843744654096
ID,ore,0.01302077370760477
ID,edu,0.006054283795850841
ID,ote,0.10412445035454425
ID,man,0.007914551957846584
ID,mch,0.16145312423054098
ID,dat,0.01000763438977412
ID,oil,5.2367476901302745e-05
ID,hos,0.01343933010844455
ID,rnt,0.152541801742126
ID,pla,0.02109164000829301
ID,fof,0.00982330253851086
ID,tsv,0.5178235333566557
ID,nrs,0.0009548369526425969
ID,sec,0.07027342762918579
ID,art,0.004039410687602863
ID,mov,0.010172402148887186
ID,fpd,0.005645526260723501
ID,pri,0.001069510890461994
ID,pip,9.801994444430894e-05
ID,osv,0.00028138196421353273
ID,trn,0.011645951188703933
ID,smn,0.0010728591032155175
ID,fmt,0.0745612936215782
ID,pet,0.003492162330723927
ID,cep,0.9716908285548815
ID,wst,0.0014775672981056829
ID,mot,0.03539743349099046
ID,adm,0.009931929203752325
ID,alt,0.003615142321575776
ID,pmt,0.07633173489930972
ID,trk,0.010179476532166075
ID,wtt,0.002680439113174829
ID,wpd,0.04810674654177008
ID,wht,0.009696993967324942
ID,wrh,0.00028736875346677387
ID,che,0.3284016314871902
ID,air,0.07738186891964666
ID,mmf,0.018252363675784363
ID,otr,0.028326244039809274
ID,min,0.07128486738498481
IL,ppd,0.9149716649156848
IL,res,0.11009607411940948
IL,com,1.2321030967635191
IL,amb,0.027499298605906143
IL,fbp,5.034578166202565
IL,rec,0.0001574034642768141
IL,con,0.003611010760397368
IL,agr,3.5456049857370875
IL,eec,2.6078425974416177
IL,pub,1.1404012534957666
IL,ins,1.3776575654754384
IL,tex,0.27084893160008694
IL,leg,0.8921123320289247
IL,fen,0.02467802417263565
IL,uti,0.17393663706184884
IL,nmp,0.6506246471853274
IL,brd,0.37620802279602283
IL,bnk,2.3721293998252326
IL,ore,0.13953571239557935
IL,edu,0.1318884175919664
IL,ote,1.5911650027367157
IL,man,0.19479733080235603
IL,mch,6.986098674876517
IL,dat,0.1790594992120469
IL,oil,0.07271541479308877
IL,hos,0.138811314385929
IL,rnt,3.873355005867863
IL,pla,1.8771309106559506
IL,fof,0.07587797879368452
IL,tsv,6.950378859069219
IL,nrs,0.009862260347135277
IL,sec,3.758170160157586
IL,art,0.06853834825233843
IL,mov,0.2984146830391405
IL,fpd,0.1916159787569838
IL,pri,0.14418618870782807
IL,pip,0.002279431956472433
IL,osv,0.0031480297991587844
IL,trn,0.08651146749672942
IL,smn,0.007278502021288433
IL,fmt,5.008403023706705
IL,pet,3.9730337659795874
IL,cep,5.047000879029227
IL,wst,0.006338426230741737
IL,mot,5.607181444028819
IL,adm,0.11517010222352954
IL,alt,0.10572210694587786
IL,pmt,0.793469442449628
IL,trk,0.08923632471188478
IL,wtt,0.11090751966980526
IL,wpd,0.07639405574180724
IL,wht,0.13047871142407705
IL,wrh,0.009452204745409953
IL,che,9.092734494569035
IL,air,3.0153101810730094
IL,mmf,1.4142406142869328
IL,otr,0.4226967006944223
IL,min,0.47821079673100236
IN,ppd,0.17370697603955254
IN,res,0.0314301281967654
IN,com,0.30686693936079273
IN,amb,0.01588311258618763
IN,fbp,1.4222807599117586
IN,rec,5.321018147864244e-05
IN,con,0.0018550100991419033
IN,agr,2.0966582160003466
IN,eec,0.8326197645509246
IN,pub,0.35078638915121607
IN,ins,0.48237005468027244
IN,tex,0.07782276135204964
IN,leg,0.13646367335786014
IN,fen,0.010236228264877877
IN,uti,0.08588846680790106
IN,nmp,0.25415639049783967
IN,brd,0.10951224466080686
IN,bnk,0.5150808092950571
IN,ore,0.0475179885504765
IN,edu,0.0390287519173442
IN,ote,1.9162184486750182
IN,man,0.053912734776649616
IN,mch,4.420068793375534
IN,dat,0.02604878305025389
IN,oil,0.5044725066574315
IN,hos,0.059932695513767904
IN,rnt,0.8377165844003924
IN,pla,0.9149002679251964
IN,fof,0.039859220990988015
IN,tsv,1.648377672673773
IN,nrs,0.004258095596004824
IN,sec,0.36026860804771316
IN,art,0.028142071594382704
IN,mov,0.0712310350473267
IN,fpd,0.1250905279222794
IN,pri,0.13440838390288545
IN,pip,0.0011369064893827173
IN,osv,0.0012666354114500647
IN,trn,0.04122948527089819
IN,smn,0.004263203278566925
IN,fmt,0.7699714593098234
IN,pet,0.24020676706687205
IN,cep,1.0595794389661146
IN,wst,0.0035584868037397237
IN,mot,8.458178401157577
IN,adm,0.03993175511104004
IN,alt,0.03310846996179241
IN,pmt,0.7505752997803592
IN,trk,0.055856685228160265
IN,wtt,0.08159674391275064
IN,wpd,0.41197949221717883
IN,wht,0.04026787260651302
IN,wrh,0.005975531735603993
IN,che,9.500943908910237
IN,air,0.20029222297601312
IN,mmf,1.4303076350080501
IN,otr,0.16184002048065538
IN,min,0.030366446536911285
IA,ppd,0.062137399631045885
IA,res,0.020866889431778807
IA,com,0.13529396641266284
IA,amb,0.0063176485972611315
IA,fbp,3.5938844820923985
IA,rec,1.2987094922194148e-05
IA,con,0.000989740899971543
IA,agr,4.556986547912194
IA,eec,0.20142469228936072
IA,pub,0.036240905613199335
IA,ins,0.6258227024644004
IA,tex,0.02721014964377235
IA,leg,0.05981618572697198
IA,fen,0.006514177553232672
IA,uti,0.04049635650992541
IA,nmp,0.03650091786852839
IA,brd,0.06132809012980951
IA,bnk,0.7096903204230183
IA,ore,0.024626913730780544
IA,edu,0.018496924309135136
IA,ote,0.26975581244949953
IA,man,0.025409205376327522
IA,mch,0.9391885033808228
IA,dat,0.02345610225879881
IA,hos,0.019279445725582493
IA,rnt,0.411316052311834
IA,pla,0.21415494014840641
IA,fof,0.02499461203761733
IA,tsv,0.6434875276376213
IA,nrs,0.0013697652380520423
IA,sec,0.17156251819250876
IA,art,0.00833340912131785
IA,mov,0.03318140700946534
IA,fpd,0.07103429760237961
IA,pri,0.006690736393955203
IA,pip,0.0006049765997868497
IA,osv,0.0005000570165883133
IA,trn,0.03301728244688051
IA,smn,0.00030491785038756823
IA,fmt,1.498220739698554
IA,pet,0.022830173464789015
IA,cep,0.37935287789988936
IA,wst,0.0010056848322955662
IA,mot,0.5149552871429373
IA,adm,0.01465180857223783
IA,alt,0.029206623092129423
IA,pmt,0.2606792678589779
IA,trk,0.032089927907982936
IA,wtt,0.005500121816644454
IA,wpd,0.03364218092435094
IA,wht,0.02274210728627059
IA,wrh,0.0021482036589496353
IA,che,1.8263186863892074
