r,g,h,value
ID,pla,hh4,0.07592300822350018
ID,pla,hh5,0.0761049701478926
ID,fof,hh1,0.011152325298784023
ID,fof,hh2,0.011922968674438154
ID,fof,hh3,0.011948802884791986
ID,fof,hh4,0.012268113995921868
ID,fof,hh5,0.012269316904190898
ID,fin,hh1,0.07437049221750673
ID,fin,hh2,0.13093765328973672
ID,fin,hh3,0.13339908347112003
ID,fin,hh4,0.19049537314395348
ID,fin,hh5,0.18238176332281686
ID,tsv,hh1,0.03602572062243903
ID,tsv,hh2,0.04554075769162816
ID,tsv,hh3,0.045935063551754994
ID,tsv,hh4,0.05122703721763187
ID,tsv,hh5,0.051438636342705193
ID,nrs,hh1,0.08651141099134962
ID,nrs,hh2,0.1729379014133633
ID,nrs,hh3,0.17916229638936598
ID,nrs,hh4,0.30960364575413374
ID,nrs,hh5,0.31969041725228475
ID,sec,hh1,0.08346533025501983
ID,sec,hh2,0.16188843696669467
ID,sec,hh3,0.1653438403863882
ID,sec,hh4,0.2617405422728401
ID,sec,hh5,0.24341529097022746
ID,art,hh1,0.04400554056811606
ID,art,hh2,0.059085561046978485
ID,art,hh3,0.05975638039694535
ID,art,hh4,0.06913711113945895
ID,art,hh5,0.06951964610543046
ID,mov,hh1,0.016905973769468913
ID,mov,hh2,0.018742951294736278
ID,mov,hh3,0.018807564569751047
ID,mov,hh4,0.01961721192380858
ID,mov,hh5,0.019627734591725017
ID,fpd,hh1,0.061830952194889745
ID,fpd,hh2,0.09625821808011052
ID,fpd,hh3,0.09813266092386012
ID,fpd,hh4,0.1273252366441865
ID,fpd,hh5,0.13099270890535877
ID,pri,hh1,0.007368010465533242
ID,pri,hh2,0.007696511593411041
ID,pri,hh3,0.0077072542925875455
ID,pri,hh4,0.007838381400984482
ID,pri,hh5,0.007839048795499497
ID,grd,hh1,0.028938524065471854
ID,grd,hh2,0.03477983942193432
ID,grd,hh3,0.03500389976709116
ID,grd,hh4,0.03795474195960667
ID,grd,hh5,0.03797235985516072
ID,sle,hh1,0.042982873578085314
ID,sle,hh2,0.05729228367541151
ID,sle,hh3,0.05789106525998669
ID,sle,hh4,0.06654296423115744
ID,sle,hh5,0.06637804263999027
ID,osv,hh1,0.10308661073102955
ID,osv,hh2,0.2560680580868824
ID,osv,hh3,0.2698812151724136
ID,osv,hh4,0.6566803503175697
ID,osv,hh5,0.6613312926122988
ID,trn,hh1,0.0011024061676172703
ID,trn,hh2,0.0011094858369144517
ID,trn,hh3,0.0011097077633603427
ID,trn,hh4,0.0011123704797142819
ID,trn,hh5,0.0011123825962832277
ID,fmt,hh1,0.03217772041678109
ID,fmt,hh2,0.03956173477249741
ID,fmt,hh3,0.03985673844510495
ID,fmt,hh4,0.043757043311658785
ID,fmt,hh5,0.043872476730744576
ID,pet,hh1,0.09741183009161676
ID,pet,hh2,0.22403476187492807
ID,pet,hh3,0.2320851520875564
ID,pet,hh4,0.4711520169110549
ID,pet,hh5,0.4250420667526647
ID,cep,hh1,0.08539030767853915
ID,cep,hh2,0.1685146757028269
ID,cep,hh3,0.17441993481720794
ID,cep,hh4,0.2959786204880248
ID,cep,hh5,0.3057891538273575
ID,wst,hh1,0.021447016972407213
ID,wst,hh2,0.024496549730699976
ID,wst,hh3,0.024601295166488086
ID,wst,hh4,0.026000359701604095
ID,wst,hh5,0.02597654402271146
ID,mot,hh1,0.1026690289974182
ID,mot,hh2,0.25347938725482316
ID,mot,hh3,0.2668630691544838
ID,mot,hh4,0.6406792891669323
ID,mot,hh5,0.6400848867431201
ID,adm,hh1,0.03287876385846496
ID,adm,hh2,0.04062497092892849
ID,adm,hh3,0.04093726134677835
ID,adm,hh4,0.04507048151704056
ID,adm,hh5,0.045227528872021985
ID,soc,hh1,0.08372217853558424
ID,soc,hh2,0.16181578375717784
ID,soc,hh3,0.16748738525211782
ID,soc,hh4,0.2791062326232958
ID,soc,hh5,0.30413918862947187
ID,alt,hh1,0.0978315563913424
ID,alt,hh2,0.2253392345626171
ID,alt,hh3,0.23602725791767198
ID,alt,hh4,0.508802426104205
ID,alt,hh5,0.5200557091455579
ID,pmt,hh1,0.0011656162661410065
ID,pmt,hh2,0.0011735338099001082
ID,pmt,hh3,0.0011737822619308927
ID,pmt,hh4,0.001176762373889199
ID,pmt,hh5,0.0011767791137087963
ID,trk,hh1,0.008388943261963329
ID,trk,hh2,0.008817381921335583
ID,trk,hh3,0.008831553126048657
ID,trk,hh4,0.009004518707032375
ID,trk,hh5,0.009006824861729481
ID,wtt,hh1,0.014953891286291175
ID,wtt,hh2,0.016373968593954114
ID,wtt,hh3,0.016422236347796968
ID,wtt,hh4,0.017032671297528782
ID,wtt,hh5,0.017030078214586193
ID,wpd,hh1,0.0060789654574779865
ID,wpd,hh2,0.006300780768147021
ID,wpd,hh3,0.0063079895985927855
ID,wpd,hh4,0.006395493575208856
ID,wpd,hh5,0.006396313128851308
ID,wrh,hh1,0.00016073273837483495
ID,wrh,hh2,0.00016088239764625557
ID,wrh,hh3,0.00016088706080408106
ID,wrh,hh4,0.0001609428665663141
ID,wrh,hh5,0.00016094312996030316
ID,ott,hh1,0.004459933968030339
ID,ott,hh2,0.004578157566766528
ID,ott,hh3,0.00458195639319592
ID,ott,hh4,0.004627872958871583
ID,ott,hh5,0.004628290487570095
ID,che,hh1,0.108114482131571
ID,che,hh2,0.29102709699515694
ID,che,hh3,0.3103240424754677
ID,che,hh4,0.8777326832363826
ID,che,hh5,0.9314419058102867
ID,air,hh1,0.05892336348138811
ID,air,hh2,0.0895546662304838
ID,air,hh3,0.09107035250447665
ID,air,hh4,0.11511990703984515
ID,air,hh5,0.11489421324335407
ID,mmf,hh1,0.08765615454456072
ID,mmf,hh2,0.17747232657127465
ID,mmf,hh3,0.18412938227575715
ID,mmf,hh4,0.3252637595877359
ID,mmf,hh5,0.3405172715272223
ID,otr,hh1,0.012135019477351997
ID,otr,hh2,0.013053233740964414
ID,otr,hh3,0.013084144397579302
ID,otr,hh4,0.013468204994874678
ID,otr,hh5,0.013468816708831002
ID,min,hh1,0.00044604353103064033
ID,min,hh2,0.00044719800713925354
ID,min,hh3,0.0004472340467229995
ID,min,hh4,0.00044766565971705716
ID,min,hh5,0.0004476676922582461
IL,ppd,hh1,0.20724410366215087
IL,ppd,hh2,0.26240126300475525
IL,ppd,hh3,0.29155717584494145
IL,ppd,hh4,0.5450813880328111
IL,ppd,hh5,1.1841345009988664
IL,res,hh1,1.4056558436319662
IL,res,hh2,2.8805756465687287
IL,res,hh3,3.5805089596992272
IL,res,hh4,8.952820620274363
IL,res,hh5,11.757077923776338
IL,amb,hh1,0.8849671569434903
IL,amb,hh2,2.625114671725812
IL,amb,hh3,3.728229975617241
IL,amb,hh4,12.204401883509915
IL,amb,hh5,21.835305669162956
IL,fbp,hh1,2.0404420218972246
IL,fbp,hh2,4.029257561505507
IL,fbp,hh3,4.965789806490732
IL,fbp,hh4,12.264939692777258
IL,fbp,hh5,16.176118143533582
IL,rec,hh1,0.2599416360646558
IL,rec,hh2,0.3912543142275435
IL,rec,hh3,0.49450433633550683
IL,rec,hh4,1.995143570583172
IL,rec,hh5,5.09453732901893
IL,agr,hh1,0.3187431236763603
IL,agr,hh2,0.48308548008179847
IL,agr,hh3,0.5848212041475311
IL,agr,hh4,1.6028729745998873
IL,agr,hh5,2.601679423452385
IL,eec,hh1,0.21639323484912232
IL,eec,hh2,0.28110444082273794
IL,eec,hh3,0.31865118681176313
IL,eec,hh4,0.7204539200115185
IL,eec,hh5,1.952018695666283
IL,pub,hh1,0.3288087758845447
IL,pub,hh2,0.5167357276171329
IL,pub,hh3,0.6412238452418365
IL,pub,hh4,1.9198689270439355
IL,pub,hh5,3.303711733513379
IL,hou,hh1,8.036213278753662
IL,hou,hh2,11.479006841250628
IL,hou,hh3,12.500425821024876
IL,hou,hh4,23.938782601709224
IL,hou,hh5,21.843123145205038
IL,ins,hh1,0.6393432561914881
IL,ins,hh2,1.3740922023165962
IL,ins,hh3,1.8069178381781568
IL,ins,hh4,5.1561282551768475
IL,ins,hh5,7.610114575968836
IL,tex,hh1,0.20078904433349037
IL,tex,hh2,0.25363048894620266
IL,tex,hh3,0.28275178674117907
IL,tex,hh4,0.5636249299122407
IL,tex,hh5,1.5854285962051702
IL,leg,hh1,0.20564169245259553
IL,leg,hh2,0.26838554806049475
IL,leg,hh3,0.3081521191605294
IL,leg,hh4,0.8419421687622051
IL,leg,hh5,3.0202120188244916
IL,fen,hh1,0.06252834043385647
IL,fen,hh2,0.06651440496238417
IL,fen,hh3,0.0679731560902034
IL,fen,hh4,0.07387410102338733
IL,fen,hh5,0.07716248867568701
IL,uti,hh1,0.8637133327396839
IL,uti,hh2,1.4508620295754102
IL,uti,hh3,1.6315381729691831
IL,uti,hh4,3.2980945388049863
IL,uti,hh5,2.9070513547652004
IL,nmp,hh1,0.12929707569479573
IL,nmp,hh2,0.14770065485349623
IL,nmp,hh3,0.15555119767824277
IL,nmp,hh4,0.1975985615020115
IL,nmp,hh5,0.261261094189625
IL,brd,hh1,0.6878820948447499
IL,brd,hh2,1.4270545735449724
IL,brd,hh3,1.828968504683734
IL,brd,hh4,4.910598045730937
IL,brd,hh5,6.721150120326454
IL,bnk,hh1,1.0345607216487802
IL,bnk,hh2,1.7027963987930925
IL,bnk,hh3,1.8888488108039394
IL,bnk,hh4,3.724523081003626
IL,bnk,hh5,3.180427050137297
IL,ore,hh1,0.04195107002634971
IL,ore,hh2,0.043693090403169384
IL,ore,hh3,0.04431293761799783
IL,ore,hh4,0.04669397416584286
IL,ore,hh5,0.04822581309097908
IL,edu,hh1,0.23141349693355273
IL,edu,hh2,0.3808835198879137
IL,edu,hh3,0.5396281518232612
IL,edu,hh4,3.4593070495650524
IL,edu,hh5,10.016262242880256
IL,ote,hh1,0.16901197907327647
IL,ote,hh2,0.20242610064320682
IL,ote,hh3,0.21752967311021118
IL,ote,hh4,0.31091855924319356
IL,ote,hh5,0.4187239922152469
IL,mch,hh1,0.15414973791560596
IL,mch,hh2,0.18125313260728873
IL,mch,hh3,0.19350955886282653
IL,mch,hh4,0.26792233816969263
IL,mch,hh5,0.40974036709855427
IL,dat,hh1,0.212728697539161
IL,dat,hh2,0.2697126026998382
IL,dat,hh3,0.2978826350934499
IL,dat,hh4,0.5138514821461816
IL,dat,hh5,0.7894420019943847
IL,amd,hh1,0.43157818274757187
IL,amd,hh2,0.7090962340084693
IL,amd,hh3,0.8501928816159088
IL,amd,hh4,2.0348436396784537
IL,amd,hh5,2.364913886830258
IL,hos,hh1,0.8752592307405459
IL,hos,hh2,2.593118126147809
IL,hos,hh3,3.684264839731581
IL,hos,hh4,12.069512809236423
IL,hos,hh5,21.595015177734343
IL,rnt,hh1,0.2841951268031717
IL,rnt,hh2,0.40020274448974
IL,rnt,hh3,0.46406850065617566
IL,rnt,hh4,1.0601135018881116
IL,rnt,hh5,1.5815789855433995
IL,pla,hh1,0.23744521762214957
IL,pla,hh2,0.3138953262787257
IL,pla,hh3,0.35565043143884795
IL,pla,hh4,0.7432150029752833
IL,pla,hh5,1.3766850461319655
IL,fof,hh1,0.06579777546300454
IL,fof,hh2,0.0702314044582909
IL,fof,hh3,0.07186060804716159
IL,fof,hh4,0.07851069647637504
IL,fof,hh5,0.08216307119425338
IL,fin,hh1,0.6039943643281251
IL,fin,hh2,0.9895477087422412
IL,fin,hh3,1.1217258278753213
IL,fin,hh4,2.3048293319849913
IL,fin,hh5,2.0682901462449568
IL,tsv,hh1,0.21210039668366334
IL,tsv,hh2,0.2730020250066941
IL,tsv,hh3,0.30758693374375456
IL,tsv,hh4,0.6618036151884045
IL,tsv,hh5,1.7779573302134526
IL,nrs,hh1,0.32454332987406553
IL,nrs,hh2,0.5440196495153099
IL,nrs,hh3,0.7153548066356509
IL,nrs,hh4,2.626511409544156
IL,nrs,hh5,5.274006779429717
IL,sec,hh1,0.7872743858586111
IL,sec,hh2,1.310430790464645
IL,sec,hh3,1.4711231720774276
IL,sec,hh4,2.9655967655544484
IL,sec,hh5,2.588771356561711
IL,art,hh1,0.22356718254361044
IL,art,hh2,0.2925687463640642
IL,art,hh3,0.33220635317659714
IL,art,hh4,0.7429795378467443
IL,art,hh5,1.8116766332167817
IL,mov,hh1,0.16524166314505845
IL,mov,hh2,0.19697432110135007
IL,mov,hh3,0.21147316496879226
IL,mov,hh4,0.3020227519123189
IL,mov,hh5,0.44022371076830946
IL,fpd,hh1,0.20452804340853728
IL,fpd,hh2,0.26500323234900885
IL,fpd,hh3,0.302327825949435
IL,fpd,hh4,0.7746624808337172
IL,fpd,hh5,2.7308190366878695
IL,pri,hh1,0.06368717366147243
IL,pri,hh2,0.06782760148895535
IL,pri,hh3,0.0693477164362976
IL,pri,hh4,0.07552431422102591
IL,pri,hh5,0.07906246431300297
IL,grd,hh1,0.2246355428043657
IL,grd,hh2,0.28993924519593134
IL,grd,hh3,0.32339111999081277
IL,grd,hh4,0.5992957079153118
IL,grd,hh5,0.9780051302359783
IL,sle,hh1,0.2936934306715551
IL,sle,hh2,0.4154274673951991
IL,sle,hh3,0.4793592995316788
IL,sle,hh4,1.0508941712362745
IL,sle,hh5,1.4052554323853013
IL,osv,hh1,0.7698738965228202
IL,osv,hh2,1.952719355371801
IL,osv,hh3,2.681529017775906
IL,osv,hh4,8.266183640114813
IL,osv,hh5,13.67387667713145
IL,trn,hh1,0.014998045200822263
IL,trn,hh2,0.015213432413523367
IL,trn,hh3,0.015286141593452297
IL,trn,hh4,0.01554361724873191
IL,trn,hh5,0.01566056879151351
IL,fmt,hh1,0.187785974088192
IL,fmt,hh2,0.2306345275109388
IL,fmt,hh3,0.25175404807991064
IL,fmt,hh4,0.4081588985874694
IL,fmt,hh5,0.7634375757275537
IL,pet,hh1,0.8168459211265904
IL,pet,hh2,1.546371493876968
IL,pet,hh3,1.8632799077660576
IL,pet,hh4,4.334593131504202
IL,pet,hh5,4.841110360819052
IL,cep,hh1,0.28490138382618774
IL,cep,hh2,0.42489210283501094
IL,cep,hh3,0.5214590589079522
IL,cep,hh4,1.6673138673724637
IL,cep,hh5,3.4755922038842653
IL,wst,hh1,0.15961999488128217
IL,wst,hh2,0.1882753585904383
IL,wst,hh3,0.19944049613264148
IL,wst,hh4,0.26216493025187637
IL,wst,hh5,0.28129515899309343
IL,mot,hh1,0.45461897008140284
IL,mot,hh2,0.8989075324328757
IL,mot,hh3,1.20886978908294
IL,mot,hh4,3.85663950463605
IL,mot,hh5,6.351580397634476
IL,adm,hh1,0.20508223207641582
IL,adm,hh2,0.26036356225159735
IL,adm,hh3,0.29078519591028196
IL,adm,hh4,0.5819774521843477
IL,adm,hh5,1.537130089190274
IL,soc,hh1,0.22959559337295762
IL,soc,hh2,0.33450132872138305
IL,soc,hh3,0.4203086019323524
IL,soc,hh4,1.9398472194999954
IL,soc,hh5,5.923969126568842
IL,alt,hh1,0.49905152123303104
IL,alt,hh2,1.1248218168108137
IL,alt,hh3,1.5790904129631824
IL,alt,hh4,5.312196521004433
IL,alt,hh5,9.276734668034841
IL,pmt,hh1,0.010674828369199153
IL,pmt,hh2,0.010783237012414862
IL,pmt,hh3,0.010819646071624634
IL,pmt,hh4,0.01094744457834194
IL,pmt,hh5,0.01100831265859335
IL,trk,hh1,0.0990036203344501
IL,trk,hh2,0.1094002477678272
IL,trk,hh3,0.11354758576522346
IL,trk,hh4,0.13299596538661956
IL,trk,hh5,0.15421952935433503
IL,wtt,hh1,0.1601897367071185
IL,wtt,hh2,0.1897252135461058
IL,wtt,hh3,0.2020393231193487
IL,wtt,hh4,0.27175469329762075
IL,wtt,hh5,0.30769993163936443
IL,wpd,hh1,0.048250152797580506
IL,wpd,hh2,0.05057437258486138
IL,wpd,hh3,0.051410285568979155
IL,wpd,hh4,0.05467693936257773
IL,wpd,hh5,0.05677594034782772
IL,wrh,hh1,0.002251943531406244
IL,wrh,hh2,0.0022567152577884935
IL,wrh,hh3,0.0022582942430851493
IL,wrh,hh4,0.0022637146579314485
IL,wrh,hh5,0.002266096937862044
IL,ott,hh1,0.045060753490941206
IL,ott,hh2,0.04707839212062665
IL,ott,hh3,0.04780057355194646
IL,ott,hh4,0.05060144152119873
IL,ott,hh5,0.05245462038307728
IL,che,hh1,0.5348673366380319
IL,che,hh2,1.3618578613301244
IL,che,hh3,1.9724858343039275
IL,che,hh4,6.875736380392774
IL,che,hh5,12.538987548487077
IL,air,hh1,0.34868371113509594
IL,air,hh2,0.5538112367661528
IL,air,hh3,0.6826378974646027
IL,air,hh4,1.921282530691078
IL,air,hh5,2.9872738341659675
IL,mmf,hh1,0.31353676244093615
IL,mmf,hh2,0.5301180451271077
IL,mmf,hh3,0.7086385374247083
IL,mmf,hh4,2.799542333632676
IL,mmf,hh5,5.956303208808873
IL,otr,hh1,0.13533257900480078
IL,otr,hh2,0.15582908715750213
IL,otr,hh3,0.16429288664483035
IL,otr,hh4,0.20832112775782788
IL,otr,hh5,0.23802056676423855
IL,min,hh1,0.0022009231189970184
IL,min,hh2,0.0022054811847692273
IL,min,hh3,0.002206989016401789
IL,min,hh4,0.0022121629171763576
IL,min,hh5,0.002214412714004037
IN,ppd,hh1,0.15438667958193883
IN,ppd,hh2,0.18740552854287443
IN,ppd,hh3,0.19594618969170421
IN,ppd,hh4,0.2784350499897629
IN,ppd,hh5,0.26781325371744846
IN,res,hh1,0.7032176287758766
IN,res,hh2,1.6212633596376669
IN,res,hh3,1.8472615934420111
IN,res,hh4,4.842895381707234
IN,res,hh5,3.409573891110318
IN,amb,hh1,0.9057115063708608
IN,amb,hh2,2.4392660931271966
IN,amb,hh3,3.0158247272872534
IN,amb,hh4,8.814915703100453
IN,amb,hh5,7.597614434242495
IN,fbp,hh1,1.2726613176107187
IN,fbp,hh2,2.9614349558475928
IN,fbp,hh3,3.341211543966183
IN,fbp,hh4,8.415002570025154
IN,fbp,hh5,5.932821801752633
IN,rec,hh1,0.24440917468281917
IN,rec,hh2,0.3436547815326262
IN,rec,hh3,0.37851694485897636
IN,rec,hh4,0.870941228358117
IN,rec,hh5,0.8317837555331462
IN,agr,hh1,0.278287973823589
IN,agr,hh2,0.41611581108340395
IN,agr,hh3,0.4586880481367515
IN,agr,hh4,1.0867603815328997
IN,agr,hh5,0.865198091758407
IN,eec,hh1,0.19235246745483936
IN,eec,hh2,0.24692160001926672
IN,eec,hh3,0.26309253705880914
IN,eec,hh4,0.4493421225600123
IN,eec,hh5,0.4364375071493238
IN,pub,hh1,0.2324071024541336
IN,pub,hh2,0.319531685615906
IN,pub,hh3,0.3447918470304161
IN,pub,hh4,0.6839492848418723
IN,pub,hh5,0.5797575271981843
IN,hou,hh1,3.409852179021137
IN,hou,hh2,6.007412719121091
IN,hou,hh3,5.940533502372485
IN,hou,hh4,12.38730710276034
IN,hou,hh5,6.520753258303683
IN,ins,hh1,0.3811280973893462
IN,ins,hh2,0.6903718087233117
IN,ins,hh3,0.7922858500502198
IN,ins,hh4,2.2090370012504246
IN,ins,hh5,1.6705442036245035
IN,tex,hh1,0.16174294993400581
IN,tex,hh2,0.19822016385805832
IN,tex,hh3,0.208145633778579
IN,tex,hh4,0.30747514997910563
IN,tex,hh5,0.3029680516873277
IN,leg,hh1,0.18460912841047672
IN,leg,hh2,0.2339246102002668
IN,leg,hh3,0.2485786986749812
IN,leg,hh4,0.412674346355129
IN,leg,hh5,0.41548449041729957
IN,fen,hh1,0.02399639630098132
IN,fen,hh2,0.024648419183410302
IN,fen,hh3,0.0247672466074941
IN,fen,hh4,0.025516248641619273
IN,fen,hh5,0.025388437057032805
IN,uti,hh1,0.4192111562100685
IN,uti,hh2,0.7240588061541932
IN,uti,hh3,0.7407850454263442
IN,uti,hh4,1.6428533882896623
IN,uti,hh5,0.9442043098376715
IN,nmp,hh1,0.06905209710234128
IN,nmp,hh2,0.07482162998883589
IN,nmp,hh3,0.07602207532088702
IN,nmp,hh4,0.08450045896556709
IN,nmp,hh5,0.08360080704773896
IN,brd,hh1,0.36478117106027336
IN,brd,hh2,0.6362518883230552
IN,brd,hh3,0.7168670487604517
IN,brd,hh4,1.9092836344524693
IN,brd,hh5,1.387492050107945
IN,bnk,hh1,0.38968899062049606
IN,bnk,hh2,0.6506084855112024
IN,bnk,hh3,0.6649202683218126
IN,bnk,hh4,1.4440887336565753
IN,bnk,hh5,0.8435357084886638
IN,ore,hh1,0.01925588092415417
IN,ore,hh2,0.019671803416670255
IN,ore,hh3,0.019747801910367502
IN,ore,hh4,0.02021971813403763
IN,ore,hh5,0.02015160908636141
IN,edu,hh1,0.31598026655897293
IN,edu,hh2,0.5359907843961049
IN,edu,hh3,0.6493731130093122
IN,edu,hh4,2.271767584213252
IN,edu,hh5,2.4067376482182654
IN,ote,hh1,0.11865741418704408
IN,ote,hh2,0.13720144030838533
IN,ote,hh3,0.14137297461072124
IN,ote,hh4,0.17648884302614834
IN,ote,hh5,0.16922941214176573
IN,mch,hh1,0.08947320994091752
IN,mch,hh2,0.09947095316984718
IN,mch,hh3,0.10166213779057004
IN,mch,hh4,0.1181511651655345
IN,mch,hh5,0.11641990324109856
IN,dat,hh1,0.10970318419155095
IN,dat,hh2,0.12535079530446283
IN,dat,hh3,0.1287517352071086
IN,dat,hh4,0.1565750988382062
IN,dat,hh5,0.15045241619150304
IN,amd,hh1,0.2387462939074922
IN,amd,hh2,0.33087961940903715
IN,amd,hh3,0.3507506780517096
IN,amd,hh4,0.6522075653342028
IN,amd,hh5,0.49878717000492756
IN,hos,hh1,0.8954926740376022
IN,hos,hh2,2.4102930995830736
IN,hos,hh3,2.98053528506086
IN,hos,hh4,8.718635664489248
IN,hos,hh5,7.514122469980833
IN,rnt,hh1,0.17068776929417515
IN,rnt,hh2,0.2126781621985482
IN,rnt,hh3,0.2225935223302762
IN,rnt,hh4,0.32838719260442084
IN,rnt,hh5,0.29414455750325114
IN,pla,hh1,0.17622471950607077
IN,pla,hh2,0.2211547667389507
IN,pla,hh3,0.23287474931830687
IN,pla,hh4,0.3580443466058506
IN,pla,hh5,0.32919472574392955
IN,fof,hh1,0.03197963330652962
IN,fof,hh2,0.03315305747242739
IN,fof,hh3,0.0333696455671725
IN,fof,hh4,0.03476444198577046
IN,fof,hh5,0.0345166360142244
IN,fin,hh1,0.2796860996826049
IN,fin,hh2,0.4069789929423752
IN,fin,hh3,0.4211508670524097
IN,fin,hh4,0.8028019550121666
IN,fin,hh5,0.5438464954182077
IN,tsv,hh1,0.14985819659476524
IN,tsv,hh2,0.18065768459924705
IN,tsv,hh3,0.18863628418074826
IN,tsv,hh4,0.26422657763261526
IN,tsv,hh5,0.25732818091971105
IN,nrs,hh1,0.330577015726781
IN,nrs,hh2,0.5586402030334965
IN,nrs,hh3,0.6526117014582327
IN,nrs,hh4,1.962026172354888
IN,nrs,hh5,1.7287654899588032
IN,sec,hh1,0.33031444678003224
IN,sec,hh2,0.5148976510428785
IN,sec,hh3,0.5305205095068221
IN,sec,hh4,1.0986152901762545
IN,sec,hh5,0.6847008177334677
IN,art,hh1,0.15614309305508253
IN,art,hh2,0.1900140723001184
IN,art,hh3,0.19881964986669726
IN,art,hh4,0.28452310503208234
IN,art,hh5,0.27350230782807716
IN,mov,hh1,0.0746619103081132
IN,mov,hh2,0.08149034820630009
IN,mov,hh3,0.08290535219962716
IN,mov,hh4,0.09309105484107388
IN,mov,hh5,0.09152476335670497
IN,fpd,hh1,0.21448750692446655
IN,fpd,hh2,0.28526933230133766
IN,fpd,hh3,0.30896050918916956
IN,fpd,hh4,0.6168959739140761
IN,fpd,hh5,0.6387496781998446
IN,pri,hh1,0.029599479340437464
IN,pri,hh2,0.030600468403312063
IN,pri,hh3,0.030785197899795037
IN,pri,hh4,0.031965234791278545
IN,pri,hh5,0.03176349294363888
IN,grd,hh1,0.11383410061245132
IN,grd,hh2,0.13078802118532093
IN,grd,hh3,0.13452152521611924
IN,grd,hh4,0.16549047922755053
IN,grd,hh5,0.15874492780549293
IN,sle,hh1,0.17838291007077023
IN,sle,hh2,0.22489975897298953
IN,sle,hh3,0.23538189379227611
IN,sle,hh4,0.35394843240939555
IN,sle,hh5,0.3091691648099673
IN,osv,hh1,0.4579695757222547
IN,osv,hh2,0.9587351528152371
IN,osv,hh3,1.1508668345987239
IN,osv,hh4,3.439229451268868
IN,osv,hh5,2.79682394464571
IN,trn,hh1,0.004439483966699441
IN,trn,hh2,0.004461099569188587
IN,trn,hh3,0.004464896459072484
IN,trn,hh4,0.004487740303555087
IN,trn,hh5,0.004484040505172024
IN,fmt,hh1,0.12502921395902525
IN,fmt,hh2,0.1456933122587618
IN,fmt,hh3,0.15062648739980686
IN,fmt,hh4,0.19281905600171462
IN,fmt,hh5,0.1874864925114143
IN,pet,hh1,0.4392376620501881
IN,pet,hh2,0.8221122673162823
IN,pet,hh3,0.8965696471146475
IN,pet,hh4,2.240816064134977
IN,pet,hh5,1.4347448985184594
IN,cep,hh1,0.25944531764459694
IN,cep,hh2,0.3752953788652133
IN,cep,hh3,0.41486870808421655
IN,cep,hh4,0.9827192991193255
IN,cep,hh5,0.8694180369820285
IN,wst,hh1,0.08392703637878836
IN,wst,hh2,0.09269046169229683
IN,wst,hh3,0.09417921553233424
IN,wst,hh4,0.10677760555256197
IN,wst,hh5,0.10286573027178661
IN,mot,hh1,0.41200479952802654
IN,mot,hh2,0.8000636495774247
IN,mot,hh3,0.9457365909471146
IN,mot,hh4,2.7950936465979446
IN,mot,hh5,2.2425026738822504
IN,adm,hh1,0.13833410644385694
IN,adm,hh2,0.16409078168975874
IN,adm,hh3,0.1705592616788215
IN,adm,hh4,0.22892156234233568
IN,adm,hh5,0.22382691789062106
IN,soc,hh1,0.29241841303013916
IN,soc,hh2,0.46301297756897614
IN,soc,hh3,0.542841862316258
IN,soc,hh4,1.7452561174925443
IN,soc,hh5,1.83808804978652
IN,alt,hh1,0.4015037019875633
IN,alt,hh2,0.7752852940309655
IN,alt,hh3,0.9258507703299554
IN,alt,hh4,2.8151195935867763
IN,alt,hh5,2.347326896344652
IN,pmt,hh1,0.004689886470527586
IN,pmt,hh2,0.004714010129064039
IN,pmt,hh3,0.004718261280882306
IN,pmt,hh4,0.004743830913739017
IN,pmt,hh5,0.004739827036989483
IN,trk,hh1,0.03369840925505317
IN,trk,hh2,0.03500076737165073
IN,trk,hh3,0.03524761890178757
IN,trk,hh4,0.03683342457531104
IN,trk,hh5,0.03662265796472628
IN,wtt,hh1,0.059937766623265686
IN,wtt,hh2,0.06425831199123294
IN,wtt,hh3,0.0650588891845349
IN,wtt,hh4,0.07078945552540393
IN,wtt,hh5,0.069446852082019
IN,wpd,hh1,0.024359601585029807
IN,wpd,hh2,0.025030778414752
IN,wpd,hh3,0.02515473058317246
IN,wpd,hh4,0.02593363615260694
IN,wpd,hh5,0.025818977571827346
IN,wrh,hh1,0.0007266709651588852
IN,wrh,hh2,0.000727246547046574
IN,wrh,hh3,0.0007273470177617308
IN,wrh,hh4,0.0007279463273366848
IN,wrh,hh5,0.0007278508365251254
IN,ott,hh1,0.02405437216267761
IN,ott,hh2,0.024708225064483277
IN,ott,hh3,0.024829150359837366
IN,ott,hh4,0.025588357465755433
IN,ott,hh5,0.025481681251851247
IN,che,hh1,0.47082269222761325
IN,che,hh2,1.0308775788371571
IN,che,hh3,1.2694695586563243
IN,che,hh4,3.95494216225512
IN,che,hh5,3.4085206213027757
IN,air,hh1,0.21930816710689335
IN,air,hh2,0.2949113510715313
IN,air,hh3,0.31510988478160884
IN,air,hh4,0.576738739557664
IN,air,hh5,0.4850376665017406
IN,mmf,hh1,0.3057363877524393
IN,mmf,hh2,0.48986398692178096
IN,mmf,hh3,0.5643799819652108
IN,mmf,hh4,1.6416360385730102
IN,mmf,hh5,1.4851338351546621
IN,otr,hh1,0.04868450902146412
