r,m,s,value
VA,trn,fpd,0.3882274249901186
VA,trn,pri,0.09915309835282585
VA,trn,fmt,0.300710620805476
VA,trn,pet,1.1012006463785022
VA,trn,cep,0.20572671873323742
VA,trn,mot,0.2977418911616835
VA,trn,alt,0.18932497484606883
VA,trn,pmt,0.18763256305445355
VA,trn,wpd,0.2319758605948296
VA,trn,che,0.8598465160739933
VA,trn,mmf,0.36661201234823376
VA,trn,min,0.8579436379254566
VA,trd,ppd,1.90617716380406
VA,trd,fbp,17.84043067961525
VA,trd,agr,5.514246612104165
VA,trd,eec,2.442839646527963
VA,trd,pub,2.531079070279533
VA,trd,tex,1.677307213132682
VA,trd,nmp,1.24042035652881
VA,trd,ote,0.9018947009433225
VA,trd,mch,2.9270669567924488
VA,trd,oil,0.12484468601002094
VA,trd,pla,3.0272108530554855
VA,trd,fof,0.28077731659068333
VA,trd,mov,0.10781923569430596
VA,trd,fpd,2.0131644367703996
VA,trd,pri,0.47071359621841324
VA,trd,fmt,2.8556816596911374
VA,trd,pet,5.155159467821773
VA,trd,cep,4.977854736417546
VA,trd,mot,4.938793848548537
VA,trd,alt,6.546090592499656
VA,trd,pmt,0.46053484859096966
VA,trd,wpd,0.9549426236743301
VA,trd,che,10.640121702790864
VA,trd,mmf,5.098695881233033
VA,trd,min,0.1890323808370959
WA,trn,ppd,0.2649346746769303
WA,trn,fbp,0.6361475421628744
WA,trn,agr,1.2955991269547793
WA,trn,eec,0.20161126935120896
WA,trn,pub,0.4724222210475746
WA,trn,tex,0.09320299770668647
WA,trn,nmp,0.5944230903212798
WA,trn,ote,0.6240400881659697
WA,trn,mch,0.2741590948204978
WA,trn,oil,1.3996799211857571
WA,trn,pla,0.14589315232526076
WA,trn,fof,0.14851410385426472
WA,trn,mov,0.0016649256999785738
WA,trn,fpd,0.3272235747472082
WA,trn,pri,0.10709562794916315
WA,trn,fmt,0.3398983135295985
WA,trn,pet,0.7683162481535823
WA,trn,cep,0.2869705052702389
WA,trn,mot,0.2374149926662061
WA,trn,alt,0.1526127513415941
WA,trn,pmt,0.28263010048224974
WA,trn,wpd,0.22907089889867754
WA,trn,che,0.6578282935631476
WA,trn,mmf,0.3019427299633254
WA,trn,min,0.6621426287488283
WA,trd,ppd,1.378064915870146
WA,trd,fbp,13.12842289983911
WA,trd,agr,2.9726619241724976
WA,trd,eec,2.5317152056098933
WA,trd,pub,9.14033529430342
WA,trd,tex,1.4599960572613764
WA,trd,nmp,1.100946386063764
WA,trd,ote,3.7120128303680233
WA,trd,mch,2.8718718513692156
WA,trd,oil,0.4320702507467113
WA,trd,pla,2.532857411788145
WA,trd,fof,0.3289232310125199
WA,trd,mov,0.10555177291713931
WA,trd,fpd,1.6968272232975996
WA,trd,pri,0.508419494788113
WA,trd,fmt,3.227825400734056
WA,trd,pet,3.5967948202500852
WA,trd,cep,6.943665352111628
WA,trd,mot,3.9381213733754565
WA,trd,alt,5.2767306408726675
WA,trd,pmt,0.6937016070876189
WA,trd,wpd,0.9429841736154161
WA,trd,che,8.140258723161242
WA,trd,mmf,4.1993009006205915
WA,trd,min,0.14589116584485887
WV,trn,ppd,0.033085925174858415
WV,trn,fbp,0.11633031421158554
WV,trn,agr,0.1606667061158353
WV,trn,eec,0.021416409740258067
WV,trn,pub,0.015298581732889647
WV,trn,tex,0.0129604028782637
WV,trn,nmp,0.10836905690470336
WV,trn,ote,0.018611749807412457
WV,trn,mch,0.05219494300538921
WV,trn,oil,0.19754262537695677
WV,trn,pla,0.02334288349883367
WV,trn,fof,0.01769443369909902
WV,trn,mov,0.0001873781782726516
WV,trn,fpd,0.055195748898363074
WV,trn,pri,0.00949103522898302
WV,trn,fmt,0.04474207411502029
WV,trn,pet,0.11985202285831889
WV,trn,cep,0.02679482860606574
WV,trn,mot,0.07185868300312309
WV,trn,alt,0.027757136722326367
WV,trn,pmt,0.0735328297694569
WV,trn,wpd,0.045252025830894965
WV,trn,che,0.16357009063953426
WV,trn,mmf,0.050473286383742995
WV,trn,min,0.39845160775568605
WV,trd,ppd,0.17209733964863844
WV,trd,fbp,2.4007536928435345
WV,trd,agr,0.3686385625122656
WV,trd,eec,0.2689346203883619
WV,trd,pub,0.2959940501017098
WV,trd,tex,0.20302069212765786
WV,trd,nmp,0.20071313430285234
WV,trd,ote,0.11070932042804957
WV,trd,mch,0.5467525624095786
WV,trd,oil,0.060979864316034534
WV,trd,pla,0.4052568235054234
WV,trd,fof,0.03918893998751577
WV,trd,mov,0.011879268199726088
WV,trd,fpd,0.2862191375220896
WV,trd,pri,0.04505718327200336
WV,trd,fmt,0.42489061452025145
WV,trd,pet,0.5610751250533557
WV,trd,cep,0.6483395317316727
WV,trd,mot,1.191955959559295
WV,trd,alt,0.959729331645123
WV,trd,pmt,0.18048269486418755
WV,trd,wpd,0.18628269408173306
WV,trd,che,2.024088763292039
WV,trd,mmf,0.7019626436916603
WV,trd,min,0.08779161326325995
WI,trn,ppd,0.4006070513798637
WI,trn,fbp,0.47761869997028394
WI,trn,agr,1.5252978837291733
WI,trn,eec,0.2252438713269266
WI,trn,pub,0.09083374030288185
WI,trn,tex,0.0739216067939501
WI,trn,nmp,0.4461628366102661
WI,trn,ote,0.054500966270710785
WI,trn,mch,0.6451085396177513
WI,trn,oil,0.2561520060980515
WI,trn,pla,0.1242701369968512
WI,trn,fof,0.1243548117543134
WI,trn,mov,0.0007978521510175011
WI,trn,fpd,0.31269738360882815
WI,trn,pri,0.04894273096212458
WI,trn,fmt,0.2897127761581642
WI,trn,pet,0.4096838200132085
WI,trn,cep,0.15614021469792502
WI,trn,mot,0.28421037937181615
WI,trn,alt,0.11017336079622574
WI,trn,pmt,0.4858523869497864
WI,trn,wpd,0.19672783021643528
WI,trn,che,0.5653500193797996
WI,trn,mmf,0.23176467713086285
WI,trn,min,0.5936463324912077
WI,trd,ppd,2.0837684732282837
WI,trd,fbp,9.85680186197409
WI,trd,agr,3.4996897170191295
WI,trd,eec,2.828479458732195
WI,trd,pub,1.7574339339139868
WI,trd,tex,1.1579590476825432
WI,trd,nmp,0.8263497339858394
WI,trd,ote,0.3241911696072439
WI,trd,mch,6.757642153798085
WI,trd,oil,0.07907212201079365
WI,trd,pla,2.157459294968594
WI,trd,fof,0.2754161753843951
WI,trd,mov,0.05058166203256649
WI,trd,fpd,1.6215012429079858
WI,trd,pri,0.2323478467405387
WI,trd,fmt,2.7512412406220124
WI,trd,pet,1.91789337438198
WI,trd,cep,3.778037738924703
WI,trd,mot,4.7143398863310795
WI,trd,alt,3.8093484562119766
WI,trd,pmt,1.1925006609676017
WI,trd,wpd,0.8098419803462433
WI,trd,che,6.995891590445884
WI,trd,mmf,3.223292104187724
WI,trd,min,0.13079924443215402
WY,trn,ppd,0.01226777828313711
WY,trn,fbp,0.05010995793952139
WY,trn,agr,0.08891482446253407
WY,trn,eec,0.01102092797571106
WY,trn,pub,0.006255995226353907
WY,trn,tex,0.005667717346895653
WY,trn,nmp,0.054511659044505466
WY,trn,ote,0.008280386541766958
WY,trn,mch,0.029864350262118363
WY,trn,oil,0.3515352921184527
WY,trn,pla,0.009780550120949996
WY,trn,fof,0.00949352932902685
WY,trn,mov,8.854343294537995e-05
WY,trn,fpd,0.021586004205204318
WY,trn,pri,0.0039199891706268595
WY,trn,fmt,0.021619818693297484
WY,trn,pet,0.07727835183359255
WY,trn,cep,0.011814564531694608
WY,trn,mot,0.019905525029505176
WY,trn,alt,0.013933645894504503
WY,trn,pmt,0.011496001429448654
WY,trn,wpd,0.017162688499860718
WY,trn,che,0.0620191702596584
WY,trn,mmf,0.016457675721651945
WY,trn,min,0.21742048856875343
WY,trd,ppd,0.06381118239158541
WY,trd,fbp,1.0341385853452727
WY,trd,agr,0.20400886946837363
WY,trd,eec,0.13839430219267074
WY,trd,pub,0.12103980596348349
WY,trd,tex,0.08878303470646756
WY,trd,nmp,0.10096245418553844
WY,trd,ote,0.04925468998919645
WY,trd,mch,0.31283509647332025
WY,trd,oil,0.10851619681967319
WY,trd,pla,0.16980055931606833
WY,trd,fof,0.021025897605522006
WY,trd,mov,0.005613413456032885
WY,trd,fpd,0.1119348433434338
WY,trd,pri,0.018609526381889573
WY,trd,fmt,0.20531140391025707
WY,trd,pet,0.3617707893858933
WY,trd,cep,0.2858704322653699
WY,trd,mot,0.3301829117302945
WY,trd,alt,0.4817690237825023
WY,trd,pmt,0.028216367092828258
WY,trd,wpd,0.07065124251866894
WY,trd,che,0.7674526873492463
WY,trd,mmf,0.22888689020083045
WY,trd,min,0.04790467669449287
