r,g,value
WA,dat,4.0161459249
WA,amd,2.8682120433
WA,oil,4.6814919846
WA,hos,10.177181589
WA,rnt,5.6239090161
WA,pla,3.783236211
WA,fof,0.6341953379
WA,fin,2.8632734948
WA,tsv,19.4653354469
WA,nrs,2.7839575855
WA,sec,5.8121664167
WA,art,2.4415176058
WA,mov,1.6157520548
WA,fpd,1.0617980835
WA,slg,12.5873706448
WA,pri,1.8835124465
WA,grd,1.6040249883
WA,pip,1.8851e-06
WA,sle,1.1311842961
WA,osv,8.7005097657
WA,trn,0.1023594406
WA,smn,0.0385190239
WA,fmt,6.2726302187
WA,pet,1.1585874999
WA,cep,4.2445312312
WA,wst,1.6425623456
WA,mot,6.1030029302
WA,adm,15.1085687535
WA,soc,2.6678461208
WA,alt,0.1469300903
WA,pmt,2.7688921193
WA,trk,0.6277954338
WA,fdd,4.3162935981
WA,wtt,0.3425922657
WA,wpd,0.7743753759
WA,wht,0.9904091104
WA,wrh,2.6024126177
WA,ott,0.0673804464
WA,che,8.0305062636
WA,air,1.9259999151
WA,mmf,1.0880060372
WA,otr,2.9126937671
WA,min,1.0845375302
WV,ppd,0.3878731008
WV,res,2.5225369171
WV,com,1.0752184816
WV,amb,5.6561934876
WV,fbp,3.3613345425
WV,rec,0.5075051834
WV,con,6.0076674588
WV,agr,0.732914
WV,eec,0.2103636992
WV,fnd,1.3065614689
WV,pub,0.6180361202
WV,hou,6.8267879798
WV,ins,2.6919141785
WV,tex,0.1096814177
WV,leg,0.8332611824
WV,fen,0.1715853452
WV,uti,0.2684509111
WV,nmp,0.2419673253
WV,brd,1.8268621419
WV,bnk,2.5460404982
WV,ore,3.3150535961
WV,edu,1.5183980212
WV,ote,0.726479993
WV,man,2.2545214797
WV,mch,0.7356291368
WV,dat,0.7795869819
WV,amd,0.4465923792
WV,oil,0.4731490836
WV,hos,5.2446563065
WV,rnt,1.0238967985
WV,pla,0.5891510523
WV,fof,0.1365135924
WV,fin,0.6539056229
WV,tsv,4.7002960337
WV,nrs,1.1304238706
WV,sec,1.4225674629
WV,art,0.3576762845
WV,mov,0.2127578363
WV,fpd,0.1859477999
WV,slg,7.5641675344
WV,pri,0.1747390681
WV,grd,0.2232167513
WV,pip,0.0021275209
WV,sle,0.4137147277
WV,osv,2.258821283
WV,trn,0.0281260505
WV,smn,0.3651103233
WV,fmt,0.8810057301
WV,pet,0.662774333
WV,cep,0.4391684388
WV,wst,0.3310642657
WV,mot,1.6849697077
WV,adm,2.1391482389
WV,soc,1.168505298
WV,alt,0.0377873524
WV,pmt,0.7484956911
WV,trk,0.1394139902
WV,fdd,2.0529606291
WV,wtt,0.0501844824
WV,wpd,0.3469162099
WV,wht,0.2501404521
WV,wrh,0.3715515855
WV,ott,0.0259953171
WV,che,2.3667450194
WV,air,0.4339080014
WV,mmf,0.2918037306
WV,otr,0.618155741
WV,min,0.1854077594
WI,ppd,2.3700853952
WI,res,9.6347363338
WI,com,3.689099455
WI,amb,12.9975396944
WI,fbp,6.5445033067
WI,rec,2.0476042687
WI,con,18.9441978086
WI,agr,4.6737987248
WI,eec,1.8066460419
WI,fnd,2.7782369025
WI,pub,2.887685331
WI,hou,20.6709165392
WI,ins,12.3838594593
WI,tex,0.579348021
WI,leg,3.5585333996
WI,fen,0.6426692754
WI,uti,2.5558491229
WI,nmp,0.8224425341
WI,brd,5.9618683965
WI,bnk,9.5410615098
WI,ore,12.0860729167
WI,edu,4.3408079774
WI,ote,2.06543775
WI,man,5.4163092523
WI,mch,5.4563695808
WI,dat,2.6554044567
WI,amd,1.8530764346
WI,oil,0.7951666375
WI,hos,13.8630083471
WI,rnt,3.754676791
WI,pla,2.9998812027
WI,fof,1.0977315615
WI,fin,2.7355061449
WI,tsv,16.2311937736
WI,nrs,2.8404279607
WI,sec,3.9475884988
WI,art,1.4334246001
WI,mov,0.8285004211
WI,fpd,0.8351689022
WI,slg,18.8547699977
WI,pri,0.583504814
WI,grd,0.6878748231
WI,pip,2.2912e-06
WI,sle,1.6866422743
WI,osv,7.2302953185
WI,trn,0.1254933321
WI,smn,0.0091067432
WI,fmt,4.6372237975
WI,pet,3.99863889
WI,cep,2.2388706862
WI,wst,1.1558863728
WI,mot,5.4070909459
WI,adm,8.5463366306
WI,soc,2.6229874705
WI,alt,0.1414230666
WI,pmt,4.1347063168
WI,trk,0.5386300659
WI,fdd,5.2196609975
WI,wtt,0.3176022331
WI,wpd,1.4040490735
WI,wht,1.1598089811
WI,wrh,1.4253247067
WI,ott,0.0714808299
WI,che,8.0066922169
WI,air,1.9159686802
WI,mmf,0.8938072145
WI,otr,2.8604502893
WI,min,0.7161148564
WY,ppd,0.1570109053
WY,res,0.9786685742
WY,com,0.6133884818
WY,amb,1.524152161
WY,fbp,1.5426150846
WY,rec,0.2431358019
WY,con,3.0007131289
WY,agr,0.2925285379
WY,eec,0.0912510317
WY,fnd,0.920303422
WY,pub,0.2642839815
WY,hou,2.6114724643
WY,ins,1.5987872048
WY,tex,0.0479794058
WY,leg,0.3694902918
WY,fen,0.0737587992
WY,uti,0.1313028611
WY,nmp,0.1582402949
WY,brd,0.7283005869
WY,bnk,1.5970699867
WY,ore,1.2881412902
WY,edu,0.5807785691
WY,ote,0.3368918657
WY,man,1.34375327
WY,mch,0.3763645419
WY,dat,0.3674086956
WY,amd,0.2223449564
WY,oil,0.8800541214
WY,hos,1.6494304775
WY,rnt,0.6466887595
WY,pla,0.2740233426
WY,fof,0.0267248533
WY,fin,0.3385197372
WY,tsv,2.4794773016
WY,nrs,0.409239155
WY,sec,1.1808012816
WY,art,0.169959504
WY,mov,0.0936140833
WY,fpd,0.0943316033
WY,slg,4.6019076263
WY,pri,0.0723177243
WY,grd,0.1299935944
WY,pip,0.0024364822
WY,sle,0.1152911598
WY,osv,0.7950242966
WY,trn,0.0148549209
WY,smn,0.8708383758
WY,fmt,0.4588775543
WY,pet,0.5488721136
WY,cep,0.1969525236
WY,wst,0.1748982876
WY,mot,0.5608535326
WY,adm,1.0086269519
WY,soc,0.3205994521
WY,alt,0.0195709824
WY,pmt,0.138493748
WY,trk,0.0680980346
WY,fdd,1.5767848525
WY,wtt,0.0402708944
WY,wpd,0.1917661547
WY,wht,0.0977411522
WY,wrh,0.1384475198
WY,ott,0.0072507716
WY,che,0.8455607997
WY,air,0.219746348
WY,mmf,0.1039745896
WY,otr,0.3134199037
WY,min,0.1418290948
