r,s,value
LA,fin,0.004455801122531353
LA,tsv,0.006871091194198426
LA,nrs,0.014270119498761016
LA,sec,0.007851673977621907
LA,art,0.013309285403321101
LA,mov,0.024341620657264303
LA,fpd,0.004918677859391394
LA,pri,0.008617804551539491
LA,grd,0.011141016019254161
LA,pip,0.06784181356002834
LA,osv,0.014796910923775275
LA,trn,0.017718770050836583
LA,smn,0.01898550317205964
LA,fmt,0.008397182654770172
LA,pet,0.0065333494329528246
LA,mvt,0.010032667501646287
LA,cep,0.022617594539002285
LA,wst,0.016773417318376446
LA,mot,0.00583093801463017
LA,adm,0.004217383850505743
LA,soc,0.005145252721391277
LA,alt,0.01790036947381832
LA,pmt,0.010874118786459155
LA,trk,0.01081501281981343
LA,gmt,0.01272289304196054
LA,wtt,0.014726277372262776
LA,wpd,0.0060157891327083084
LA,wht,0.00686806628587302
LA,wrh,0.006232770955772386
LA,ott,0.01471579010251934
LA,che,0.017476846939654785
LA,air,0.016505048904711533
LA,mmf,0.009847496201589975
LA,otr,0.009323882224645582
LA,min,0.02797772237413543
ME,ppd,0.00922442306755374
ME,res,0.005490555877940016
ME,com,0.004192480692523127
ME,amb,0.0075592883529996225
ME,fbp,0.007293578918954378
ME,rec,0.025407678703226622
ME,con,0.0052401164893313285
ME,agr,0.023192693118367042
ME,eec,0.009018712622982443
ME,pub,0.012558444668909001
ME,hou,0.12380870246503578
ME,fbt,0.014199176157014779
ME,ins,0.006582187574195549
ME,tex,0.01196845958884821
ME,leg,0.00366321956624887
ME,uti,0.07293153801707332
ME,nmp,0.011188602250300748
ME,brd,0.004560385395611312
ME,bnk,0.016479905141813744
ME,ore,0.02189809292777914
ME,edu,0.023444226018043076
ME,ote,0.007874015748031498
ME,man,0.013485824719544924
ME,mch,0.009128371529220584
ME,dat,0.009892605566034102
ME,amd,0.02258265655075192
ME,oil,0.0947808069171304
ME,hos,0.0137333014193053
ME,rnt,0.026103367313579217
ME,pla,0.006596984958536853
ME,fof,0.02234573502722323
ME,fin,0.004455801122531353
ME,tsv,0.006871091194198426
ME,nrs,0.014270119498761016
ME,sec,0.007851673977621907
ME,art,0.013309285403321101
ME,mov,0.024341620657264303
ME,fpd,0.004918677859391394
ME,pri,0.008617804551539491
ME,grd,0.011141016019254161
ME,pip,0.06784181356002834
ME,osv,0.014796910923775275
ME,trn,0.017718770050836583
ME,smn,0.01898550317205964
ME,fmt,0.008397182654770172
ME,pet,0.0065333494329528246
ME,mvt,0.010032667501646287
ME,cep,0.022617594539002285
ME,wst,0.016773417318376446
ME,mot,0.00583093801463017
ME,adm,0.004217383850505743
ME,soc,0.005145252721391277
ME,alt,0.01790036947381832
ME,pmt,0.010874118786459155
ME,trk,0.01081501281981343
ME,gmt,0.01272289304196054
ME,wtt,0.014726277372262776
ME,wpd,0.0060157891327083084
ME,wht,0.00686806628587302
ME,wrh,0.006232770955772386
ME,ott,0.01471579010251934
ME,che,0.017476846939654785
ME,air,0.016505048904711533
ME,mmf,0.009847496201589975
ME,otr,0.009323882224645582
ME,min,0.02797772237413543
MD,ppd,0.00922442306755374
MD,res,0.005490555877940016
MD,com,0.004192480692523127
MD,amb,0.0075592883529996225
MD,fbp,0.007293578918954378
MD,rec,0.025407678703226622
MD,con,0.0052401164893313285
MD,agr,0.023192693118367042
MD,eec,0.009018712622982443
MD,pub,0.012558444668909001
MD,hou,0.12380870246503578
MD,fbt,0.014199176157014779
MD,ins,0.006582187574195549
MD,tex,0.01196845958884821
MD,leg,0.00366321956624887
MD,uti,0.07293153801707332
MD,nmp,0.011188602250300748
MD,brd,0.004560385395611312
MD,bnk,0.016479905141813744
MD,ore,0.02189809292777914
MD,edu,0.023444226018043076
MD,ote,0.007874015748031498
MD,man,0.013485824719544924
MD,mch,0.009128371529220584
MD,dat,0.009892605566034102
MD,amd,0.02258265655075192
MD,oil,0.0947808069171304
MD,hos,0.0137333014193053
MD,rnt,0.026103367313579217
MD,pla,0.006596984958536853
MD,fof,0.02234573502722323
MD,fin,0.004455801122531353
MD,tsv,0.006871091194198426
MD,nrs,0.014270119498761016
MD,sec,0.007851673977621907
MD,art,0.013309285403321101
MD,mov,0.024341620657264303
MD,fpd,0.004918677859391394
MD,pri,0.008617804551539491
MD,grd,0.011141016019254161
MD,pip,0.06784181356002834
MD,osv,0.014796910923775275
MD,trn,0.017718770050836583
MD,smn,0.01898550317205964
MD,fmt,0.008397182654770172
MD,pet,0.0065333494329528246
MD,mvt,0.010032667501646287
MD,cep,0.022617594539002285
MD,wst,0.016773417318376446
MD,mot,0.00583093801463017
MD,adm,0.004217383850505743
MD,soc,0.005145252721391277
MD,alt,0.01790036947381832
MD,pmt,0.010874118786459155
MD,trk,0.01081501281981343
MD,gmt,0.01272289304196054
MD,wtt,0.014726277372262776
MD,wpd,0.0060157891327083084
MD,wht,0.00686806628587302
MD,wrh,0.006232770955772386
MD,ott,0.01471579010251934
MD,che,0.017476846939654785
MD,air,0.016505048904711533
MD,mmf,0.009847496201589975
MD,otr,0.009323882224645582
MD,min,0.02797772237413543
MA,ppd,0.00922442306755374
MA,res,0.005490555877940016
MA,com,0.004192480692523127
MA,amb,0.0075592883529996225
MA,fbp,0.007293578918954378
MA,rec,0.025407678703226622
MA,con,0.0052401164893313285
MA,agr,0.023192693118367042
MA,eec,0.009018712622982443
MA,pub,0.012558444668909001
MA,hou,0.12380870246503578
MA,fbt,0.014199176157014779
MA,ins,0.006582187574195549
MA,tex,0.01196845958884821
MA,leg,0.00366321956624887
MA,uti,0.07293153801707332
MA,nmp,0.011188602250300748
MA,brd,0.004560385395611312
MA,bnk,0.016479905141813744
MA,ore,0.02189809292777914
MA,edu,0.023444226018043076
MA,ote,0.007874015748031498
MA,man,0.013485824719544924
MA,mch,0.009128371529220584
MA,dat,0.009892605566034102
MA,amd,0.02258265655075192
MA,oil,0.0947808069171304
MA,hos,0.0137333014193053
MA,rnt,0.026103367313579217
MA,pla,0.006596984958536853
MA,fof,0.02234573502722323
MA,fin,0.004455801122531353
MA,tsv,0.006871091194198426
MA,nrs,0.014270119498761016
MA,sec,0.007851673977621907
MA,art,0.013309285403321101
MA,mov,0.024341620657264303
MA,fpd,0.004918677859391394
MA,pri,0.008617804551539491
MA,grd,0.011141016019254161
MA,pip,0.06784181356002834
MA,osv,0.014796910923775275
MA,trn,0.017718770050836583
MA,smn,0.01898550317205964
MA,fmt,0.008397182654770172
MA,pet,0.0065333494329528246
MA,mvt,0.010032667501646287
MA,cep,0.022617594539002285
MA,wst,0.016773417318376446
MA,mot,0.00583093801463017
MA,adm,0.004217383850505743
MA,soc,0.005145252721391277
MA,alt,0.01790036947381832
MA,pmt,0.010874118786459155
MA,trk,0.01081501281981343
MA,gmt,0.01272289304196054
