r,g,value
CT,uti,1.7212095241081835
CT,nmp,0.18328807218031223
CT,brd,9.456845962356232
CT,bnk,6.591848594944378
CT,ore,11.015552414462228
CT,edu,6.41549507698077
CT,ote,8.677527774579584
CT,man,7.080731405543228
CT,mch,1.4761869845192455
CT,dat,1.4879110501579091
CT,amd,1.7670622492265435
CT,hos,8.941715510249782
CT,rnt,3.9791238541943743
CT,pla,0.7579492347696872
CT,fof,0.03410651206704965
CT,fin,0.9312945315065547
CT,tsv,15.158335918354991
CT,nrs,1.971403215428862
CT,sec,19.3723950487778
CT,art,1.2911322776110588
CT,mov,1.4997929867093094
CT,fpd,0.2515399745772426
CT,slg,16.23631044764909
CT,pri,0.4418641721654884
CT,grd,1.3317431924762455
CT,pip,1.0152125099480176
CT,sle,0.9965717470201352
CT,osv,6.2821651590172625
CT,smn,0.025437789220645872
CT,fmt,6.607131603741912
CT,pet,0.17020679012159437
CT,mvt,2.059542148142791
CT,cep,1.0378137716769653
CT,wst,1.331042585404471
CT,mot,0.887363686314958
CT,adm,6.7586400969246805
CT,soc,3.9835297867370807
CT,alt,0.15895657170569227
CT,pmt,0.9005641982885652
CT,trk,0.5407592149743241
CT,fdd,2.4978725416094436
CT,gmt,1.5268301577660415
CT,wtt,0.5643034268948566
CT,wpd,0.15650960965333452
CT,wht,14.479115080944004
CT,wrh,0.8586240154920673
CT,ott,7.141728381351825
CT,che,6.509910115482077
CT,air,0.30918274203815554
CT,mmf,3.4890358831432016
CT,otr,1.619098599569157
CT,min,0.10865558112811866
DE,ppd,0.5265071009879516
DE,res,0.9768744910558559
DE,com,0.7298592098926506
DE,amb,1.919885296959943
DE,fbp,2.7326693335542918
DE,rec,0.2010436239513049
DE,con,3.2629867774841435
DE,agr,0.6392402944696851
DE,eec,0.14115744932084742
DE,fnd,0.7376531308094354
DE,pub,0.1127705536766729
DE,hou,4.494876860697332
DE,fbt,0.333352568945538
DE,ins,8.95543895830965
DE,tex,0.10938192166208624
DE,leg,1.6420187647650573
DE,fen,0.13896674690477523
DE,uti,0.31637358536816523
DE,nmp,0.12332115844846124
DE,brd,0.5015603201011332
DE,bnk,15.03455081899744
DE,ore,2.7341497489535405
DE,edu,0.5012159289589627
DE,ote,0.0601184764327046
DE,man,2.174790172706803
DE,dat,0.2750006088014999
DE,amd,0.3393442794211834
DE,oil,0.0003204645579954357
DE,hos,3.476578720980626
DE,rnt,3.4115752970748425
DE,pla,0.45423294106182627
DE,fof,0.022689611523799495
DE,fin,0.34023806804859885
DE,tsv,2.741315302656962
DE,nrs,0.9155714412551562
DE,sec,2.4385484481825723
DE,art,0.24841195875874014
DE,mov,0.016285366307216855
DE,fpd,0.08508964021554921
DE,slg,3.1988277527605407
DE,pri,0.04832556263297923
DE,grd,0.13799148835312364
DE,sle,0.19817428558816258
DE,osv,1.4367472253108855
DE,trn,0.21072317552888623
DE,smn,0.0009886217607972107
DE,fmt,0.22865942634487713
DE,pet,0.39392242994587057
DE,mvt,0.4011105775028451
DE,cep,0.147076451755426
DE,wst,0.24656433742355055
DE,adm,1.6027895936055752
DE,soc,0.6449701010752051
DE,alt,0.008041033036887461
DE,pmt,0.07874563238294546
DE,trk,0.21694788630396086
DE,fdd,0.6949823993867161
DE,gmt,0.3127188742183574
DE,wpd,0.05666389269227472
DE,wht,1.130001255104515
DE,wrh,0.472794000934935
DE,ott,1.3690839517079687
DE,che,0.41828858316531026
DE,air,0.02185095012645268
DE,mmf,0.20355210822786024
DE,otr,0.41830863384038197
DE,min,0.0035594878409224654
DC,ppd,0.011297023788592717
DC,res,9.261583744093036
DC,com,4.658044369082604
DC,amb,2.9391825030345267
DC,fbp,0.09390448536936313
DC,rec,2.1140460230403186
DC,con,3.566206140352424
DC,agr,0.007461423889347367
DC,fnd,6.581938395960897
DC,pub,2.210040235785481
DC,hou,9.598854466050938
DC,fbt,0.32666276387277404
DC,ins,2.8167972523240388
DC,tex,0.009455110571993622
DC,leg,15.08471390323088
DC,fen,1.2890877816822282
DC,uti,2.120013971645319
DC,nmp,0.053954946870148394
DC,brd,5.308994166956567
DC,bnk,3.766885481460637
DC,ore,5.9250238071532415
DC,edu,6.777581823635715
DC,man,1.0459108377170743
DC,mch,0.0035307270401615624
DC,dat,2.372544256324941
DC,amd,1.9903550127905634
DC,oil,0.00047692416803954164
DC,hos,9.36813752411897
DC,rnt,0.5783300773724032
DC,fof,0.05681521332218007
DC,fin,2.05987616452578
DC,tsv,20.999029609245014
DC,nrs,1.5670746632960335
DC,sec,1.9207971024582662
DC,art,1.0594099767688772
DC,mov,0.22223472841254074
DC,fpd,0.01957007982102444
DC,slg,28.203862420769866
DC,pri,0.09355908954263871
DC,grd,0.5425940839195794
DC,pip,0.013859899358842612
DC,sle,1.7726856565309115
DC,osv,4.199984373172835
DC,trn,0.5729298631179321
DC,pet,0.0010436578269534137
DC,mvt,0.29736069424187755
DC,wst,0.32536166085487916
DC,adm,5.321562552276425
DC,soc,0.6154823147225312
DC,alt,0.020561071649170856
DC,pmt,0.01934156538813855
DC,fdd,47.68859250660717
DC,gmt,0.27371559483270735
DC,wtt,0.011840152292861074
DC,wpd,0.00364679407946337
DC,wht,1.3877206061223888
DC,wrh,0.00638481614688326
DC,ott,1.1617250529752279
DC,che,0.11650894880796173
DC,air,0.05961082265629906
DC,mmf,0.030499016775470487
DC,otr,0.4700671089848763
DC,min,0.011055489984337093
FL,ppd,1.7160213940698958
FL,res,46.59511416219963
FL,com,8.405452396759076
FL,amb,33.557482727650175
FL,fbp,7.504525510684511
FL,rec,5.214479898076809
FL,con,46.23162932233919
FL,agr,4.554461850440726
FL,eec,0.523468057567616
FL,fnd,10.885222735247659
FL,pub,2.532405203726877
FL,hou,65.01183566978554
FL,fbt,8.073257488336846
FL,ins,23.797488367197367
FL,tex,0.2660526628636278
FL,leg,10.273738035849718
FL,fen,1.4816366852770666
FL,uti,3.2061058703097203
FL,nmp,1.7586683582102118
FL,brd,16.12699371197206
FL,bnk,11.205715917022882
FL,ore,48.33504385759409
FL,edu,7.583573038972163
FL,ote,1.7132568715304153
FL,man,10.201163875942509
FL,mch,1.6117126225234202
FL,dat,4.5824651141748936
FL,amd,8.18962033066705
FL,oil,0.008377337084877062
FL,hos,24.206655579645464
FL,rnt,9.521227230500866
FL,pla,1.4172626722027695
FL,fof,1.1538674372068853
FL,fin,3.8422718855783726
FL,tsv,36.62470102220637
FL,nrs,5.516987766826953
FL,sec,7.178014015898794
FL,art,7.534765510228188
FL,mov,1.2667124658009745
FL,fpd,0.704109485688067
FL,slg,60.705284394850686
FL,pri,1.3228052641416321
FL,grd,1.4683564863056182
FL,sle,3.262773856872087
FL,osv,27.019284833741864
FL,smn,0.13188227363742572
FL,fmt,2.7115649542651585
FL,pet,1.619894612879851
FL,mvt,9.722623819410396
FL,cep,0.30772944262378754
FL,wst,2.7557908776345243
FL,mot,0.4618070531647378
FL,adm,33.41002720965088
FL,soc,5.69053323012522
FL,alt,0.08772558269440134
FL,pmt,1.6841609830245958
FL,trk,2.8911000721509286
FL,fdd,13.480837435051646
FL,gmt,7.1031884383950326
FL,wtt,9.031884714245464
FL,wpd,0.7303780451430748
FL,wht,53.3567876675544
FL,wrh,2.087485328840029
FL,ott,33.39258374696745
FL,che,3.103690779810748
FL,air,8.335392960060545
FL,mmf,2.575298121742171
FL,otr,9.203370826795972
FL,min,0.38362920625413777
GA,ppd,6.039966448231388
GA,res,8.367269095151228
GA,com,7.442143370891802
GA,amb,15.350225243750643
GA,fbp,32.06638215529742
GA,rec,2.348881428253476
GA,con,27.91504104818524
GA,agr,3.888571114441803
GA,eec,3.072112552856952
GA,fnd,7.896796224457982
GA,pub,4.071719744301919
GA,hou,29.74707740012701
GA,fbt,3.0830789806915906
GA,ins,12.42868288747606
GA,tex,9.307855166237006
GA,leg,4.311758445002836
GA,fen,1.0481887123991334
GA,uti,4.5940658101888685
GA,nmp,1.9513293242150394
GA,brd,37.082117077963524
GA,bnk,28.44063183290887
GA,ore,18.652406739907722
GA,edu,5.7619387015738335
GA,ote,3.1858041709515623
GA,man,8.194464038096378
GA,mch,2.4936025667041597
GA,dat,3.7420687512250064
GA,amd,2.970578453475263
GA,oil,0.003428832934102745
GA,hos,17.096926650618812
GA,rnt,12.29788275665603
GA,pla,5.473661499631008
GA,fof,0.28545391889467864
GA,fin,4.317511146898514
GA,tsv,27.153519921152704
GA,nrs,3.3514903914094925
GA,sec,3.7661155625470064
GA,art,1.566918923216649
GA,mov,2.8050567447073567
GA,fpd,1.0411260461594933
GA,slg,52.82990805255316
GA,pri,1.405724663785819
GA,grd,0.7200525726187682
GA,sle,2.68909094850558
GA,osv,12.952301013535356
GA,trn,1.1509600677620133
GA,smn,0.16374857383834804
GA,fmt,3.115932244211283
GA,pet,0.7898593935818223
GA,mvt,3.6510380068168478
GA,cep,0.38886542305823335
GA,wst,1.4146953116362948
GA,mot,5.32771875804044
GA,adm,17.31001550709516
GA,soc,1.9581449695190394
GA,alt,0.11939900007086104
GA,pmt,1.4805483650492741
GA,trk,5.576232879323628
GA,fdd,14.186499063792308
GA,gmt,2.738643716396608
GA,wpd,3.6755782166810707
GA,wht,40.76032431906467
GA,wrh,3.156448119128759
GA,ott,12.67367965030543
GA,che,4.595567967106907
GA,air,11.103891824991571
GA,mmf,0.777572370584806
GA,otr,4.734632011982631
GA,min,0.5352135189899593
HI,ppd,0.01527426120792121
HI,res,21.689226371396813
HI,com,0.6932562910881304
HI,amb,3.046923266027215
HI,fbp,0.4150029475651753
HI,rec,1.6822957860426158
HI,con,6.110760266573554
HI,agr,0.18534683456294612
HI,eec,0.0018232267335402197
HI,fnd,2.1425263071949625
HI,pub,0.15561892043655903
HI,hou,7.564661463779059
HI,fbt,0.8115882562853938
HI,ins,1.7849086255260367
HI,tex,0.027062070318187435
HI,leg,0.5590309292668056
HI,fen,0.34276173881786764
HI,uti,3.056610050432784
HI,nmp,0.057734124749195835
HI,brd,1.1039826635346666
HI,bnk,1.0058466114272275
HI,ore,4.658969740571207
HI,edu,2.8484458028537416
HI,man,0.9192086936175622
HI,mch,0.011839742161854638
HI,dat,0.22251923608476817
HI,amd,2.3529909449363915
HI,oil,0.0001760587444254887
HI,hos,7.1041969186418035
HI,rnt,1.2975607210179656
HI,pla,0.038855233025817185
HI,fof,0.0015256304167145275
HI,fin,0.5270864380264321
HI,tsv,3.241559570830323
HI,nrs,0.5267278911615698
HI,sec,0.23002331457890018
HI,art,0.55774991157705
HI,mov,0.2762894140196888
HI,fpd,0.028280684473683926
HI,slg,41.816103746011876
HI,pri,0.07007033317097348
HI,grd,0.5656051793289163
HI,sle,2.4035227690402623
HI,osv,3.615663127158936
HI,smn,0.005238253293769411
HI,fmt,0.03858769922505071
HI,pet,0.008792376608841246
HI,mvt,0.8414195248483025
HI,cep,0.020455633412847778
HI,wst,0.5599140018238373
HI,mot,0.00164171773807979
HI,adm,2.6710762160487715
HI,soc,0.4487090167705272
HI,alt,0.03621539493728543
HI,pmt,0.002120467616929967
HI,fdd,4.724613797550126
HI,gmt,0.632408665916945
HI,wtt,0.7668955729897963
HI,wpd,0.01180881915854504
HI,wht,0.8878759266623558
HI,wrh,0.05904413949292658
HI,ott,2.9061290173819283
HI,che,0.1695280696098233
HI,air,3.5005614314890288
HI,mmf,0.08656594234339102
HI,otr,1.3395647571035887
HI,min,0.003140727421181066
ID,ppd,0.46465883148985443
ID,res,2.2196004743656252
ID,com,0.53054711936995
ID,amb,2.3262059548173544
ID,fbp,3.621129709440013
ID,rec,0.2468229237271528
ID,con,4.170890986270594
ID,agr,4.96480690604039
ID,eec,0.13984821281436766
ID,fnd,0.8659687214775653
ID,pub,0.20761813409304958
ID,hou,4.486103596921401
ID,fbt,0.6686038872907948
ID,ins,1.3213169805982525
ID,tex,0.044409752081859516
ID,leg,0.2672443918516564
ID,fen,0.17386905645155037
ID,uti,0.2357581130342093
ID,nmp,0.12015734967570792
ID,brd,0.7146158728021593
ID,bnk,1.3380245693223125
ID,ore,2.888418996484806
ID,edu,0.5096186460720304
ID,ote,0.11795213746936169
ID,man,0.552209773700724
ID,mch,0.33283818634649004
ID,dat,0.32708583925744883
ID,amd,0.47017015361010667
ID,oil,0.0031324709768700636
ID,hos,2.5104174924534326
ID,rnt,0.4107146822535818
ID,pla,0.3250848341364847
ID,fof,0.4212470527639025
ID,fin,0.2806078735644496
ID,tsv,3.1693419852866156
ID,nrs,0.670216053071838
ID,sec,0.28131454234886677
ID,art,0.2579519727639335
ID,mov,0.031419155941154554
ID,fpd,0.09576499744783319
ID,slg,2.6577940695273696
ID,pri,0.16373293708745207
ID,grd,0.10244246687738964
ID,sle,0.1672860770292561
ID,osv,1.9557019678912242
ID,trn,0.5037594464695923
ID,smn,0.056593089977569705
ID,fmt,0.6885550202488162
ID,pet,0.013519315014170183
ID,mvt,0.8119731118067157
ID,cep,1.565692789305398
ID,wst,0.8812776542124419
ID,mot,0.4336741314155925
ID,adm,2.266088511586501
ID,soc,0.47216387900292556
ID,alt,0.025129702942964655
ID,pmt,0.29732540960255543
ID,trk,1.3946501091202386
ID,fdd,1.4130020324672055
ID,gmt,0.5871747589649358
ID,wpd,1.498317541370519
ID,wht,3.6441873856138085
ID,wrh,0.13801681003521535
ID,ott,2.763338206696751
ID,che,0.3386274742413396
ID,air,0.15078606720249696
ID,mmf,0.17090921842732848
ID,otr,0.42375238774355983
ID,min,0.49045833685963475
IL,ppd,3.554150860240667
IL,res,17.889332698192884
IL,com,10.264101858022256
IL,amb,18.893625011471826
IL,fbp,24.4633191156297
IL,rec,3.6448097683368452
IL,con,30.32871282738273
IL,agr,5.102344847787149
IL,eec,3.4612650955569375
IL,fnd,7.309909658525457
IL,pub,3.4294968502414767
IL,hou,47.55695052491304
IL,fbt,3.5254043647120783
IL,ins,44.61292091823193
IL,tex,0.28186442130703293
IL,leg,12.996381734358511
IL,fen,1.220016232442317
IL,uti,2.167715812807807
IL,nmp,1.58114234516088
IL,brd,10.061176290507671
IL,bnk,18.339212091541803
IL,ore,27.22413316374833
IL,edu,8.475020510567774
IL,ote,0.08087011727070692
IL,man,12.554779416677265
IL,mch,17.318978265080297
IL,dat,5.008420402614135
IL,amd,4.729189647731174
IL,oil,0.08445609381688407
IL,hos,24.320352527147598
IL,rnt,8.632087290904943
IL,pla,10.907121706301465
IL,fof,0.25307313964622236
IL,fin,3.024112156148691
IL,tsv,37.98745428229295
IL,nrs,7.164740427579535
IL,sec,14.883116983200267
IL,art,4.440114956594635
IL,mov,0.7970839308588813
IL,fpd,0.9432041418901054
IL,slg,16.631382945499528
IL,pri,3.1640396412565575
IL,grd,1.9797979194818387
IL,sle,1.0724316485595657
IL,osv,17.653413605467147
IL,trn,3.226484277916219
IL,smn,0.27867746990683606
IL,fmt,12.734566003599848
IL,pet,7.484254965896521
IL,mvt,4.337510316526631
IL,cep,0.8063185771184456
IL,wst,2.600655013320256
IL,mot,5.814621529121664
IL,adm,22.931029685947575
IL,soc,5.3756196721750005
IL,alt,0.3550522053043901
